,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
0,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,zachwerenski,3.0,81.833333333333,27.277777777778,89.45,63.79,58.37,60.12,48.39,55.41,43.99,35.93,55.05,4.4,2.2,66.67,4.58,3.34,57.83,39.59,26.4,60.0,11.73,11.73,50.00,1.47,1.47,50.00,37.15,19.55,65.52,2.93,0.0,100.00,96.37,59.31,61.90,1.06,0.0,100.00,10.00,93.88,1.039,14.66,9.53,9.53,29.33,60.61,41.06,11.0,18.33,69.14
1,8477948,Travis Sanheim,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477948.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,6,travissanheim,3.0,81.75,27.25,54.31,71.19,43.27,42.57,52.11,44.96,23.49,35.23,40.0,4.4,2.2,66.67,5.35,4.37,55.02,32.29,34.5,48.35,18.35,14.68,55.56,1.47,1.47,50.00,18.59,26.42,41.3,3.91,0.98,80.00,33.92,62.55,35.16,0.0,0.0,-,18.75,93.75,1.125,5.87,11.74,19.08,37.43,23.53,14.68,21.28,38.17,27.78
2,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,evanbouchard,2.0,54.416666666667,27.208333333333,88.21,37.49,70.18,69.46,23.15,75.0,51.82,14.33,78.33,3.31,1.1,75.00,6.65,1.76,79.08,59.54,18.74,76.06,26.46,5.51,82.76,2.21,1.1,66.67,44.1,17.64,71.43,1.47,0.0,100.00,57.34,35.04,62.07,0.0,0.0,-,6.38,92.31,0.987,6.62,6.62,11.03,29.77,37.50,27.57,12.13,18.74,59.52
3,8480839,Rasmus Dahlin,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480839.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,26,rasmusdahlin,3.0,79.666666666667,26.555555555556,76.07,48.2,61.21,55.73,40.67,57.81,36.15,27.87,56.47,1.51,3.77,28.57,2.54,3.74,40.39,23.35,21.09,52.54,6.03,8.28,42.11,0.0,1.51,0.00,23.1,17.07,57.5,0.0,2.01,0.00,84.85,43.51,66.10,2.18,0.0,100.00,4.17,86.49,0.907,11.3,12.8,6.03,41.42,65.22,33.14,18.83,11.3,74.58
4,8481605,Jackson LaCombe,ANA,D,https://assets.nhle.com/mugs/nhl/20252026/ANA/8481605.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,jacksonlacombe,2.0,52.65,26.325,84.33,35.33,70.48,60.4,26.21,69.74,37.61,17.09,68.75,5.7,4.56,55.56,3.27,2.43,57.41,33.05,19.37,63.04,14.81,3.42,81.25,3.42,0.0,100.00,24.31,21.27,53.33,3.04,6.08,33.33,77.37,36.21,68.12,0.0,0.0,-,15.15,73.33,0.885,21.65,12.54,9.12,28.49,70.37,34.19,17.09,17.09,66.67
5,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,miroheiskanen,2.0,52.15,26.075,54.07,52.92,50.54,41.42,37.97,52.17,29.91,24.16,55.32,3.45,3.45,50.00,4.21,2.5,62.71,34.52,27.61,55.56,13.81,11.51,54.55,3.45,1.15,75.00,27.61,21.48,56.25,0.0,3.07,0.00,46.53,43.21,51.85,0.0,0.0,-,11.54,85.71,0.973,8.05,10.35,13.81,28.76,36.84,23.01,19.56,24.16,48.78
6,8480800,Quinn Hughes,VAN,D,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480800.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,43,quinnhughes,3.0,77.616666666667,25.872222222222,73.44,56.43,56.55,52.57,42.52,55.28,30.15,29.38,50.65,2.32,3.87,37.50,3.99,3.2,55.53,34.79,23.19,60.0,12.37,9.28,57.14,1.55,0.77,66.67,29.89,18.55,61.7,1.03,2.06,33.33,68.11,42.43,61.62,0.0,0.0,-,7.69,86.84,0.945,6.96,10.05,3.87,30.92,64.29,27.83,13.91,10.05,73.47
7,8479410,Mikhail Sergachev,UTA,D,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479410.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,98,mikhailsergachev,3.0,77.333333333333,25.777777777778,54.31,58.19,48.28,38.02,41.12,48.04,24.83,23.28,51.61,1.55,2.33,40.00,2.3,4.01,36.4,24.05,33.36,41.89,8.53,16.29,34.38,0.78,0.78,50.00,20.69,22.76,47.62,1.03,1.03,50.00,52.67,53.79,49.47,0.0,1.12,0.00,6.25,90.00,0.963,7.76,12.41,16.29,32.59,32.26,25.6,20.17,30.26,45.83
8,8481542,Moritz Seider,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8481542.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,53,moritzseider,3.0,77.266666666667,25.755555555556,55.91,51.25,52.17,44.26,36.5,54.81,30.28,25.63,54.17,4.66,3.11,60.00,4.37,1.85,70.25,32.61,27.96,53.85,15.53,6.21,71.43,2.33,1.55,60.00,22.78,28.99,44.0,2.07,2.07,50.00,38.14,48.23,44.16,0.0,0.0,-,15.38,87.88,1.033,8.54,12.42,10.09,37.27,45.83,15.53,23.3,22.52,40.82
9,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,97,connormcdavid,2.0,50.833333333333,25.416666666667,81.44,28.33,74.19,64.92,18.89,77.46,47.21,14.16,76.92,4.72,0.0,100.00,7.13,1.1,86.61,53.11,15.34,77.59,25.97,1.18,95.65,2.36,0.0,100.00,36.2,18.89,65.71,1.57,0.0,100.00,51.15,22.16,69.77,0.0,0.0,-,10.00,100.00,1.1,8.26,4.72,9.44,28.33,46.67,25.97,11.8,14.16,64.71
10,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,rasmusandersson,3.0,75.616666666667,25.205555555556,55.54,64.27,46.36,36.5,46.82,43.81,21.42,38.09,36.0,3.17,2.38,57.14,2.56,3.32,43.53,24.6,28.57,46.27,11.11,12.7,46.67,2.38,1.59,60.00,17.99,21.16,45.95,0.0,0.0,-,48.14,63.04,43.30,1.15,1.15,50.00,14.81,93.75,1.086,3.17,9.52,11.11,58.72,22.22,10.32,14.28,23.01,30.95
11,8481524,Bowen Byram,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481524.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,bowenbyram,3.0,75.483333333333,25.161111111111,71.54,49.28,59.21,54.85,41.33,57.02,37.36,28.62,56.63,0.79,3.18,20.00,2.61,3.51,42.68,27.03,21.46,55.74,7.15,8.74,45.00,0.0,0.79,0.00,26.5,16.96,60.98,0.0,2.12,0.00,67.74,44.78,60.20,1.15,0.0,100.00,2.13,88.89,0.91,9.54,12.72,6.36,46.1,60.00,27.82,16.69,11.13,71.43
12,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20252026/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,59,romanjosi,3.0,75.466666666667,25.155555555556,63.6,50.09,55.94,47.7,34.19,58.25,34.19,23.85,58.9,3.18,1.59,66.67,5.1,1.75,74.43,34.19,22.26,60.56,15.9,5.57,74.07,0.8,1.59,33.33,24.38,22.26,52.27,3.18,0.0,100.00,58.57,47.08,55.43,0.0,0.0,-,9.30,93.33,1.026,11.93,11.93,6.36,36.57,65.22,37.37,18.29,13.52,73.44
13,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,3.0,75.266666666667,25.088888888889,54.21,63.77,45.95,32.68,45.44,41.84,21.52,28.7,42.86,3.99,3.19,55.56,2.36,4.13,36.4,27.9,31.09,47.3,9.57,14.35,40.00,1.59,0.8,66.67,24.45,22.32,52.27,1.06,1.06,50.00,46.06,50.66,47.62,2.3,1.15,66.67,18.52,88.89,1.074,4.78,14.35,6.38,41.45,42.86,19.93,22.32,14.35,58.14
14,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20252026/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,44,joshmorrissey,3.0,74.883333333333,24.961111111111,56.09,50.48,52.63,41.66,40.86,50.49,29.65,24.84,54.41,4.01,1.6,71.43,3.93,2.38,62.24,32.85,20.83,61.19,15.22,4.81,76.00,2.4,0.8,75.00,23.5,21.37,52.38,2.14,0.0,100.00,40.51,56.71,41.67,0.0,1.16,0.00,13.51,93.55,1.071,6.41,12.82,13.62,33.65,32.00,22.43,17.63,22.43,50.0
15,8477346,MacKenzie Weegar,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8477346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,52,mackenzieweegar,3.0,74.133333333333,24.711111111111,63.94,46.94,57.66,42.9,32.37,56.99,26.71,25.09,51.56,1.62,5.67,22.22,3.15,2.32,57.61,31.56,23.47,57.35,9.71,12.95,42.86,0.0,4.05,0.00,29.14,14.03,67.5,0.0,1.08,0.00,61.96,36.24,63.10,2.34,1.17,66.67,6.06,77.42,0.835,14.57,14.57,12.95,41.28,52.94,29.95,21.85,19.42,60.66
16,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20252026/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,17,filiphronek,3.0,73.516666666667,24.505555555556,63.66,64.48,49.68,44.89,48.97,47.83,28.56,32.65,46.67,1.63,2.45,40.00,3.22,4.05,44.33,28.56,31.83,47.3,8.16,11.43,41.67,0.82,0.82,50.00,27.2,27.2,50.0,1.09,0.0,100.00,62.48,44.8,58.24,0.0,0.0,-,5.71,92.50,0.982,8.98,13.06,8.98,34.28,50.00,24.48,16.32,17.14,58.82
17,8480069,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20252026/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,8,calemakar,4.0,97.916666666667,24.479166666667,72.31,50.86,58.71,56.37,34.93,61.74,37.38,22.67,62.24,3.68,0.61,85.71,4.27,2.02,67.93,36.15,20.83,63.44,16.54,10.42,61.36,1.84,0.0,100.00,26.14,13.89,65.31,1.63,0.82,66.67,69.04,43.37,61.42,0.89,0.0,100.00,9.84,97.30,1.071,11.64,10.42,8.58,34.93,57.58,30.03,20.22,16.54,64.47
18,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,29,leondraisaitl,2.0,48.85,24.425,83.52,25.79,76.4,65.1,17.2,79.1,47.9,12.28,79.59,3.68,0.0,100.00,7.34,1.11,86.82,54.04,15.97,77.19,27.02,1.23,95.65,2.46,0.0,100.00,36.03,19.65,64.71,0.0,0.0,-,53.22,19.52,73.17,0.0,0.0,-,7.69,100.00,1.077,9.83,6.14,11.05,25.79,47.06,27.02,12.28,15.97,62.86
19,8482655,J.J. Moser,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482655.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,90,janismoser,1.0,24.383333333333,24.383333333333,54.14,51.67,51.16,36.91,41.83,46.88,22.15,27.07,45.0,2.46,2.46,50.00,2.71,2.41,52.89,27.07,24.61,52.38,14.76,7.38,66.67,2.46,0.0,100.00,16.4,22.97,41.67,0.0,3.28,0.00,46.21,42.65,52.00,0.0,0.0,-,11.11,90.91,1.02,2.46,17.22,7.38,46.75,25.00,12.3,27.07,17.22,41.67
20,8478500,Ivan Provorov,CBJ,D,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478500.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,9,ivanprovorov,3.0,72.733333333333,24.244444444444,51.97,73.42,41.45,37.95,58.57,39.32,28.87,42.9,40.23,3.3,4.12,44.44,2.94,3.69,44.33,26.4,33.0,44.44,9.07,13.2,40.74,1.65,1.65,50.00,23.1,26.4,46.67,1.1,1.1,50.00,38.13,72.69,34.41,1.19,2.38,33.33,11.43,90.38,1.018,8.25,11.55,14.02,31.35,37.04,14.02,17.32,35.47,28.33
21,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,73,charliemcavoy,4.0,96.783333333333,24.195833333333,69.43,51.46,57.44,52.7,37.82,58.22,35.96,22.94,61.05,4.34,2.48,63.64,4.39,2.9,60.24,32.24,24.8,56.52,12.4,11.16,52.63,2.48,1.24,66.67,26.45,18.18,59.26,1.65,0.83,66.67,67.16,49.25,57.69,0.9,0.9,50.00,12.07,89.19,1.013,11.16,11.78,8.06,39.68,58.06,28.52,19.22,23.56,54.76
22,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20252026/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,72,justinfaulk,3.0,72.45,24.15,57.14,58.8,49.29,38.1,40.58,48.42,28.99,24.84,53.85,2.48,1.66,60.00,2.26,2.88,43.9,22.36,20.7,51.92,11.59,10.77,51.85,1.66,0.83,66.67,14.35,13.25,52.0,1.1,0.0,100.00,46.65,50.24,48.15,0.0,1.2,0.00,8.57,93.33,1.019,7.45,9.94,7.45,48.86,50.00,14.08,19.05,11.59,54.84
23,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20252026/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,4.0,96.066666666667,24.016666666667,61.21,58.08,51.31,41.22,39.97,50.77,29.35,25.61,53.41,3.12,3.12,50.00,2.92,2.4,54.87,29.98,23.73,55.81,12.49,11.87,51.28,1.25,0.62,66.67,23.32,15.82,59.57,1.67,1.67,50.00,54.13,57.74,48.39,0.9,1.8,33.33,10.64,87.80,0.984,8.12,9.99,9.99,41.85,44.83,19.36,21.24,24.36,44.29
24,8478396,Noah Hanifin,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478396.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,15,noahhanifin,1.0,24.0,24.0,52.5,42.5,55.26,40.0,35.0,53.33,27.5,32.5,45.83,2.5,7.5,25.00,1.74,2.07,45.63,15.0,22.5,40.0,10.0,12.5,44.44,2.5,5.0,33.33,6.67,13.33,33.33,0.0,3.33,0.00,68.61,28.89,70.37,0.0,0.0,-,9.09,76.92,0.86,7.5,10.0,5.0,47.5,60.00,20.0,15.0,15.0,57.14
25,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20252026/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,8,drewdoughty,4.0,95.85,23.9625,57.59,52.58,52.27,35.05,40.69,46.28,28.17,27.54,50.56,3.13,3.76,45.45,2.25,2.61,46.28,26.92,21.91,55.13,14.4,8.76,62.16,2.5,0.0,100.00,16.69,17.53,48.78,0.0,0.83,0.00,45.21,52.44,46.30,0.9,4.52,16.67,11.11,86.36,0.975,5.63,15.02,8.14,39.44,40.91,14.4,24.41,17.53,45.1
26,8477447,Shea Theodore,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8477447.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,27,sheatheodore,3.0,71.8,23.933333333333,61.84,54.32,53.24,40.11,36.77,52.17,27.58,20.89,56.9,1.67,2.51,40.00,2.29,2.76,45.32,32.59,26.74,54.93,10.03,10.03,50.00,0.84,2.51,25.00,30.08,22.28,57.45,0.0,0.0,-,55.52,42.25,56.79,0.0,0.0,-,6.06,88.00,0.941,10.03,11.7,11.7,42.62,46.15,21.73,16.71,19.22,53.06
27,8481581,Thomas Harley,DAL,D,https://assets.nhle.com/mugs/nhl/20252026/DAL/8481581.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,55,thomasharley,2.0,47.733333333333,23.866666666667,50.28,77.93,39.22,41.48,50.28,45.21,28.91,30.17,48.94,5.03,6.28,44.44,2.78,3.79,42.26,23.88,37.71,38.78,10.06,17.6,36.36,2.51,3.77,40.00,18.44,26.82,40.74,1.68,3.35,33.33,41.76,63.55,39.66,1.82,0.0,100.00,17.39,79.17,0.966,5.03,16.34,10.06,36.45,33.33,12.57,21.37,21.37,37.04
28,8482105,Jake Sanderson,OTT,D,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482105.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,85,jakesanderson,3.0,71.55,23.85,59.54,41.09,59.17,44.44,29.35,60.23,33.54,15.93,67.8,4.19,3.35,55.56,3.05,2.55,54.4,25.16,19.29,56.6,10.9,8.39,56.52,2.52,0.84,75.00,19.01,14.54,56.67,0.0,1.12,0.00,72.68,39.97,64.52,1.21,2.42,33.33,12.50,78.95,0.914,10.06,15.93,16.77,37.74,37.50,27.67,22.64,30.19,47.83
29,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20252026/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,74,johncarlson,3.0,71.416666666667,23.805555555556,78.97,64.69,54.97,52.09,45.37,53.45,30.25,33.61,47.37,1.68,3.36,33.33,4.95,3.18,60.83,42.85,26.88,61.45,15.12,9.24,62.07,1.68,0.84,66.67,36.97,23.52,61.11,0.0,1.12,0.00,59.46,71.6,45.37,0.0,2.43,0.00,5.56,90.00,0.956,5.88,4.2,11.76,38.65,33.33,25.2,10.92,31.09,44.78
30,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,4.0,94.516666666667,23.629166666667,66.02,44.44,59.77,48.25,33.64,58.91,34.28,20.31,62.79,3.81,1.9,66.67,4.27,3.48,55.11,33.64,22.22,60.23,14.6,9.52,60.53,2.54,0.63,80.00,25.39,16.93,60.0,0.0,0.85,0.00,59.6,37.59,61.32,1.83,0.92,66.67,11.11,90.63,1.017,15.87,11.43,12.06,35.55,56.82,33.01,15.87,17.77,65.0
31,8476902,Esa Lindell,DAL,D,https://assets.nhle.com/mugs/nhl/20252026/DAL/8476902.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,23,esalindell,2.0,46.683333333333,23.341666666667,30.85,66.83,31.58,28.28,44.98,38.6,20.56,25.71,44.44,2.57,3.86,40.00,2.14,3.22,39.89,16.71,35.99,31.71,7.71,11.57,40.00,2.57,0.0,100.00,12.0,32.56,26.92,0.0,3.43,0.00,25.99,64.98,28.57,0.0,1.86,0.00,12.50,85.00,0.975,3.86,10.28,21.85,24.42,15.00,9.0,17.99,34.7,20.59
32,8485366,Matthew Schaefer,NYI,D,https://assets.nhle.com/mugs/nhl/20252026/NYI/8485366.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,48,mattschaefer,3.0,69.9,23.3,90.99,51.5,63.86,62.66,29.18,68.22,42.06,19.74,68.06,4.29,3.43,55.56,4.62,4.32,51.65,44.64,27.47,61.9,17.17,11.16,60.61,0.86,1.72,33.33,36.62,21.75,62.75,3.43,1.14,75.00,76.87,26.04,74.70,1.24,1.24,50.00,10.20,82.61,0.928,9.44,12.02,3.43,39.48,73.33,24.03,15.45,7.73,75.68
33,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20252026/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,4.0,93.1,23.275,65.74,59.29,52.58,46.4,43.18,51.8,33.51,28.36,54.17,3.87,1.93,66.67,3.59,4.27,45.69,33.51,27.71,54.74,16.11,10.31,60.98,1.93,0.64,75.00,23.2,23.2,50.0,0.86,0.0,100.00,64.23,49.34,56.56,0.93,0.93,50.00,11.54,93.18,1.047,12.89,11.6,10.31,35.45,55.56,30.93,19.33,19.33,61.54
34,8480145,Neal Pionk,WPG,D,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480145.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,4,nealpionk,3.0,69.183333333333,23.061111111111,61.58,80.66,43.29,44.23,55.5,44.35,26.89,36.42,42.47,6.07,2.6,70.00,4.44,4.46,49.89,30.35,41.63,42.17,13.01,17.35,42.86,4.34,1.73,71.43,23.13,32.38,41.67,1.16,1.16,50.00,43.84,62.64,41.18,1.25,0.0,100.00,22.58,92.86,1.154,6.07,12.14,13.01,41.63,31.82,15.61,18.21,26.02,37.5
35,8476869,Brady Skjei,NSH,D,https://assets.nhle.com/mugs/nhl/20252026/NSH/8476869.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,76,bradyskjei,3.0,68.916666666667,22.972222222222,55.72,72.26,43.54,33.08,55.72,37.25,20.02,36.57,35.38,2.61,0.87,75.00,2.58,3.23,44.39,23.51,32.21,42.19,5.22,12.19,30.00,0.87,0.87,50.00,24.38,26.7,47.73,0.0,0.0,-,54.07,80.48,40.19,2.52,0.0,100.00,13.04,97.62,1.107,6.09,7.84,13.93,44.4,30.43,14.8,14.8,35.7,29.31
36,8482122,Brock Faber,MIN,D,https://assets.nhle.com/mugs/nhl/20252026/MIN/8482122.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,7,brockfaber,3.0,68.7,22.9,56.77,65.5,46.43,38.43,48.91,44.0,29.69,33.19,47.22,0.87,3.49,20.00,1.84,3.08,37.4,19.21,29.69,39.29,10.48,11.35,48.00,0.87,1.75,33.33,11.64,24.45,32.26,0.0,2.33,0.00,49.2,73.17,40.21,0.0,0.0,-,2.94,89.47,0.924,6.11,17.47,12.23,32.31,33.33,15.72,27.95,28.82,35.29
37,8482142,Jamie Drysdale,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8482142.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,9,jamiedrysdale,3.0,68.683333333333,22.894444444444,57.66,50.67,53.23,39.31,41.06,48.91,24.46,26.21,48.28,1.75,0.87,66.67,2.83,2.8,50.23,31.45,21.84,59.02,8.74,8.74,50.00,0.87,0.87,50.00,30.28,17.47,63.41,1.16,0.0,100.00,59.31,47.95,55.29,0.0,0.0,-,7.14,96.67,1.038,13.98,6.99,4.37,41.93,76.19,32.32,10.48,13.98,69.81
38,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,25,owenpower,2.0,45.516666666667,22.758333333333,55.36,73.82,42.86,40.86,59.32,40.79,25.05,38.23,39.58,0.0,3.95,0.00,2.16,4.76,31.23,21.09,35.59,37.21,9.23,11.86,43.75,0.0,1.32,0.00,15.82,31.64,33.33,0.0,3.52,0.00,62.83,76.16,45.21,0.0,0.0,-,0.00,89.66,0.897,11.86,6.59,10.55,44.82,52.94,30.32,9.23,18.45,62.16
39,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20252026/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,adamlarsson,2.0,45.45,22.725,55.45,75.25,42.42,40.92,50.17,44.93,23.76,21.12,52.94,2.64,2.64,50.00,3.04,3.03,50.11,27.72,25.08,52.5,15.84,10.56,60.00,1.32,1.32,50.00,15.84,19.36,45.0,0.0,0.0,-,49.58,76.27,39.39,1.91,1.91,50.00,11.11,87.50,0.986,9.24,10.56,11.88,42.24,43.75,21.12,15.84,21.12,50.0
40,8478483,Mitch Marner,VGK,R,https://assets.nhle.com/mugs/nhl/20252026/VGK/8478483.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,93,mitchmarner,3.0,68.0,22.666666666667,77.65,43.24,64.23,59.12,32.65,64.42,34.41,19.41,63.93,7.06,0.88,88.89,4.26,2.73,60.92,37.06,24.71,60.0,17.65,7.94,68.97,1.76,0.88,66.67,25.88,22.35,53.66,0.0,0.0,-,79.02,30.59,72.09,6.37,0.0,100.00,20.51,95.45,1.16,17.65,10.59,8.82,30.88,66.67,33.53,14.12,15.88,67.86
41,8480817,K'Andre Miller,CAR,D,https://assets.nhle.com/mugs/nhl/20252026/CAR/8480817.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,19,kandremiller,2.0,45.083333333333,22.541666666667,69.21,50.57,57.78,49.24,34.6,58.73,30.61,19.96,60.53,3.99,0.0,100.00,2.94,2.86,50.67,37.26,25.29,59.57,5.32,10.65,33.33,0.0,0.0,-,42.59,19.52,68.57,3.55,0.0,100.00,53.83,42.29,56.00,1.92,0.0,100.00,13.04,100.00,1.13,9.32,13.31,6.65,47.91,58.33,21.29,17.3,21.29,50.0
42,8475764,Cam Fowler,STL,D,https://assets.nhle.com/mugs/nhl/20252026/STL/8475764.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,17,camfowler,3.0,67.4,22.466666666667,69.44,68.55,50.32,45.4,49.85,47.66,32.94,31.16,51.39,4.45,3.56,55.56,3.98,3.57,52.7,33.83,36.5,48.1,20.47,13.35,60.53,3.56,2.67,57.14,17.8,30.86,36.59,0.0,0.0,-,56.58,56.58,50.00,0.0,1.29,0.00,13.51,88.57,1.021,12.46,8.01,16.02,40.06,43.75,27.6,13.35,23.15,54.39
43,8478882,Vladislav Gavrikov,NYR,D,https://assets.nhle.com/mugs/nhl/20252026/NYR/8478882.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,44,vladislavgavrikov,4.0,89.5,22.375,47.6,67.04,41.52,38.88,48.27,44.62,27.49,34.19,44.57,2.01,0.67,75.00,2.47,3.51,41.33,19.44,30.84,38.67,10.73,11.4,48.48,0.67,0.0,100.00,11.62,25.92,30.95,0.89,0.0,100.00,46.48,62.94,42.48,0.0,0.97,0.00,7.32,98.04,1.054,7.37,12.07,9.39,42.23,44.00,19.44,18.1,20.78,48.33
44,8478055,Gustav Forsling,FLA,D,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478055.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,42,gustavforsling,4.0,89.466666666667,22.366666666667,61.03,48.96,55.49,42.25,35.54,54.31,32.86,23.47,58.33,4.02,2.01,66.67,3.88,3.19,54.84,36.21,23.47,60.67,14.08,9.39,60.00,3.35,0.67,83.33,29.51,18.78,61.11,0.0,0.89,0.00,44.56,48.44,47.92,0.97,0.97,50.00,12.24,91.43,1.037,7.38,10.06,13.41,42.92,35.48,24.14,14.75,22.8,51.43
