,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
10,8466142,Eric Brewer,STL,D,https://assets.nhle.com/mugs/nhl/20082009/STL/8466142.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,2,ericbrewer,28,703.4,25.121428571429,48.62,58.77,45.27,37.02,44.95,45.16,24.23,30.62,44.17,1.96,3.58,35.38,2.1,2.85,42.36,19.02,24.48,43.73,7.59,8.02,48.63,0.94,1.62,36.67,15.24,21.95,40.98,0.91,1.02,47.06,36.22,41.89,46.37,0.25,1.36,15.38,8.10,88.30,0.964,8.36,15.87,13.56,33.86,38.13,16.63,22.86,26.36,38.69
11,8467400,Francois Beauchemin,ANA,D,https://assets.nhle.com/mugs/nhl/20082009/ANA/8467400.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,23,francoisbeauchemin,20,498.05,24.9025,49.63,57.1,46.5,41.68,48.43,46.26,29.03,34.94,45.39,2.17,3.73,36.73,2.64,3.43,43.48,25.78,30.48,45.82,10.0,12.89,43.68,0.72,1.93,27.27,21.04,23.45,47.29,1.12,1.29,46.67,29.23,34.98,45.53,0.7,1.04,40.00,7.47,89.31,0.968,6.38,12.53,11.44,33.37,35.81,13.61,18.55,22.29,37.92
12,8460561,Sheldon Souray,EDM,D,https://assets.nhle.com/mugs/nhl/20082009/EDM/8460561.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,44,sheldonsouray,81,2012.4666666667,24.845267489712,56.8,54.14,51.2,43.47,43.35,50.07,30.92,31.3,49.69,3.16,2.71,53.81,2.93,3.01,49.33,22.84,23.61,49.17,9.3,10.43,47.13,1.58,1.46,51.96,18.05,17.57,50.67,0.76,1.15,39.58,41.6,38.16,52.16,1.29,0.52,71.43,10.22,91.33,1.016,10.38,11.66,11.06,31.22,48.40,24.09,19.11,22.3,51.93
13,8457063,Nicklas Lidstrom,DET,D,https://assets.nhle.com/mugs/nhl/20082009/DET/8457063.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,5,nicklaslidstrom,78,1936.1333333333,24.822222222222,66.63,46.21,59.05,52.34,37.59,58.2,37.62,27.92,57.40,4.28,2.76,60.79,3.3,2.52,56.69,29.81,22.56,56.92,11.68,9.39,55.44,1.89,1.3,59.22,24.17,17.56,57.92,1.74,1.24,58.33,47.0,29.63,61.33,1.48,0.72,67.35,11.37,90.12,1.015,10.2,12.95,10.82,33.22,48.53,21.32,21.2,21.29,50.04
14,8470137,Joni Pitkanen,CAR,D,https://assets.nhle.com/mugs/nhl/20082009/CAR/8470137.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,25,jonipitkanen,71,1760.8666666667,24.800938967136,67.84,52.64,56.31,51.49,39.25,56.74,36.66,28.32,56.42,3.37,2.59,56.57,3.22,2.68,54.61,29.34,23.85,55.16,13.46,9.71,58.09,1.94,1.36,58.76,21.17,18.85,52.89,0.73,0.68,51.61,46.71,34.9,57.24,1.28,0.94,57.78,9.20,90.85,1.001,9.4,10.36,6.88,35.03,57.74,22.22,17.45,14.17,61.05
15,8467096,Dan Boyle,SJS,D,https://assets.nhle.com/mugs/nhl/20082009/SJS/8467096.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,22,danboyle,77,1907.5666666667,24.773593073593,67.37,42.12,61.53,51.49,31.58,61.98,37.9,23.09,62.15,3.77,2.23,62.83,3.67,1.97,65.07,31.96,19.12,62.56,12.74,7.55,62.79,1.92,1.26,60.40,25.62,15.43,62.41,1.55,0.71,68.52,45.39,28.35,61.55,1.0,0.59,62.86,9.96,90.33,1.003,9.91,9.85,7.99,37.3,55.36,24.44,16.95,14.15,63.33
16,8469770,Dennis Wideman,BOS,D,https://assets.nhle.com/mugs/nhl/20082009/BOS/8469770.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,6,denniswideman,79,1946.9166666667,24.644514767932,56.18,53.53,51.21,42.34,40.77,50.95,31.1,30.85,50.20,3.88,2.28,63.00,2.78,2.67,50.98,25.52,25.27,50.24,10.97,9.43,53.78,2.34,1.14,67.26,19.39,21.12,47.87,1.15,0.82,58.33,37.84,35.79,51.39,0.89,0.67,57.14,12.49,92.61,1.051,9.31,11.99,9.21,35.29,50.25,19.2,21.2,19.79,49.25
17,8467496,Andrei Markov,MTL,D,https://assets.nhle.com/mugs/nhl/20082009/MTL/8467496.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,79,andreimarkov,78,1921.0166666667,24.628418803419,63.0,57.22,52.4,45.1,42.51,51.48,31.48,31.11,50.30,3.65,3.0,54.93,3.29,2.91,53.02,30.27,26.67,53.15,12.27,11.43,51.78,1.81,1.66,52.25,23.99,20.32,54.14,1.25,0.87,58.82,40.2,37.63,51.65,1.26,0.9,58.33,11.61,90.36,1.020,11.37,12.71,12.02,32.17,48.60,23.49,19.58,22.08,51.54
18,8470601,Braydon Coburn,PHI,D,https://assets.nhle.com/mugs/nhl/20082009/PHI/8470601.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,45,braydoncoburn,80,1970.0333333333,24.625416666667,56.44,56.92,49.79,42.58,43.19,49.64,30.97,31.52,49.56,2.98,2.86,51.04,2.75,2.94,48.41,26.56,25.49,51.02,10.32,10.66,49.20,1.68,1.86,47.41,21.64,19.78,52.25,0.69,0.61,53.13,36.16,39.9,47.54,0.97,0.7,57.89,9.64,90.92,1.006,7.58,12.43,12.03,41.42,38.66,17.7,20.62,23.48,42.97
19,8462196,Stephane Robidas,DAL,D,https://assets.nhle.com/mugs/nhl/20082009/DAL/8462196.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,12,stephanerobidas,72,1765.9666666667,24.527314814815,55.38,49.81,52.65,43.76,38.26,53.36,31.67,26.47,54.47,3.23,2.82,53.37,2.78,2.4,53.67,22.9,22.36,50.6,10.87,8.9,54.98,2.0,1.49,57.28,16.04,17.94,47.2,0.91,0.86,51.28,40.73,33.72,54.71,0.69,0.93,42.42,10.19,89.35,0.995,9.48,13.69,10.63,33.98,47.13,19.33,19.33,18.41,51.22
20,8460770,Kim Johnsson,MIN,D,https://assets.nhle.com/mugs/nhl/20082009/MIN/8460770.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,8,kimjohnsson,81,1987.1333333333,24.532510288066,43.63,56.7,43.48,33.64,43.99,43.33,23.76,31.95,42.66,2.32,2.54,47.83,1.81,2.45,42.55,17.97,23.79,43.02,6.94,8.42,45.19,1.3,1.3,50.00,14.69,20.49,41.76,0.56,0.68,45.16,31.45,41.78,42.94,0.74,1.0,42.50,9.78,92.06,1.018,5.43,14.04,13.23,43.9,29.13,10.99,21.29,25.85,29.84
21,8459670,Kimmo Timonen,PHI,D,https://assets.nhle.com/mugs/nhl/20082009/PHI/8459670.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,44,kimmotimonen,77,1888.0166666667,24.519696969697,55.07,58.76,48.38,40.33,44.17,47.72,29.33,31.68,48.07,3.88,2.8,58.10,3.03,2.94,50.79,25.87,24.76,51.1,10.71,10.11,51.45,2.45,1.59,60.63,20.21,19.53,50.85,0.76,0.93,45.00,35.53,42.92,45.29,1.1,0.64,63.16,13.22,91.17,1.044,11.09,13.28,13.25,35.24,45.56,21.32,21.2,25.84,45.22
22,8470085,Paul Ranger,TBL,D,https://assets.nhle.com/mugs/nhl/20082009/TBL/8470085.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,15,paulranger,42,1028.4166666667,24.486111111111,48.72,55.02,46.96,37.86,41.83,47.51,27.65,30.22,47.78,2.33,3.15,42.55,2.39,2.98,44.50,22.81,26.02,46.71,8.98,11.32,44.25,1.11,1.81,38.00,18.44,19.6,48.47,0.93,0.86,52.17,32.87,37.16,46.93,0.76,1.01,42.86,8.44,89.58,0.980,7.53,14.18,14.24,45.8,34.58,15.75,21.7,24.85,38.79
23,8468542,Paul Martin,NJD,D,https://assets.nhle.com/mugs/nhl/20082009/NJD/8468542.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,7,paulmartin,73,1778.7833333333,24.366894977169,57.65,48.1,54.51,45.23,36.9,55.07,34.03,27.63,55.20,3.24,2.26,58.90,2.98,2.29,56.52,25.87,21.32,54.82,10.25,9.28,52.50,1.79,1.45,55.21,20.82,16.06,56.46,0.99,0.49,66.67,40.0,33.08,54.73,0.93,0.58,61.29,9.51,91.82,1.013,9.48,10.76,11.7,33.43,44.75,19.6,17.51,20.95,48.34
24,8466215,Joe Corvo,CAR,D,https://assets.nhle.com/mugs/nhl/20082009/CAR/8466215.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,77,joecorvo,81,1970.25,24.324074074074,65.08,52.5,55.35,49.0,40.41,54.8,34.96,29.02,54.64,3.29,2.38,58.06,3.16,2.73,53.62,27.89,23.81,53.95,12.49,9.56,56.63,1.89,1.34,58.49,20.55,19.0,51.95,0.85,0.73,53.85,45.97,34.84,56.89,1.06,0.53,66.67,9.41,91.82,1.012,12.52,11.94,9.35,32.22,57.24,25.61,19.31,17.39,59.56
25,8458494,Sergei Zubov,DAL,D,https://assets.nhle.com/mugs/nhl/20082009/DAL/8458494.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,56,sergeizubov,10,242.91666666667,24.291666666667,55.08,43.97,55.61,44.21,36.06,55.08,27.91,28.9,49.13,2.96,3.21,48.00,2.73,2.33,54.01,21.24,22.72,48.31,9.88,9.63,50.63,1.98,1.98,50.00,15.15,17.45,46.46,0.99,0.99,50.00,42.81,26.04,62.18,0.36,0.71,33.33,10.62,88.89,0.995,10.62,12.35,6.42,34.58,62.32,21.49,18.03,11.61,64.93
26,8470600,Ryan Suter,NSH,D,https://assets.nhle.com/mugs/nhl/20082009/NSH/8470600.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,22,ryansuter,82,1989.4666666667,24.261788617886,55.55,45.6,54.92,43.4,35.68,54.88,31.49,25.79,54.98,2.68,2.68,50.00,2.7,2.52,51.73,24.01,20.48,53.97,9.68,9.29,51.03,1.27,1.72,42.42,19.1,14.92,56.15,0.92,0.48,65.71,38.47,30.15,56.06,1.0,0.61,62.16,8.52,89.59,0.981,10.47,11.82,9.35,36.76,52.82,23.01,19.03,17.43,56.90
27,8471236,Andrej Meszaros,TBL,D,https://assets.nhle.com/mugs/nhl/20082009/TBL/8471236.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,41,andrejmeszaros,52,1257.5833333333,24.184294871795,48.28,60.21,44.5,37.98,47.23,44.57,27.82,35.07,44.23,2.29,3.29,41.03,2.38,3.13,43.18,24.28,28.67,45.86,9.07,11.83,43.38,1.38,2.05,40.28,20.29,22.46,47.47,0.57,0.76,42.86,30.53,40.94,42.72,0.62,0.83,42.86,8.23,90.61,0.988,8.78,13.36,12.6,46.61,41.07,17.08,19.99,22.81,42.82
28,8470642,Shea Weber,NSH,D,https://assets.nhle.com/mugs/nhl/20082009/NSH/8470642.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,6,sheaweber,81,1941.6,23.97037037037,59.73,44.31,57.41,46.85,34.52,57.58,33.5,25.03,57.23,3.12,2.32,57.39,2.96,2.37,55.49,24.69,20.24,54.95,9.73,9.43,50.81,1.42,1.48,48.94,19.94,14.42,58.03,1.07,0.49,68.42,42.67,28.75,59.75,1.25,0.45,73.68,9.32,90.74,1.001,10.14,11.93,8.59,36.99,54.13,23.7,19.96,17.21,57.93
29,8471709,Marc-Edouard Vlasic,SJS,D,https://assets.nhle.com/mugs/nhl/20082009/SJS/8471709.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,44,marcedouardvlasic,82,1960.2,23.90487804878,59.44,51.94,53.37,44.96,39.98,52.94,33.55,28.8,53.80,3.15,2.45,56.28,3.16,2.61,54.81,28.04,23.02,54.92,11.78,10.1,53.85,1.96,1.16,62.75,21.67,17.22,55.72,0.9,0.9,50.00,39.97,35.64,52.87,0.75,0.84,47.22,9.40,91.50,1.009,7.38,11.63,9.0,42.0,45.05,17.05,19.56,17.32,49.60
30,8470309,Ryan Whitney,ANA,D,https://assets.nhle.com/mugs/nhl/20082009/ANA/8470309.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,6,ryanwhitney,48,1145.55,23.865625,53.95,51.96,50.94,42.01,40.12,51.15,29.23,28.39,50.73,2.83,2.93,49.09,2.93,2.47,54.25,28.13,23.31,54.68,11.58,9.11,55.95,1.52,1.78,46.03,22.07,18.93,53.83,1.05,1.05,50.00,33.29,35.1,48.67,0.76,0.3,71.43,9.68,89.67,0.993,11.16,11.47,7.07,32.42,61.21,23.94,19.33,12.73,65.29
31,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20082009/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,8,drewdoughty,81,1930.1166666667,23.828600823045,55.96,50.95,52.34,42.25,40.01,51.36,28.97,27.95,50.90,2.33,2.74,46.01,2.81,2.55,52.35,24.96,23.69,51.31,10.1,9.29,52.08,1.03,1.59,39.29,19.81,19.19,50.8,0.95,0.79,54.76,39.06,34.22,53.31,0.67,0.63,51.72,8.05,90.21,0.983,10.13,12.25,12.09,34.82,45.59,20.33,18.9,19.12,51.54
32,8470828,Toby Enstrom,ATL,D,https://assets.nhle.com/mugs/nhl/20082009/ATL/8470828.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,39,tobyenstrom,82,1929.3,23.528048780488,47.27,56.29,45.65,36.42,42.67,46.05,26.93,31.66,45.97,3.23,3.51,47.93,2.49,2.81,47.04,21.99,26.47,45.38,8.77,10.7,45.05,1.83,1.77,50.86,17.62,21.02,45.6,0.83,1.33,38.46,32.7,37.28,46.73,1.03,1.03,50.00,12.01,88.90,1.009,8.09,13.81,13.03,34.02,38.29,18.01,21.52,24.44,42.42
33,8469492,Fedor Tyutin,CBJ,D,https://assets.nhle.com/mugs/nhl/20082009/CBJ/8469492.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,51,fedortyutin,82,1927.3,23.503658536585,54.2,45.36,54.44,41.31,34.24,54.68,29.86,25.25,54.18,2.93,2.65,52.51,2.62,2.2,54.40,23.54,19.99,54.08,9.99,7.75,56.32,1.65,1.49,52.48,18.06,16.31,52.54,0.87,0.66,56.76,37.73,30.85,55.02,0.76,0.81,48.57,9.80,89.52,0.993,10.43,13.88,9.99,41.81,51.07,20.7,20.52,16.87,55.10
34,8469598,Kevin Bieksa,VAN,D,https://assets.nhle.com/mugs/nhl/20082009/VAN/8469598.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,3,kevinbieksa,72,1691.2333333333,23.489351851852,56.73,47.72,54.31,42.64,38.42,52.6,30.37,27.85,52.16,3.05,2.48,55.13,2.81,2.46,53.33,25.44,22.56,52.99,11.67,10.32,53.06,1.92,1.53,55.67,18.35,16.32,52.93,0.76,0.52,59.26,37.51,31.05,54.71,0.72,0.82,46.67,10.05,91.08,1.011,10.61,10.64,9.4,37.04,53.01,21.25,17.06,16.64,56.09
35,8465200,Tomas Kaberle,TOR,D,https://assets.nhle.com/mugs/nhl/20082009/TOR/8465200.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,22,tomaskaberle,57,1337.45,23.464035087719,68.86,48.58,58.63,51.64,36.7,58.46,36.34,25.57,58.70,3.68,3.1,54.30,3.21,2.36,57.71,30.69,22.83,57.33,11.84,9.06,56.65,1.93,1.84,51.19,25.12,18.36,57.77,1.26,0.96,56.76,49.38,32.01,60.67,1.1,0.71,60.71,10.12,87.89,0.980,10.77,12.83,7.31,39.39,59.55,24.81,22.12,12.96,65.68
36,8467890,Barret Jackman,STL,D,https://assets.nhle.com/mugs/nhl/20082009/STL/8467890.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,5,barretjackman,82,1922.1333333333,23.440650406504,43.11,60.53,41.6,34.84,45.45,43.39,24.44,32.28,43.09,2.09,3.43,37.85,1.99,2.93,40.44,19.32,27.0,41.71,6.77,10.61,38.96,1.06,1.75,37.78,16.73,21.85,43.37,0.96,1.5,38.98,29.44,42.25,41.07,0.32,0.77,29.17,8.56,89.36,0.979,5.84,13.92,14.17,39.67,29.17,12.67,21.98,27.03,31.92
37,8470607,Brent Seabrook,CHI,D,https://assets.nhle.com/mugs/nhl/20082009/CHI/8470607.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,N/A,brentseabrook,82,1911.4166666667,23.309959349593,52.11,49.57,51.25,40.96,38.26,51.7,31.17,29.73,51.19,2.95,2.73,51.93,2.55,2.62,49.30,22.91,23.7,49.16,9.26,10.67,46.46,1.6,1.7,48.57,18.21,17.37,51.18,0.84,0.63,57.14,36.36,33.01,52.42,0.82,0.82,50.00,9.47,90.81,1.003,8.29,13.15,11.43,40.43,42.04,17.01,21.91,21.44,44.24
38,8462225,Filip Kuba,OTT,D,https://assets.nhle.com/mugs/nhl/20082009/OTT/8462225.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,17,filipkuba,71,1653.1,23.283098591549,57.42,48.96,53.97,43.08,35.71,54.68,32.01,26.35,54.85,3.12,2.47,55.84,3.06,2.25,57.60,27.98,21.92,56.07,11.11,8.93,55.43,1.49,1.02,59.42,22.5,17.33,56.5,1.45,0.92,61.22,36.75,31.98,53.47,0.73,0.94,43.75,9.75,90.63,1.004,10.74,11.8,8.71,37.49,55.22,23.19,19.13,15.75,59.55
39,8467856,Brian Rafalski,DET,D,https://assets.nhle.com/mugs/nhl/20082009/DET/8467856.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,28,brianrafalski,78,1807.6333333333,23.174786324786,70.2,39.53,63.97,55.2,33.26,62.4,39.63,24.13,62.16,4.15,2.32,64.10,3.42,1.98,63.26,30.77,18.65,62.26,11.88,7.37,61.72,1.76,1.23,58.89,25.18,15.05,62.6,1.86,0.8,70.00,51.06,25.79,66.44,1.44,0.58,71.43,10.47,90.37,1.008,10.65,12.88,6.41,39.5,62.45,22.7,20.91,14.31,61.35
40,8459462,Bryan McCabe,FLA,D,https://assets.nhle.com/mugs/nhl/20082009/FLA/8459462.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,28,bryanmccabe,69,1596.4666666667,23.137198067633,61.41,50.14,55.05,46.19,39.5,53.9,34.2,29.69,53.53,3.76,2.52,59.88,3.14,2.47,55.97,29.31,22.51,56.56,12.67,9.25,57.80,1.92,1.32,59.30,22.2,17.69,55.65,1.25,0.7,64.10,40.55,34.2,54.25,1.25,0.65,65.71,10.99,91.52,1.025,10.71,9.96,6.8,39.05,61.16,25.18,18.0,14.32,63.75
41,8468598,Lubomir Visnovsky,EDM,D,https://assets.nhle.com/mugs/nhl/20082009/EDM/8468598.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,11,lubomirvisnovsky,50,1150.7666666667,23.015333333333,64.97,45.36,58.88,47.97,34.52,58.15,33.21,24.45,57.59,3.34,1.93,63.37,3.27,2.25,59.28,28.99,19.76,59.47,11.26,8.39,57.29,1.51,1.2,55.77,23.64,15.16,60.93,1.18,0.7,62.96,44.81,31.63,58.62,1.28,0.3,80.95,10.05,92.11,1.022,9.02,11.73,5.94,34.93,60.28,23.41,19.29,13.03,64.23
