,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
10,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,76.0,1868.8,24.589473684211,62.7,55.64,52.98,43.54,40.16,52.01,29.35,27.03,52.05,3.44,2.79,55.15,3.08,3.25,48.62,30.92,25.94,54.38,10.85,12.01,47.47,1.16,1.41,45.00,26.76,18.58,59.02,1.88,1.16,61.97,53.38,51.38,50.95,0.93,0.51,64.52,11.71,89.67,1.014,9.82,10.43,10.27,36.92,48.88,23.73,17.18,22.54,51.28
11,8477948,Travis Sanheim,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8477948.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,6,travissanheim,82.0,2008.6166666667,24.495325203252,53.2,63.0,45.78,38.95,43.04,47.5,26.41,28.17,48.39,2.87,3.52,44.86,2.78,3.0,48.09,25.72,30.05,46.12,10.81,10.45,50.84,1.37,1.28,51.69,19.87,26.13,43.20,0.92,1.71,34.85,43.1,57.95,42.66,1.04,1.29,44.44,10.86,87.49,0.983,5.88,13.62,11.95,43.58,33.00,16.94,20.37,23.9,41.48
12,8482105,Jake Sanderson,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482105.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,85,jakesanderson,80.0,1955.3666666667,24.442083333333,62.2,59.59,51.07,46.18,42.31,52.18,31.42,28.75,52.22,3.22,3.25,49.76,3.41,3.15,52.05,29.76,27.4,52.07,11.75,11.02,51.62,1.2,1.29,48.15,24.02,21.85,52.36,1.55,1.6,49.35,56.33,54.21,50.96,1.15,0.84,57.78,10.25,88.69,0.989,9.57,10.83,12.55,38.33,43.27,23.11,17.09,26.05,47.00
13,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,44,joshmorrissey,80.0,1951.3,24.39125,65.34,54.64,54.46,48.89,39.76,55.15,32.19,25.83,55.48,3.84,2.21,63.45,3.62,2.69,57.36,30.96,22.78,57.61,14.33,9.07,61.24,2.15,0.95,69.31,22.18,18.29,54.81,1.27,0.7,64.58,65.65,46.81,58.37,0.98,0.58,62.86,11.94,91.43,1.034,12.33,10.39,6.76,36.74,64.57,30.2,15.8,14.97,66.85
14,8480839,Rasmus Dahlin,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480839.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,26,rasmusdahlin,73.0,1769.2,24.235616438356,70.13,52.19,57.33,50.12,38.59,56.5,33.78,25.54,56.95,3.93,2.81,58.29,3.64,2.89,55.68,31.81,25.1,55.90,12.72,9.67,56.82,1.8,1.36,56.99,25.46,20.57,55.30,1.54,1.09,58.62,66.82,44.48,60.04,1.22,0.59,67.57,11.65,88.98,1.006,12.14,13.36,10.04,36.08,54.74,28.18,18.65,18.42,60.48
15,8477346,MacKenzie Weegar,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,52,mackenzieweegar,81.0,1957.3166666667,24.164403292181,66.92,52.6,55.99,45.8,35.41,56.4,31.21,23.82,56.71,3.4,2.48,57.81,3.06,2.87,51.58,29.61,26.27,52.99,10.97,10.82,50.35,1.53,1.13,57.47,24.85,20.6,54.68,1.51,1.14,56.92,62.34,45.12,58.01,0.89,0.62,58.82,10.90,89.58,1.005,10.58,11.77,10.73,47.05,49.64,26.12,17.53,19.93,56.72
16,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,8,drewdoughty,30.0,724.1,24.136666666667,64.13,57.84,52.58,46.49,41.68,52.73,28.75,27.1,51.48,3.4,2.32,59.42,3.27,2.81,53.81,29.58,26.43,52.81,12.26,11.19,52.30,1.08,0.99,52.00,23.09,20.33,53.18,1.44,0.66,68.42,60.32,48.95,55.2,1.32,0.96,57.89,11.82,91.44,1.033,10.61,10.44,7.29,37.29,59.26,24.36,16.16,17.65,57.99
17,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,rasmusandersson,81.0,1942.8,23.985185185185,61.55,67.88,47.55,44.16,48.8,47.51,29.34,32.37,47.55,2.22,3.98,35.82,2.99,3.72,44.57,27.98,32.77,46.06,10.75,13.34,44.62,0.96,2.1,31.31,22.98,25.9,47.01,0.86,1.69,33.87,55.14,65.35,45.76,0.67,0.76,46.88,7.58,87.69,0.953,7.97,11.77,13.28,49.07,37.50,22.02,17.76,27.73,44.26
18,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,17,filiphronek,61.0,1457.55,23.894262295082,59.4,55.12,51.87,42.48,42.52,49.98,27.13,27.09,50.04,3.09,3.25,48.70,2.95,3.16,48.32,27.5,25.48,51.90,11.57,11.77,49.56,1.4,1.52,47.89,21.24,18.28,53.75,1.04,0.88,54.29,53.93,48.22,52.79,1.19,1.19,50.00,11.38,87.99,0.994,9.39,11.44,10.7,42.48,46.72,21.45,16.71,19.55,52.31
19,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,55,coltonparayko,64.0,1520.1666666667,23.752604166667,50.36,62.76,44.52,36.59,43.34,45.78,25.62,29.52,46.46,2.92,3.43,45.96,2.33,3.1,42.94,22.58,29.8,43.10,8.68,11.25,43.56,1.3,1.7,43.42,18.52,24.73,42.82,1.21,1.42,46.00,44.53,59.41,42.84,0.91,0.86,51.61,11.40,88.37,0.998,6.87,11.84,14.76,37.46,31.75,15.71,17.52,27.31,36.51
20,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,73,charliemcavoy,50.0,1183.5166666667,23.670333333333,62.41,53.74,53.73,45.22,39.04,53.67,29.35,25.4,53.61,2.89,3.04,48.72,3.61,2.91,55.4,32.09,25.45,55.77,13.33,10.34,56.32,1.37,1.17,54.00,25.01,20.14,55.39,1.22,1.22,50.00,59.1,42.69,58.06,0.88,1.1,44.44,9.84,88.02,0.979,13.69,11.2,8.67,36.7,61.22,30.16,17.34,17.03,63.91
21,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,74,johncarlson,79.0,1861.5666666667,23.564135021097,64.85,58.69,52.49,47.64,42.35,52.94,31.68,27.72,53.34,4.0,3.19,55.61,4.01,3.4,54.1,31.1,27.78,52.82,13.41,11.57,53.68,1.84,1.45,55.88,23.59,21.62,52.19,1.63,1.12,59.38,58.06,52.33,52.59,1.26,1.21,50.94,12.61,88.49,1.011,8.38,9.28,10.31,34.13,44.83,23.88,16.57,23.14,50.79
22,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,74.0,1740.8833333333,23.52545045045,57.32,61.52,48.23,40.84,44.77,47.71,27.19,29.98,47.56,2.9,3.52,45.16,2.99,3.26,47.87,26.54,30.36,46.64,10.96,12.55,46.63,1.45,1.76,45.16,20.77,23.76,46.65,1.1,1.61,40.68,49.98,51.43,49.29,0.55,0.75,42.31,10.65,88.28,0.989,7.38,11.86,9.72,40.46,43.15,19.4,17.4,20.85,48.20
23,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,56.0,1316.7,23.5125,71.59,56.14,56.05,52.4,42.61,55.16,35.45,28.84,55.14,3.78,2.92,56.46,3.74,3.24,53.58,33.45,25.75,56.51,14.22,11.98,54.26,1.82,1.55,54.05,25.64,18.35,58.29,0.79,0.79,50.00,64.11,51.21,55.59,1.78,0.92,65.85,10.67,89.89,1.006,9.84,9.75,11.35,42.15,46.45,23.79,16.18,21.69,52.30
24,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,evanbouchard,82.0,1923.5833333333,23.458333333333,77.29,44.01,63.72,56.36,33.09,63.01,39.24,22.11,63.96,4.21,2.4,63.68,4.39,2.49,63.76,38.37,21.83,63.73,16.09,9.23,63.55,2.12,1.19,64.15,29.69,16.8,63.86,1.75,1.08,61.76,69.88,34.2,67.14,1.08,0.45,70.59,10.73,89.14,0.999,9.61,9.89,5.46,34.87,63.77,28.42,15.19,12.91,68.75
25,8481581,Thomas Harley,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8481581.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,55,thomasharley,78.0,1823.8166666667,23.382264957265,64.38,54.45,54.18,45.6,40.53,52.94,30.46,26.09,53.87,4.08,2.27,64.25,3.84,2.85,57.41,32.83,25.53,56.26,14.67,10.86,57.47,2.14,1.35,61.32,24.21,19.56,55.31,1.75,0.7,71.43,53.51,46.24,53.64,0.76,0.48,61.54,13.39,91.30,1.047,8.36,8.85,7.93,38.82,51.31,22.14,15.26,18.62,54.32
26,8483506,Sam Rinzel,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483506.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,6,samrinzel,9.0,210.25,23.361111111111,57.93,58.5,49.75,44.8,46.23,49.22,28.54,28.82,49.75,3.71,3.42,52.00,3.81,3.54,51.82,28.54,35.39,44.64,12.56,15.41,44.90,1.43,0.86,62.50,21.31,26.63,44.44,1.52,1.9,44.44,46.17,43.69,51.38,1.24,1.65,42.86,13.00,88.12,1.011,7.42,9.99,8.85,39.95,45.61,18.83,15.98,19.41,49.25
27,8478500,Ivan Provorov,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,9,ivanprovorov,82.0,1915.0166666667,23.353861788618,52.92,64.51,45.06,37.91,46.46,44.93,25.54,30.92,45.23,3.01,3.48,46.38,2.73,3.47,44.04,22.53,30.83,42.22,9.71,13.6,41.67,1.63,1.75,48.15,17.09,22.98,42.65,0.96,1.42,40.35,43.22,57.48,42.92,0.68,0.95,41.67,11.78,88.75,1.005,6.45,10.56,10.18,36.13,38.79,15.54,16.57,23.59,39.71
28,8477950,Tony DeAngelo,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477950.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,4,anthonydeangelo,35.0,817.03333333333,23.34380952381,71.31,59.41,54.55,51.33,42.15,54.91,35.76,27.83,56.24,2.86,3.38,45.88,3.77,3.52,51.72,35.03,28.42,55.21,16.16,12.7,55.98,1.25,1.32,48.57,25.16,20.95,54.56,1.08,0.98,52.38,62.58,44.23,58.59,1.06,1.49,41.67,8.01,87.86,0.959,9.77,10.94,6.68,42.74,59.38,22.84,16.45,15.13,60.15
29,8480865,Noah Dobson,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,53,noahdobson,71.0,1652.3333333333,23.272300469484,67.83,53.42,55.94,49.38,37.91,56.57,32.21,25.53,55.79,2.9,3.2,47.62,3.7,2.57,58.95,31.99,23.64,57.51,13.4,9.15,59.42,1.56,1.13,58.11,24.79,19.32,56.20,0.97,1.02,48.78,61.73,44.01,58.38,0.63,1.42,30.77,9.02,87.48,0.965,9.62,9.37,7.48,47.39,56.26,24.04,15.07,15.32,61.07
30,8481568,Alex Vlasic,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481568.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,72,alexvlasic,82.0,1907.55,23.262804878049,44.57,64.83,40.74,33.72,47.53,41.5,22.77,32.18,41.44,2.77,4.09,40.37,2.39,3.44,40.99,20.7,32.02,39.26,8.87,13.78,39.17,1.23,2.01,37.86,15.77,24.32,39.33,1.05,1.8,36.76,38.39,60.93,38.66,0.91,0.95,48.78,12.15,87.29,0.994,6.79,12.64,12.86,36.11,34.56,16.67,19.72,25.57,39.46
31,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,74.0,1720.4166666667,23.248873873874,72.75,52.63,58.03,52.91,38.89,57.64,34.35,26.51,56.45,3.91,3.42,53.33,4.15,3.26,56.04,35.47,25.95,57.75,14.33,11.44,55.62,1.71,1.78,49.00,28.18,19.34,59.30,1.77,1.35,56.72,68.86,41.86,62.19,1.01,0.65,60.61,11.37,87.11,0.985,13.81,8.93,8.34,36.34,62.36,30.17,15.62,16.6,64.50
32,8474578,Erik Karlsson,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,65,erikkarlsson,82.0,1905.3333333333,23.235772357724,69.0,58.82,53.98,49.72,43.77,53.18,33.1,29.54,52.84,3.68,3.65,50.21,3.84,3.37,53.22,33.41,27.71,54.66,14.55,11.84,55.13,1.92,1.42,57.55,25.15,21.16,54.31,1.34,1.72,43.84,61.86,46.81,56.93,1.05,1.05,50.00,11.13,87.63,0.988,10.11,10.8,6.77,39.9,59.89,24.66,16.91,16.22,60.32
33,8478882,Vladislav Gavrikov,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478882.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,44,vladislavgavrikov,82.0,1893.1,23.086585365854,54.74,58.0,48.55,39.08,41.52,48.49,25.51,27.19,48.41,2.54,2.88,46.78,2.65,2.81,48.5,23.99,26.94,47.11,10.24,10.97,48.28,1.14,1.36,45.57,18.34,21.3,46.27,0.89,1.18,42.86,42.03,55.49,43.1,0.6,0.92,39.39,9.94,89.39,0.993,4.06,9.89,11.35,40.28,26.34,12.11,16.67,26.88,31.06
34,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,79.0,1823.3,23.079746835443,68.81,54.69,55.72,49.53,40.57,54.97,33.34,28.4,54.00,4.28,2.67,61.61,3.96,3.08,56.27,34.09,24.58,58.10,13.82,9.74,58.66,2.14,0.99,68.42,27.03,19.79,57.73,1.62,1.23,56.92,62.7,46.87,57.22,1.28,0.71,64.29,12.83,90.61,1.034,11.62,9.05,6.78,40.11,63.15,27.41,14.94,15.89,63.30
35,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,72,thomaschabot,80.0,1841.9333333333,23.024166666667,66.0,57.17,53.58,46.09,41.14,52.84,31.73,28.7,52.51,3.29,2.57,56.11,3.21,2.98,51.82,31.21,27.26,53.37,12.05,11.3,51.60,1.73,1.47,54.08,25.54,21.28,54.55,1.61,0.69,69.81,56.65,47.95,54.16,0.47,0.8,37.04,10.37,91.03,1.014,8.18,9.64,8.99,46.42,47.63,20.52,14.79,17.46,54.03
36,8477986,Brandon Montour,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477986.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,62,brandonmontour,81.0,1861.0666666667,22.976131687243,63.45,58.0,52.24,45.33,42.52,51.6,28.47,26.82,51.49,2.87,2.93,49.44,2.84,2.96,48.95,27.82,25.4,52.27,10.99,9.54,53.53,1.35,1.26,51.85,22.44,21.15,51.48,1.12,1.03,52.00,56.95,50.48,53.01,0.98,0.79,55.26,10.08,89.06,0.991,7.42,10.12,6.87,34.3,51.92,20.7,16.96,16.93,55.01
37,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,25,jonasbrodin,50.0,1147.45,22.949,52.03,62.96,45.25,37.02,42.88,46.34,25.1,28.81,46.56,2.82,3.19,46.96,2.33,2.72,46.16,21.65,27.92,43.67,9.2,10.82,45.95,0.78,1.52,34.09,16.59,22.8,42.12,1.46,1.74,45.65,45.47,57.4,44.2,0.83,0.53,61.11,11.25,88.93,1.002,5.12,11.09,9.99,42.09,33.91,16.99,18.77,21.65,43.98
38,8478055,Gustav Forsling,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,42,gustavforsling,80.0,1835.8166666667,22.947708333333,62.29,59.78,51.03,45.17,44.91,50.15,30.26,29.51,50.63,2.88,2.71,51.46,2.87,3.13,47.79,26.8,27.16,49.67,11.24,12.29,47.78,1.31,1.31,50.00,20.74,19.83,51.13,0.65,0.83,44.12,56.13,56.93,49.65,1.32,1.13,53.85,9.50,90.81,1.003,8.4,9.74,11.28,44.25,42.69,18.86,16.5,22.68,45.40
39,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20242025/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,29,nathanmackinnon,79.0,1799.8166666667,22.782489451477,80.77,46.1,63.66,57.94,33.6,63.29,39.14,21.94,64.08,5.03,2.53,66.52,4.74,2.76,63.24,42.9,22.14,65.97,15.97,9.8,61.97,1.93,1.3,59.79,35.91,16.45,68.59,2.18,0.67,76.56,72.37,36.64,66.39,1.64,0.58,73.91,12.86,88.45,1.013,15.1,11.07,5.03,32.07,75.00,33.84,16.94,14.27,70.34
40,8478013,Jake Walman,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478013.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,96,jakewalman,65.0,1480.1333333333,22.771282051282,65.18,63.12,50.81,47.06,44.27,51.53,31.86,29.75,51.71,3.45,3.85,47.22,3.49,3.41,50.62,29.67,32.02,48.09,12.28,12.32,49.92,1.5,1.78,45.68,23.19,26.27,46.89,1.35,1.78,43.10,60.02,54.4,52.46,1.17,0.94,55.56,10.81,87.06,0.979,7.9,10.66,11.96,38.27,39.80,23.02,16.86,22.94,50.09
41,8483457,Lane Hutson,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483457.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,48,lanehutson,82.0,1864.1166666667,22.733130081301,65.92,52.79,55.53,47.93,37.72,55.96,30.42,23.95,55.95,3.73,2.74,57.71,3.52,2.95,54.43,32.12,25.49,55.75,13.1,11.04,54.27,1.45,1.32,52.33,25.36,19.27,56.83,1.46,1.07,57.63,60.72,37.66,61.72,1.67,0.56,75.00,12.28,88.58,1.009,10.01,10.2,3.64,38.27,73.35,26.07,16.35,10.07,72.13
42,8481524,Bowen Byram,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481524.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,bowenbyram,82.0,1861.1666666667,22.697154471545,54.74,59.38,47.97,40.1,43.59,47.92,26.47,28.34,48.29,3.22,3.45,48.31,2.75,3.25,45.82,24.92,29.37,45.90,10.38,12.31,45.74,1.29,1.68,43.48,19.39,22.74,46.02,1.89,1.25,60.27,50.29,52.06,49.14,0.65,0.88,42.42,12.18,87.83,1.000,10.32,12.7,10.96,41.04,48.48,20.95,17.76,20.83,50.15
