,PlayerID,Player,Team,Position,Age,ATOI,GP,Gper1kChunk,A1per1kChunk,A2per1kChunk
294,8475191.0,Reilly Smith,VGK,R,34.0,1.1135737277948505,5.902641213947708,1.5597936639199546,1.2524458047419336,0.8986878281540807
295,8476981.0,Josh Anderson,MTL,R,31.0,0.803618495731469,4.657069102574565,1.8225035138188428,0.8633147562349285,0.7765815290035097
296,8474102.0,David Perron,OTT,L,37.0,1.7289739017008208,11.8950785155055,1.664928039962957,1.5053952063301186,1.3259786030885474
297,8481624.0,Ilya Mikheyev,CHI,R,31.0,0.8851543432236345,4.987271155870715,1.2858792429262478,1.023527030208698,0.8767270115586293
298,8476882.0,Teuvo Teravainen,CHI,C,31.0,0.7264693157153435,7.414753130678646,1.523548560673064,1.953507307608411,1.3878457945089266
299,8476456.0,Jonathan Huberdeau,CGY,L,32.0,0.96043663340379,,,,
300,8477989.0,Christian Dvorak,PHI,C,29.0,0.859761480728126,10.509595986650917,1.1341471039331732,1.2958625846127472,1.0204016769515383
301,8478468.0,Jeremy Lauzon,VGK,D,28.0,3.815850696458122,16.795828706469187,0.6755711216077238,1.188638324751467,1.0958802019236773
302,8478233.0,Andrew Mangiapane,EDM,L,29.0,1.1569649552284782,4.815986508323648,1.983191545293944,1.2012134427123875,0.9666354695768952
303,8475765.0,Vladimir Tarasenko,MIN,R,34.0,1.2168744258686006,6.437560934893249,1.578424392456175,1.691243243101259,1.321563687555383
304,8481581.0,Thomas Harley,DAL,D,24.0,2.188330490299824,14.717066909453001,1.0167034161522048,1.5225683118522482,1.2692145054597148
305,8478498.0,Jake DeBrusk,VAN,L,29.0,0.5000506430152394,6.104010992978101,2.800957808575897,1.281367369255367,1.020652657479656
306,8476525.0,Colin Miller,WPG,D,33.0,1.247057516204833,8.262355932245523,0.5935154200909403,0.8362529285380159,0.8222837030599183
307,8477015.0,Connor Brown,NJD,R,31.0,2.0456102951415387,11.587127086943553,1.4674633797813208,1.3800636665304906,1.2421795243191858
308,8477964.0,Ivan Barbashev,VGK,L,30.0,0.886655666150861,6.428425069215277,1.4197251909451913,1.705497459353077,1.1582798386957411
309,8476422.0,Mike Reilly,NYI,D,32.0,2.2123943195520526,,,,
310,8478440.0,Dylan Strome,WSH,C,28.0,0.7977533716469215,6.1699933684808865,1.8929484789141429,3.158033844769001,2.113883447901631
311,8474586.0,Jordan Eberle,SEA,R,35.0,1.3026154426115983,12.36937419404095,1.824133167331751,3.1876881794065866,2.2903012281782065
312,8478366.0,Frank Vatrano,ANA,R,31.0,0.9367958930772318,6.787959914461782,2.1439720118430676,1.0541487531096467,0.9480761538465395
313,8480874.0,Adam Ginning,PHI,D,25.0,8.1511623201356,21.423934191946604,1.1374469146206077,2.2189063362622505,1.7113482645066809
314,8476438.0,Brandon Saad,VGK,L,33.0,0.7807617701038059,6.267304502098882,1.5758317898823377,1.0942295559907005,0.9505311824316354
315,8475287.0,Erik Haula,NSH,L,34.0,1.1427126690399312,6.707833345193477,1.5587673941392215,1.3116008452814665,1.1199656648126877
316,8481167.0,Brayden Pachal,CGY,D,26.0,1.7360717124379477,10.730924686961744,0.5580780831091879,0.9395399935752652,1.0248361055569102
317,8475794.0,Tyler Seguin,DAL,C,33.0,1.8238995383336292,13.336336488036991,4.704095127453268,2.8937911059152297,2.0101735835173464
318,8475726.0,Tyler Toffoli,SJS,C,33.0,0.6111502879209789,7.274619083683812,2.8010484027073073,1.5463118038720811,1.180174241258867
319,8480831.0,Alec Regula,EDM,D,25.0,12.27066632413958,16.038900297345627,1.0371380756238628,2.082492696030678,1.8860287722483577
320,8479977.0,Kailer Yamamoto,UTA,R,27.0,2.4914502750260707,15.715534530176049,2.3144269428542206,1.4701790479096783,1.2960972404461963
321,8482146.0,Luke Evangelista,NSH,R,23.0,1.541225523696403,10.058103847777067,1.8903096306025566,1.5120677116088823,1.188004596673685
322,8479390.0,Taylor Raddysh,NYR,R,27.0,1.3610093021828298,7.588398475388021,1.23865038997233,0.9585431084156445,1.0291096742294428
323,8482159.0,Tyson Foerster,PHI,R,23.0,0.9167160965657537,13.909784342192214,2.2905154962356384,2.195193223071909,1.60489200208549
324,8474870.0,Tyler Johnson,BOS,C,35.0,1.851221362749482,,,,
325,8478519.0,Anthony Cirelli,TBL,C,28.0,0.6378803228128082,9.39216962959929,1.7060098002625734,1.2177983830136287,0.9335817663793793
326,8482110.0,Dawson Mercer,NJD,C,24.0,1.0524904019549,6.040194012176095,1.7449302350446287,1.2629340770607447,0.9328350384893215
327,8477444.0,Andre Burakovsky,CHI,L,30.0,1.0826611563361672,9.720947023425932,1.2403990266870013,2.0496745580504134,1.2354510013787943
328,8478465.0,Guillaume Brisebois,VAN,D,28.0,6.706235901073205,,,,
329,8476329.0,Travis Boyd,MIN,C,32.0,6.994437834850327,,,,
330,8481528.0,Dylan Cozens,OTT,C,24.0,0.7165806289298953,6.801484575561354,1.9123748597336212,1.6372263087709835,1.3031782547003408
331,8475149.0,Marcus Johansson,MIN,L,35.0,0.9670444528047638,6.292264604034462,0.9912987467097446,1.2060888411136172,0.9771075515935495
332,8477479.0,Tyler Bertuzzi,CHI,L,30.0,0.9646196864268238,7.394439586779349,1.6459951463536433,1.4890004610699106,1.0194227846684394
333,8478178.0,Darren Raddysh,TBL,D,29.0,1.161026728979452,13.371474107787376,0.5666094898766634,1.516485458561888,1.4248665749956348
334,8480001.0,Urho Vaakanainen,NYR,D,26.0,1.0857142921497196,8.880644425985215,0.3769641186454685,0.9351549134008947,0.9828753981508211
335,8480823.0,Alexander Alexeyev,WSH,D,26.0,4.795783729053896,,,,
336,8478458.0,Jack Roslovic,CAR,C,28.0,1.270040556801675,,,,
337,8475461.0,Andrew Agozzino,UTA,L,34.0,11.047725051714322,17.531816795333146,2.5208392770321635,2.8469571302506016,2.514196934982771
338,8482113.0,Anton Lundell,FLA,C,24.0,0.7511820850786688,6.543093812775371,1.3396386617523715,1.149788394055234,0.9624087342477166
339,8479442.0,Troy Stecher,EDM,D,31.0,1.5728578419653765,,,,
340,8482117.0,Lukas Reichel,CHI,L,23.0,1.7913156141059092,8.89550247750593,1.8596609908729576,1.426994524659922,0.9811768859863627
341,8478840.0,Will Borgen,NYR,D,29.0,3.084836058525537,11.154974484821674,0.8728520560432483,0.9429756588517908,1.0486899856763552
