,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points,ArtRoss,Rocket,Goals_90PI_low,Goals_90PI_high,Assists_90PI_low,Assists_90PI_high,Points_90PI_low,Points_90PI_high,P_10G,P_20G,P_30G,P_40G,P_50G,P_60G,P_25A,P_50A,P_75A,P_100A,P_50P,P_75P,P_100P,P_125P,P_150P
0,8477492,Nathan MacKinnon,C,COL,29,81.80406859958774,33.554819003874876,91.8339734782551,1874.2321366196466,125.38879248212999,0.36830102622576966,0.0,27.0,41.773803364363324,78.30521651322661,103.07996806491253,108.52014092526906,140.36076279007102,1.0,1.0,0.7297605473204105,0.10262257696693272,0.0011402508551881414,0.0,1.0,1.0,1.0,0.11174458380843785,1.0,1.0,1.0,0.43899657924743446,0.005701254275940707
1,8477934,Leon Draisaitl,C,EDM,29,80.7897020351703,60.00201327679952,64.5736065338231,1776.1949008468864,124.57561981062261,0.38426453819840367,0.9475484606613455,50.69630170818719,68.68081771216158,53.30767516780116,77.23733952021811,108.38095299327571,140.9683643298711,1.0,1.0,1.0,1.0,0.9657924743443558,0.5142531356898518,1.0,1.0,0.09122006841505131,0.0,1.0,1.0,1.0,0.4903078677309008,0.0068415051311288486
2,8476453,Nikita Kucherov,R,TBL,31,77.6639925538825,35.89144611832834,82.50726451280627,1671.2971657086941,118.3987106311346,0.18358038768529075,0.0,28.480478824761974,42.84462877734418,68.80686979254928,97.64151373472575,101.57170878260585,136.22691463940657,1.0,1.0,0.928164196123147,0.19726339794754846,0.0,0.0,1.0,1.0,0.8266818700114025,0.027366020524515394,1.0,1.0,0.9714937286202965,0.27936145952109465,0.002280501710376283
3,8478402,Connor McDavid,C,EDM,27,74.6385963306827,32.18853094352773,77.3983960694731,1699.7700384560235,109.58692701300083,0.05815279361459521,0.0011402508551881414,25.0,41.667660534811866,62.80533729618449,93.78753364223688,92.71304691433733,129.63232802174767,1.0,1.0,0.7115165336374002,0.10148232611174458,0.0034207525655644243,0.0,1.0,1.0,0.6180159635119726,0.011402508551881414,1.0,1.0,0.8323831242873432,0.10946408209806158,0.0011402508551881414
4,8478398,Kyle Connor,L,WPG,28,81.78920574121929,43.28840888327737,59.85381922264116,1667.3825000636118,103.14222810591852,0.0,0.004561003420752566,36.41989715677234,50.034703522582134,51.62247889473348,67.07488088438458,90.9445042568356,114.13523832730696,1.0,1.0,1.0,0.8095781071835804,0.06841505131128849,0.0,1.0,0.9817559863169898,0.0,0.0,1.0,1.0,0.6590649942987458,0.0,0.0
5,8478483,Mitch Marner,R,TOR,27,80.76200331326231,26.920501913269238,74.14038017916157,1744.652246774084,101.0608820924308,0.002280501710376283,0.0,21.606907319718093,31.89625864964877,63.52501856573232,84.98135257892214,88.2544023642946,112.91028838081556,1.0,1.0,0.17787913340935005,0.0,0.0,0.0,1.0,1.0,0.4526795895096921,0.0,1.0,1.0,0.5473204104903079,0.0011402508551881414,0.0
6,8477956,David Pastrnak,R,BOS,28,81.80337459465028,41.93704061154747,58.34716271753835,1665.8921834205137,100.28420332908581,0.0011402508551881414,0.004561003420752566,34.0,50.082178046162724,48.74419045935431,66.01002391500127,87.09253006182398,112.0192815330339,1.0,1.0,1.0,0.6351197263397947,0.06955530216647662,0.0,1.0,0.9304446978335233,0.002280501710376283,0.0,1.0,1.0,0.4960091220068415,0.0,0.0
7,8478403,Jack Eichel,C,VGK,28,80.78883276325824,26.728607099767782,71.87024127611798,1685.9751813226069,98.59884837588577,0.0011402508551881414,0.0,21.0,34.0877733095036,63.99759934215988,80.35544685911415,87.58536488829526,110.4167926374804,1.0,1.0,0.24857468643101482,0.0011402508551881414,0.0,0.0,1.0,1.0,0.2998859749144812,0.0,1.0,1.0,0.44013683010262256,0.0,0.0
8,8479407,Jesper Bratt,L,NJD,26,81.80256185913944,23.57363827358326,72.27133331865393,1537.3345393622258,95.84497159223719,0.0,0.0,19.0,28.586613988312802,62.677002938558125,80.06132525957389,84.05026829076772,106.27791548768893,1.0,0.9030786773090079,0.02394526795895097,0.0,0.0,0.0,1.0,1.0,0.27936145952109465,0.0,1.0,1.0,0.2451539338654504,0.0,0.0
9,8480069,Cale Makar,D,COL,26,81.80406859958774,30.565323903890498,64.6892047085776,2098.5931321693115,95.2545286124681,0.0011402508551881414,0.0,25.0,35.98376761586343,53.0,78.2076460781469,80.92659421525818,111.26762075762045,1.0,1.0,0.5689851767388826,0.004561003420752566,0.0,0.0,1.0,1.0,0.09578107183580388,0.0,1.0,1.0,0.28848346636259975,0.0,0.0
10,8478420,Mikko Rantanen,R,DAL,28,81.77462217895368,36.92931919417859,56.63742570684846,1788.4211873145541,93.56674490102705,0.0,0.0,29.624362972788877,43.70978662412066,45.91184473656987,65.8148655894488,80.3764025837387,105.9456337738455,1.0,1.0,0.9532497149372862,0.22120866590649943,0.0,0.0,1.0,0.8654503990877993,0.0,0.0,1.0,0.9965792474344356,0.19954389965792474,0.0,0.0
11,8479343,Clayton Keller,R,UTA,26,80.77409033302729,29.53635662566297,63.465278613080876,1565.0234964580186,93.00163523874384,0.0,0.0,24.08528805970356,34.967054585965684,55.14722883777151,72.2039050856491,82.31670213125474,103.7508216035691,1.0,1.0,0.47434435575826683,0.0011402508551881414,0.0,0.0,1.0,1.0,0.02394526795895097,0.0,1.0,0.9965792474344356,0.14823261117445838,0.0,0.0
12,8476460,Mark Scheifele,C,WPG,31,81.78783497212426,43.02059720154004,49.16536410988004,1669.3892474879158,92.18596131142007,0.0,0.002280501710376283,36.235702732896385,49.28111771247433,40.834547177291036,56.30996215068628,80.72394009481476,102.89319729196625,1.0,1.0,1.0,0.7913340935005702,0.04104903078677309,0.0,1.0,0.4321550741163056,0.0,0.0,1.0,1.0,0.11516533637400228,0.0,0.0
13,8479542,Brandon Hagel,L,TBL,26,81.7731566243674,38.832518880862274,52.049722323177356,1721.7991812537525,90.88224120403963,0.0,0.0,32.329201795157985,44.824245830874105,44.13683378894164,59.51014396511993,80.1644055281488,101.10880003585845,1.0,1.0,1.0,0.36488027366020526,0.0011402508551881414,0.0,1.0,0.669327251995439,0.0,0.0,1.0,0.9954389965792474,0.08209806157354618,0.0,0.0
14,8477933,Sam Reinhart,C,FLA,29,82.78745960359014,40.841097620994546,47.902188689426026,1704.3563003109073,88.74328631042057,0.0,0.0011402508551881414,33.0,47.537046331057226,39.68616765720103,55.07225930131216,76.98259768249815,99.22797450211355,1.0,1.0,1.0,0.5541619156214367,0.013683010262257697,0.0,1.0,0.3010262257696693,0.0,0.0,1.0,0.984036488027366,0.04789053591790194,0.0,0.0
15,8478550,Artemi Panarin,L,NYR,33,79.80244548407518,35.567391720454104,53.130747132083414,1582.5378780763467,88.69813885253751,0.0,0.0,29.12799405125116,41.78267016922739,43.22413733713417,63.57426969671388,77.04438530371338,102.10535965407234,1.0,1.0,0.935005701254276,0.14823261117445838,0.0,0.0,1.0,0.7172177879133409,0.004561003420752566,0.0,1.0,0.9794754846066135,0.08323831242873432,0.0,0.0
16,8471675,Sidney Crosby,C,PIT,37,79.81634020742413,28.318830224782953,60.0689826799092,1628.5671123892128,88.38781290469215,0.0,0.0,23.0,34.781941926866246,50.00000000000001,70.63323935045482,75.93356361228366,101.3091908871464,1.0,1.0,0.3774230330672748,0.0011402508551881414,0.0,0.0,1.0,1.0,0.014823261117445839,0.0,1.0,0.9669327251995439,0.08209806157354618,0.0,0.0
17,8480039,Martin Necas,C,COL,25,81.80080911653451,28.063566050704367,59.931377679199166,1552.4964792249389,87.99494372990353,0.0,0.0,23.000000000000004,32.77165176507412,52.62527315361095,66.8090347263505,77.54708185738676,97.26692353860639,1.0,1.0,0.2702394526795895,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9931584948688712,0.02394526795895097,0.0,0.0
18,8481559,Jack Hughes,C,NJD,23,75.67277960476078,33.87205064237857,53.497281931973916,1588.3119407540134,87.36933257435248,0.0,0.0,27.0,41.72481749133238,44.160886340331245,63.62476858416433,75.04100183238045,101.79810792536223,1.0,1.0,0.8095781071835804,0.10376282782212087,0.0,0.0,1.0,0.7445838084378563,0.0,0.0,1.0,0.9543899657924744,0.08893956670467502,0.0,0.0
19,8478460,Zach Werenski,D,CBJ,27,80.73579922794352,25.13338594712558,61.29268611409417,2177.397140286657,86.42607206121974,0.0,0.0,20.0,30.56429390878479,51.377159779426805,70.63042702553297,74.5417977039377,98.03491883448359,1.0,1.0,0.08665906499429875,0.0,0.0,0.0,1.0,0.9726339794754846,0.013683010262257697,0.0,1.0,0.95096921322691,0.028506271379703536,0.0,0.0
20,8480018,Nick Suzuki,C,MTL,25,81.77248736187903,25.451340071655075,60.84114697219647,1620.934387370055,86.29248704385154,0.0,0.0,20.750973192360213,30.25881480775749,53.8493261741539,67.61449113006387,76.60216546122452,94.83984599035193,1.0,1.0,0.08095781071835804,0.0,0.0,0.0,1.0,0.9977194982896237,0.0,0.0,1.0,0.9885974914481186,0.0068415051311288486,0.0,0.0
21,8482116,Tim Stützle,C,OTT,22,81.77288915253894,25.721969348879025,60.24275599445989,1646.5094164596542,85.96472534333891,0.0,0.0,20.096114530911148,30.651902708464217,51.52661308208874,68.15697636973063,74.84566327872334,95.46800593491899,1.0,1.0,0.10376282782212087,0.0,0.0,0.0,1.0,0.9828962371721779,0.005701254275940707,0.0,1.0,0.9578107183580388,0.01596351197263398,0.0,0.0
22,8477939,William Nylander,R,TOR,28,81.7734237857153,46.39111842053103,39.54725991868117,1630.1565972557737,85.93837833921219,0.0,0.014823261117445839,39.90524132841662,52.643613626713254,31.30545654647879,47.06203826410828,74.77081568608382,96.18263644932645,1.0,1.0,1.0,0.9566704675028507,0.1961231470923603,0.0,1.0,0.018244013683010263,0.0,0.0,1.0,0.9578107183580388,0.021664766248574687,0.0,0.0
23,8482078,Lucas Raymond,L,DET,22,81.78607764382346,28.586494633270192,56.12110115416611,1552.450215818398,84.7075957874363,0.0,0.0,23.535991541790157,33.2854295385415,48.256767420920575,63.714301138883705,74.17117706462122,94.64125939781448,1.0,1.0,0.3660205245153934,0.0011402508551881414,0.0,0.0,1.0,0.9133409350057012,0.0,0.0,1.0,0.942987457240593,0.0068415051311288486,0.0,0.0
24,8480027,Jason Robertson,L,DAL,25,81.77275530008501,36.49080912672698,48.07228655519905,1472.6773185082284,84.56309568192603,0.0,0.0011402508551881414,30.190515299217157,42.82252833808051,40.07389713215597,56.18991923458305,73.81636152722344,95.24447049561843,1.0,1.0,0.9669327251995439,0.2063854047890536,0.0011402508551881414,0.0,1.0,0.3523375142531357,0.0,0.0,1.0,0.935005701254276,0.00798175598631699,0.0,0.0
25,8475168,Matt Duchene,C,DAL,33,81.77141249197803,32.538456300390074,50.88374917993968,1415.4812417777116,83.42220548032975,0.0,0.0,26.593768556848048,37.841707255229636,43.75692644749436,58.06199038291174,73.02468857705306,93.23578247199187,1.0,1.0,0.7833523375142531,0.01596351197263398,0.0,0.0,1.0,0.5895096921322691,0.0,0.0,1.0,0.9179019384264538,0.0034207525655644243,0.0,0.0
