,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,zachwerenski,3.0,81.833333333333,1.0,2.0,1.0,1.0,3.0,50.00,19.0,5.26,0.77,39.0,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,-
1,8477948,Travis Sanheim,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8477948.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,6,travissanheim,3.0,81.75,1.0,2.0,1.0,1.0,3.0,50.00,4.0,25.00,0.39,13.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,7.0,0.0,0.0,-
2,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,evanbouchard,2.0,54.416666666667,0.0,0.0,0.0,0.0,0.0,0.00,7.0,0.00,0.49,12.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,-
3,8480839,Rasmus Dahlin,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480839.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,26,rasmusdahlin,3.0,79.666666666667,0.0,1.0,0.0,1.0,1.0,50.00,8.0,0.00,0.46,23.0,14.0,8.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,12.0,0.0,7.0,4.0,2.0,0.0,0.0,-
4,8481605,Jackson LaCombe,ANA,D,https://assets.nhle.com/mugs/nhl/20252026/ANA/8481605.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,jacksonlacombe,2.0,52.65,0.0,0.0,0.0,0.0,0.0,0.00,3.0,0.00,0.26,18.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,-
5,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20252026/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,miroheiskanen,2.0,52.15,0.0,1.0,0.0,1.0,1.0,33.33,5.0,0.00,0.3,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,-
6,8480800,Quinn Hughes,VAN,D,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480800.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,43,quinnhughes,3.0,77.616666666667,0.0,1.0,1.0,0.0,1.0,33.33,6.0,0.00,0.38,20.0,9.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,-
7,8479410,Mikhail Sergachev,UTA,D,https://assets.nhle.com/mugs/nhl/20252026/UTA/8479410.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,98,mikhailsergachev,3.0,77.333333333333,0.0,0.0,0.0,0.0,0.0,0.00,7.0,0.00,0.18,11.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,-
8,8481542,Moritz Seider,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8481542.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,53,moritzseider,3.0,77.266666666667,0.0,1.0,0.0,1.0,1.0,16.67,7.0,0.00,0.46,14.0,10.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,-
9,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,97,connormcdavid,2.0,50.833333333333,0.0,3.0,1.0,2.0,3.0,75.00,8.0,0.00,1.24,17.0,14.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,7.0,0.0,17.0,8.0,68.00
10,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,rasmusandersson,3.0,75.616666666667,0.0,0.0,0.0,0.0,0.0,0.00,4.0,0.00,0.49,16.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,8.0,5.0,0.0,0.0,-
11,8481524,Bowen Byram,BUF,D,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481524.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,bowenbyram,3.0,75.483333333333,0.0,0.0,0.0,0.0,0.0,0.00,2.0,0.00,0.16,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,2.0,0.0,0.0,-
