,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20202021/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,8,drewdoughty,56.0,1477.3333333333,8.0,25.0,11.0,14.0,33.0,47.83,101.0,7.92,7.2,235.0,149.0,63.0,8.0,3.0,15.0,26.0,13.0,13.0,0.0,0.0,7.0,40.0,8.0,91.0,87.0,83.0,0.0,0.0,-
1,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20202021/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,72,thomaschabot,49.0,1287.9166666667,6.0,25.0,17.0,8.0,31.0,50.00,120.0,5.00,5.99,241.0,162.0,64.0,14.0,5.0,17.0,36.0,17.0,17.0,0.0,0.0,9.0,82.0,18.0,68.0,116.0,72.0,0.0,0.0,-
2,8470613,Brent Burns,SJS,D,https://assets.nhle.com/mugs/nhl/20202021/SJS/8470613.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,8,brentburns,56.0,1463.3333333333,7.0,22.0,14.0,8.0,29.0,40.85,138.0,5.07,7.91,294.0,194.0,78.0,17.0,3.0,32.0,36.0,18.0,18.0,0.0,0.0,6.0,47.0,36.0,31.0,29.0,94.0,0.0,0.0,-
3,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20202021/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,25,darnellnurse,56.0,1435.0,16.0,20.0,8.0,12.0,36.0,36.00,155.0,10.32,7.62,289.0,208.0,86.0,14.0,1.0,10.0,57.0,20.0,16.0,3.0,1.0,13.0,61.0,24.0,117.0,63.0,100.0,0.0,0.0,-
4,8477495,Seth Jones,CBJ,D,https://assets.nhle.com/mugs/nhl/20202021/CBJ/8477495.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,sethjones,56.0,1410.9,5.0,23.0,8.0,15.0,28.0,50.00,141.0,3.55,6.03,256.0,183.0,61.0,17.0,5.0,7.0,26.0,13.0,13.0,0.0,0.0,4.0,43.0,20.0,102.0,92.0,101.0,0.0,0.0,-
5,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20202021/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,35.0,878.18333333333,11.0,11.0,5.0,6.0,22.0,40.00,101.0,10.89,6.43,193.0,144.0,63.0,11.0,4.0,9.0,33.0,15.0,14.0,1.0,0.0,8.0,22.0,11.0,24.0,46.0,27.0,0.0,0.0,-
6,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20202021/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,54.0,1352.4333333333,9.0,36.0,22.0,14.0,45.0,51.14,136.0,6.62,8.34,316.0,207.0,94.0,11.0,4.0,10.0,28.0,13.0,13.0,0.0,0.0,10.0,28.0,12.0,51.0,69.0,73.0,0.0,0.0,-
7,8478500,Ivan Provorov,PHI,D,https://assets.nhle.com/mugs/nhl/20202021/PHI/8478500.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,9,ivanprovorov,56.0,1399.9166666667,7.0,19.0,7.0,12.0,26.0,35.14,126.0,5.56,6.15,252.0,166.0,70.0,13.0,2.0,11.0,28.0,14.0,14.0,0.0,0.0,7.0,56.0,5.0,56.0,106.0,106.0,0.0,0.0,-
8,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20202021/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,4,miroheiskanen,55.0,1373.2166666667,8.0,19.0,8.0,11.0,27.0,45.00,121.0,6.61,7.43,262.0,175.0,93.0,9.0,5.0,7.0,12.0,6.0,6.0,0.0,0.0,16.0,48.0,16.0,47.0,85.0,52.0,0.0,0.0,-
9,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20202021/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,53.0,1312.3166666667,9.0,22.0,9.0,13.0,31.0,41.33,121.0,7.44,5.62,221.0,162.0,69.0,18.0,5.0,11.0,16.0,8.0,8.0,0.0,0.0,12.0,19.0,32.0,44.0,34.0,87.0,0.0,0.0,-
10,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20202021/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,55.0,1358.85,5.0,42.0,19.0,23.0,47.0,52.22,102.0,4.90,6.04,181.0,139.0,61.0,11.0,2.0,8.0,14.0,7.0,7.0,0.0,0.0,5.0,36.0,38.0,23.0,65.0,102.0,0.0,1.0,0.00
11,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20202021/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,55.0,1355.6666666667,7.0,38.0,26.0,12.0,45.0,46.88,132.0,5.30,5.91,261.0,179.0,70.0,7.0,4.0,19.0,32.0,16.0,16.0,0.0,0.0,8.0,55.0,23.0,92.0,94.0,65.0,0.0,1.0,0.00
12,8474565,Alex Pietrangelo,VGK,D,https://assets.nhle.com/mugs/nhl/20202021/VGK/8474565.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,7,alexpietrangelo,41.0,1001.7333333333,7.0,16.0,7.0,9.0,23.0,37.70,126.0,5.56,6.38,278.0,183.0,84.0,12.0,5.0,15.0,16.0,8.0,8.0,0.0,0.0,8.0,22.0,23.0,28.0,87.0,80.0,0.0,0.0,-
13,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20202021/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,zachwerenski,35.0,852.56666666667,7.0,13.0,9.0,4.0,20.0,60.61,79.0,8.86,4.07,141.0,103.0,44.0,9.0,0.0,10.0,13.0,5.0,4.0,1.0,0.0,7.0,19.0,10.0,21.0,41.0,39.0,0.0,0.0,-
14,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20202021/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,59,romanjosi,47.0,1146.5,8.0,24.0,12.0,12.0,32.0,54.24,137.0,5.84,7.88,283.0,198.0,91.0,19.0,3.0,15.0,20.0,10.0,10.0,0.0,0.0,10.0,28.0,15.0,27.0,68.0,78.0,0.0,0.0,-
15,8480069,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20202021/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,8,calemakar,44.0,1068.8833333333,8.0,36.0,22.0,14.0,44.0,52.38,104.0,7.69,6.36,225.0,141.0,58.0,14.0,2.0,16.0,12.0,6.0,6.0,0.0,0.0,13.0,21.0,32.0,49.0,41.0,36.0,0.0,0.0,-
16,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20202021/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,72,justinfaulk,56.0,1358.5333333333,7.0,18.0,6.0,12.0,25.0,35.21,117.0,5.98,5.37,223.0,149.0,71.0,11.0,11.0,15.0,35.0,16.0,15.0,1.0,0.0,6.0,35.0,24.0,127.0,67.0,87.0,0.0,0.0,-
17,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20202021/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,73,charliemcavoy,51.0,1223.7833333333,5.0,25.0,12.0,13.0,30.0,39.47,92.0,5.43,5.53,189.0,136.0,61.0,12.0,2.0,11.0,38.0,19.0,19.0,0.0,0.0,10.0,44.0,20.0,65.0,101.0,80.0,0.0,0.0,-
18,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20202021/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,74,johncarlson,52.0,1236.6666666667,10.0,34.0,17.0,17.0,44.0,53.66,128.0,7.81,8.25,251.0,191.0,67.0,8.0,2.0,7.0,12.0,6.0,6.0,0.0,0.0,4.0,21.0,24.0,52.0,58.0,69.0,0.0,0.0,-
19,8475176,Ryan Ellis,NSH,D,https://assets.nhle.com/mugs/nhl/20202021/NSH/8475176.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,94,ryanellis,34.0,809.25,5.0,13.0,10.0,3.0,18.0,51.43,74.0,6.76,3.66,140.0,92.0,41.0,9.0,3.0,17.0,8.0,3.0,3.0,0.0,0.0,6.0,19.0,7.0,20.0,33.0,60.0,0.0,0.0,-
20,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20202021/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,55.0,1298.6833333333,5.0,30.0,11.0,19.0,35.0,43.21,101.0,4.95,5.2,218.0,146.0,73.0,12.0,3.0,9.0,14.0,7.0,7.0,0.0,0.0,6.0,75.0,19.0,63.0,139.0,61.0,0.0,0.0,-
21,8474578,Erik Karlsson,SJS,D,https://assets.nhle.com/mugs/nhl/20202021/SJS/8474578.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,65,erikkarlsson,52.0,1226.8166666667,8.0,14.0,7.0,7.0,22.0,37.93,110.0,7.27,6.23,239.0,159.0,70.0,9.0,5.0,21.0,18.0,9.0,9.0,0.0,0.0,10.0,47.0,39.0,20.0,58.0,69.0,0.0,0.0,-
