,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8470137,Joni Pitkanen,CAR,D,https://assets.nhle.com/mugs/nhl/20092010/CAR/8470137.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,25,jonipitkanen,71,1943.65,6,40,24,16,46,44.66,161,3.73,9.34,359,242,80,20,10,16,72,36,36,0,0,14,62,57,66,190,122,0,0,-
1,8470281,Duncan Keith,CHI,D,https://assets.nhle.com/mugs/nhl/20092010/CHI/8470281.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,2,duncankeith,82,2181.3166666667,14,55,23,32,69,53.91,213,6.57,10.58,447,302,93,15,6,25,51,24,23,1,0,13,59,45,46,91,143,0,0,-
2,8458517,Scott Niedermayer,ANA,D,https://assets.nhle.com/mugs/nhl/20092010/ANA/8458517.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,27,scottniedermayer,80,2120.3,10,38,13,25,48,41.38,168,5.95,9.93,304,218,107,29,6,16,38,19,19,0,0,9,50,46,58,45,80,0,1,0.00
3,8467096,Dan Boyle,SJS,D,https://assets.nhle.com/mugs/nhl/20092010/SJS/8467096.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,22,danboyle,76,1992.3333333333,15,43,24,19,58,45.67,180,8.33,14.07,410,264,125,30,6,27,70,31,30,0,1,24,63,42,51,82,130,0,3,0.00
4,8459424,Chris Pronger,PHI,D,https://assets.nhle.com/mugs/nhl/20092010/PHI/8459424.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,N/A,chrispronger,82,2123.9833333333,10,45,16,29,55,46.61,175,5.71,8.16,343,223,62,7,3,17,79,34,32,1,1,13,58,40,104,70,189,0,0,-
5,8470151,Jay Bouwmeester,CGY,D,https://assets.nhle.com/mugs/nhl/20092010/CGY/8470151.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,19,jaybouwmeester,82,2125.45,3,26,16,10,29,38.67,130,2.31,7.63,295,204,57,11,3,7,48,24,24,0,0,7,56,24,73,104,126,0,0,-
6,8473571,Jamie McBain,CAR,D,https://assets.nhle.com/mugs/nhl/20092010/CAR/8473571.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,2,jamiemcbain,14,360.91666666667,3,7,3,4,10,43.48,29,10.34,1.24,60,38,13,2,0,2,0,0,0,0,0,4,9,8,6,24,34,0,0,-
7,8468309,Mark Streit,NYI,D,https://assets.nhle.com/mugs/nhl/20092010/NYI/8468309.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,32,markstreit,82,2107.2333333333,11,38,23,15,49,41.53,187,5.88,12.33,417,278,104,15,11,21,48,24,24,0,0,12,73,76,78,97,132,0,1,0.00
8,8471242,Mike Green,WSH,D,https://assets.nhle.com/mugs/nhl/20092010/WSH/8471242.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,27,michaelgreen,75,1911.2,19,57,30,27,76,47.20,205,9.27,14.4,458,308,136,24,12,26,54,27,27,0,0,31,73,44,133,149,105,0,0,-
9,8467400,Francois Beauchemin,TOR,D,https://assets.nhle.com/mugs/nhl/20092010/TOR/8467400.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,23,francoisbeauchemin,82,2088.1333333333,5,21,6,15,26,33.33,170,2.94,8.72,377,254,71,13,13,9,33,15,14,1,0,24,72,44,88,94,155,3,1,75.00
10,8457063,Nicklas Lidstrom,DET,D,https://assets.nhle.com/mugs/nhl/20092010/DET/8457063.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,5,nicklaslidstrom,82,2085.0166666667,9,40,19,21,49,39.20,194,4.64,10.17,404,285,90,9,5,12,24,12,12,0,0,7,53,36,56,45,82,0,0,-
11,8465009,Zdeno Chara,BOS,D,https://assets.nhle.com/mugs/nhl/20092010/BOS/8465009.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,33,zdenochara,80,2029.8166666667,7,37,24,13,44,47.31,242,2.89,11.1,460,313,88,20,7,25,87,33,30,1,2,29,65,27,151,109,104,1,1,50.00
12,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20092010/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,8,drewdoughty,82,2047.95,16,43,23,20,59,48.36,142,11.27,9.85,316,218,72,12,3,16,54,27,27,0,0,23,73,20,157,131,76,0,0,-
13,8470309,Ryan Whitney,EDM,D,https://assets.nhle.com/mugs/nhl/20092010/EDM/8470309.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,6,ryanwhitney,81,2004.95,7,32,14,18,39,33.33,151,4.64,9.01,298,220,80,14,2,11,70,31,30,0,1,16,67,19,89,126,115,0,1,0.00
14,8462196,Stephane Robidas,DAL,D,https://assets.nhle.com/mugs/nhl/20092010/DAL/8462196.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,12,stephanerobidas,82,2007.7,10,31,18,13,41,40.59,199,5.03,9.86,393,277,74,5,5,17,68,27,24,2,1,10,34,22,269,232,177,0,0,-
15,8458951,Sergei Gonchar,PIT,D,https://assets.nhle.com/mugs/nhl/20092010/PIT/8458951.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,55,sergeigonchar,62,1512.75,11,39,17,22,50,50.51,138,7.97,8.71,300,204,69,9,1,11,49,23,22,1,0,11,40,19,65,92,92,0,0,-
16,8470222,James Wisniewski,ANA,D,https://assets.nhle.com/mugs/nhl/20092010/ANA/8470222.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,21,jameswisniewski,69,1679.9333333333,3,27,9,18,30,43.48,146,2.05,7.42,288,208,52,8,4,23,54,21,17,4,0,26,49,27,129,94,102,0,0,-
17,8470602,Dion Phaneuf,TOR,D,https://assets.nhle.com/mugs/nhl/20092010/TOR/8470602.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,3,dionphaneuf,81,1963.5,12,20,13,7,32,33.68,225,5.33,12.32,545,348,90,10,9,25,83,30,24,5,1,36,58,27,194,106,100,0,0,-
