,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8470281,Duncan Keith,CHI,D,https://assets.nhle.com/mugs/nhl/20102011/CHI/8470281.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,2,duncankeith,82,2204.55,7,38,16,22,45,37.19,173,4.05,9.53,451,274,87,14,7,17,22,11,11,0,0,5,83,56,45,106,149,0,0,-
1,8467096,Dan Boyle,SJS,D,https://assets.nhle.com/mugs/nhl/20102011/SJS/8467096.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,22,danboyle,76,1994.0166666667,9,41,17,24,50,39.68,199,4.52,14.88,419,289,139,25,7,33,67,28,26,1,1,14,51,34,55,96,139,0,2,0.00
2,8470151,Jay Bouwmeester,CGY,D,https://assets.nhle.com/mugs/nhl/20102011/CGY/8470151.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,19,jaybouwmeester,82,2130.8666666667,4,20,8,12,24,26.09,121,3.31,5.98,270,175,64,8,6,10,44,22,22,0,0,6,57,23,72,120,134,0,0,-
3,8471686,Marc Staal,NYR,D,https://assets.nhle.com/mugs/nhl/20102011/NYR/8471686.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,18,marcstaal,77,1981.9166666667,7,22,12,10,29,34.52,116,6.03,9.01,234,166,92,34,6,11,50,24,24,0,0,17,37,54,140,131,109,0,0,-
4,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20102011/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20102011_light.svg,8,drewdoughty,76,1948.8666666667,11,29,15,14,40,37.38,139,7.91,9.49,354,214,97,14,3,17,68,30,29,0,1,21,77,22,137,142,101,0,0,-
5,8465009,Zdeno Chara,BOS,D,https://assets.nhle.com/mugs/nhl/20102011/BOS/8465009.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,33,zdenochara,81,2060.2166666667,14,30,12,18,44,38.94,264,5.30,12.19,511,363,95,13,11,24,88,29,24,2,3,20,62,32,153,128,111,0,0,-
6,8470309,Ryan Whitney,EDM,D,https://assets.nhle.com/mugs/nhl/20102011/EDM/8470309.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,6,ryanwhitney,35,886.83333333333,2,25,11,14,27,50.00,43,4.65,3.29,91,60,27,3,1,4,33,11,9,1,1,5,41,20,29,32,67,0,0,-
7,8470642,Shea Weber,NSH,D,https://assets.nhle.com/mugs/nhl/20102011/NSH/8470642.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,6,sheaweber,82,2074.4333333333,16,32,17,15,48,47.52,254,6.30,15.88,497,374,109,13,9,24,56,28,28,0,0,13,51,62,211,92,113,0,0,-
8,8470602,Dion Phaneuf,TOR,D,https://assets.nhle.com/mugs/nhl/20102011/TOR/8470602.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,3,dionphaneuf,66,1670.0166666667,8,22,9,13,30,38.46,190,4.21,9.44,443,284,95,8,9,9,88,30,24,4,2,20,53,31,186,111,121,0,0,-
9,8470600,Ryan Suter,NSH,D,https://assets.nhle.com/mugs/nhl/20102011/NSH/8470600.png,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,22,ryansuter,70,1762.3833333333,4,35,19,16,39,42.39,115,3.48,7.6,264,162,72,8,2,10,54,27,27,0,0,9,37,33,64,56,84,0,1,0.00
10,8471242,Mike Green,WSH,D,https://assets.nhle.com/mugs/nhl/20102011/WSH/8471242.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,27,michaelgreen,49,1223.8833333333,8,16,11,5,24,41.38,115,6.96,8.3,252,163,74,14,2,15,46,20,18,2,0,15,54,25,100,107,109,0,0,-
11,8470613,Brent Burns,MIN,D,https://assets.nhle.com/mugs/nhl/20102011/MIN/8470613.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,8,brentburns,80,2003.7833333333,17,29,13,16,46,49.46,170,10.00,11.62,378,248,108,22,4,19,98,38,34,2,2,14,80,47,133,72,106,1,1,50.00
12,8470137,Joni Pitkanen,CAR,D,https://assets.nhle.com/mugs/nhl/20102011/CAR/8470137.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,25,jonipitkanen,72,1793.6166666667,5,30,14,16,35,36.46,144,3.47,6.62,311,211,68,7,6,17,60,30,30,0,0,6,32,32,66,184,130,0,0,-
13,8466215,Joe Corvo,CAR,D,https://assets.nhle.com/mugs/nhl/20102011/CAR/8466215.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,77,joecorvo,82,2034.4666666667,11,29,18,11,40,43.96,191,5.76,9.3,388,260,89,13,7,21,18,9,9,0,0,15,64,60,55,78,119,0,1,0.00
14,8471958,Dan Girardi,NYR,D,https://assets.nhle.com/mugs/nhl/20102011/NYR/8471958.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,dangirardi,80,1966.1833333333,4,27,12,15,31,36.47,110,3.64,6.24,240,157,66,13,1,10,37,17,16,1,0,9,51,30,195,191,236,0,0,-
15,8462196,Stephane Robidas,DAL,D,https://assets.nhle.com/mugs/nhl/20102011/DAL/8462196.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,12,stephanerobidas,81,1987.15,5,25,10,15,30,32.97,106,4.72,5.86,255,166,54,6,3,11,67,28,26,1,1,20,35,28,216,236,135,0,0,-
16,8470104,Tom Gilbert,EDM,D,https://assets.nhle.com/mugs/nhl/20102011/EDM/8470104.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,6,tomgilbert,79,1935.8333333333,6,20,7,13,26,33.77,107,5.61,7.77,220,156,59,17,4,11,32,16,16,0,0,5,87,43,69,124,172,0,0,-
17,8470607,Brent Seabrook,CHI,D,https://assets.nhle.com/mugs/nhl/20102011/CHI/8470607.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,N/A,brentseabrook,82,1999.7666666667,9,39,17,22,48,47.52,135,6.67,8.02,289,202,72,11,2,14,47,21,20,1,0,10,69,27,227,137,154,0,0,-
18,8471735,Keith Yandle,PHX,D,https://assets.nhle.com/mugs/nhl/20102011/PHX/8471735.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,3,keithyandle,82,1999.0666666667,11,48,23,25,59,53.64,199,5.53,13.6,430,303,120,22,7,25,68,22,19,0,3,22,61,31,30,67,103,0,0,-
19,8468598,Lubomir Visnovsky,ANA,D,https://assets.nhle.com/mugs/nhl/20102011/ANA/8468598.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,11,lubomirvisnovsky,81,1967.7166666667,18,50,18,32,68,46.58,152,11.84,11.0,339,231,93,14,3,16,24,12,12,0,0,8,45,30,52,76,116,0,0,-
20,8471303,Alexander Edler,VAN,D,https://assets.nhle.com/mugs/nhl/20102011/VAN/8471303.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,2,alexedler,51,1238.85,8,25,13,12,33,40.74,121,6.61,6.63,275,191,69,13,7,12,24,12,12,0,0,5,24,25,83,130,86,0,2,0.00
21,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20102011/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,58,krisletang,82,1970.75,8,42,19,23,50,44.25,236,3.39,14.2,488,337,135,23,9,22,101,34,28,3,3,28,52,39,167,187,109,1,0,100.00
22,8469555,Christian Ehrhoff,VAN,D,https://assets.nhle.com/mugs/nhl/20102011/VAN/8469555.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,55,christianehrhoff,79,1895.3333333333,14,36,17,19,50,40.65,209,6.70,11.61,451,307,104,19,7,25,52,26,26,0,0,18,47,19,54,105,108,0,0,-
23,8469770,Dennis Wideman,WSH,D,https://assets.nhle.com/mugs/nhl/20102011/WSH/8469770.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,6,denniswideman,75,1798.65,10,30,9,21,40,45.98,160,6.25,9.29,364,248,90,10,5,19,39,18,17,1,0,18,53,38,95,145,126,1,0,100.00
