,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8470600,Ryan Suter,MIN,D,https://assets.nhle.com/mugs/nhl/20122013/MIN/8470600.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,22,ryansuter,48,1309.4166666667,4,28,9,19,32,50.79,91,4.40,4.4,193,122,43,5,4,11,22,11,11,0,0,4,19,9,33,37,74,0,0,-
1,8474578,Erik Karlsson,OTT,D,https://assets.nhle.com/mugs/nhl/20122013/OTT/8474578.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,65,erikkarlsson,17,461.63333333333,6,8,6,2,14,63.64,79,7.59,4.03,182,111,51,9,9,5,8,4,4,0,0,7,18,18,10,26,14,0,0,-
2,8466285,Brian Campbell,FLA,D,https://assets.nhle.com/mugs/nhl/20122013/FLA/8466285.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,51,briancampbell,48,1268.0,8,19,6,13,27,47.37,70,11.43,3.91,144,104,30,4,1,7,12,6,6,0,0,7,27,14,14,88,65,0,0,-
3,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20122013/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,8,drewdoughty,48,1266.9333333333,6,16,8,8,22,35.48,114,5.26,7.05,260,169,64,13,2,14,36,18,18,0,0,14,36,9,128,113,46,0,0,-
4,8471677,Jack Johnson,CBJ,D,https://assets.nhle.com/mugs/nhl/20122013/CBJ/8471677.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,jackjohnson,44,1142.85,5,14,5,9,19,45.24,96,5.21,5.1,196,138,52,5,1,9,12,6,6,0,0,5,20,9,66,63,90,0,0,-
5,8470642,Shea Weber,NSH,D,https://assets.nhle.com/mugs/nhl/20122013/NSH/8470642.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,6,sheaweber,48,1244.2333333333,9,19,8,11,28,48.28,124,7.26,8.21,239,176,59,9,3,23,48,13,9,2,2,13,36,14,112,40,90,0,0,-
6,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20122013/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,58,krisletang,35,897.26666666667,5,33,15,18,38,52.78,95,5.26,6.74,184,132,57,10,2,12,8,4,4,0,0,8,34,12,45,60,59,0,0,-
7,8471958,Dan Girardi,NYR,D,https://assets.nhle.com/mugs/nhl/20122013/NYR/8471958.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,dangirardi,46,1169.2,2,12,2,10,14,36.84,81,2.47,3.78,180,127,36,3,1,3,16,8,8,0,0,6,32,15,102,89,125,0,0,-
8,8468542,Paul Martin,PIT,D,https://assets.nhle.com/mugs/nhl/20122013/PIT/8468542.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,7,paulmartin,34,861.05,6,17,9,8,23,41.82,38,15.79,2.55,101,58,37,6,1,13,16,8,8,0,0,2,12,14,17,44,50,0,0,-
9,8469555,Christian Ehrhoff,BUF,D,https://assets.nhle.com/mugs/nhl/20122013/BUF/8469555.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,55,christianehrhoff,47,1184.0,5,17,12,5,22,36.67,102,4.90,4.8,223,155,45,4,5,11,34,17,17,0,0,5,24,22,38,75,81,0,0,-
10,8470602,Dion Phaneuf,TOR,D,https://assets.nhle.com/mugs/nhl/20122013/TOR/8470602.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,3,dionphaneuf,48,1208.55,9,19,10,9,28,40.00,88,10.23,4.59,212,129,35,6,2,11,65,23,20,1,2,13,53,15,131,63,91,0,0,-
11,8474565,Alex Pietrangelo,STL,D,https://assets.nhle.com/mugs/nhl/20122013/STL/8474565.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,7,alexpietrangelo,47,1180.3,5,19,10,9,24,40.68,93,5.38,5.55,221,150,54,6,7,12,10,5,5,0,0,9,27,26,24,79,101,0,0,-
12,8475171,Oliver Ekman-Larsson,PHX,D,https://assets.nhle.com/mugs/nhl/20122013/PHX/8475171.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,95,oliverekmanlarsson,48,1204.6166666667,3,21,11,10,24,44.44,101,2.97,5.94,222,145,51,10,1,21,26,13,13,0,0,18,23,21,73,69,40,0,0,-
13,8469770,Dennis Wideman,CGY,D,https://assets.nhle.com/mugs/nhl/20122013/CGY/8469770.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,6,denniswideman,46,1150.9666666667,6,16,6,10,22,35.48,94,6.38,5.1,217,145,49,8,3,9,12,6,6,0,0,10,37,16,40,69,100,0,1,0.00
14,8465009,Zdeno Chara,BOS,D,https://assets.nhle.com/mugs/nhl/20122013/BOS/8465009.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,33,zdenochara,48,1196.9333333333,7,12,10,2,19,35.19,119,5.88,5.19,248,173,51,7,2,9,70,28,25,2,1,9,34,12,101,64,64,0,1,0.00
