,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
0,8480069,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20222023/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,8,calemakar,60.0,1582.8166666667,17.0,49.0,29.0,20.0,66.0,57.89,176.0,9.66,12.3,403.0,258.0,137.0,29.0,6.0,35.0,30.0,14.0,14.0,0.0,0.0,21.0,48.0,50.0,65.0,44.0,74.0,0.0,0.0,-
1,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20222023/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,8,drewdoughty,81.0,2124.55,9.0,43.0,14.0,29.0,52.0,44.07,145.0,6.21,9.38,290.0,199.0,80.0,14.0,4.0,19.0,34.0,17.0,17.0,0.0,0.0,19.0,59.0,22.0,115.0,160.0,12.0,0.0,0.0,-
2,8480839,Rasmus Dahlin,BUF,D,https://assets.nhle.com/mugs/nhl/20222023/BUF/8480839.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,26,rasmusdahlin,78.0,2012.0666666667,15.0,58.0,35.0,23.0,73.0,47.40,204.0,7.35,15.93,378.0,267.0,143.0,35.0,7.0,24.0,92.0,42.0,41.0,0.0,1.0,20.0,61.0,45.0,105.0,136.0,119.0,0.0,0.0,-
3,8480800,Quinn Hughes,VAN,D,https://assets.nhle.com/mugs/nhl/20222023/VAN/8480800.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,43,quinnhughes,78.0,2001.5666666667,7.0,69.0,35.0,34.0,76.0,53.52,154.0,4.55,7.9,368.0,220.0,106.0,14.0,7.0,19.0,34.0,17.0,17.0,0.0,0.0,18.0,45.0,56.0,29.0,96.0,63.0,0.0,0.0,-
4,8474578,Erik Karlsson,SJS,D,https://assets.nhle.com/mugs/nhl/20222023/SJS/8474578.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,65,erikkarlsson,82.0,2100.4333333333,25.0,76.0,42.0,34.0,101.0,67.33,209.0,11.96,12.46,505.0,287.0,166.0,28.0,15.0,44.0,36.0,14.0,13.0,0.0,1.0,14.0,101.0,81.0,33.0,98.0,19.0,0.0,1.0,0.00
5,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20222023/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,4,miroheiskanen,79.0,2013.8,11.0,62.0,34.0,28.0,73.0,52.52,206.0,5.34,12.72,441.0,281.0,156.0,23.0,3.0,58.0,32.0,16.0,16.0,0.0,0.0,10.0,65.0,53.0,49.0,148.0,87.0,0.0,0.0,-
6,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,59,romanjosi,67.0,1686.2,18.0,41.0,21.0,20.0,59.0,57.84,269.0,6.69,16.82,542.0,357.0,196.0,41.0,5.0,47.0,36.0,18.0,18.0,0.0,0.0,16.0,29.0,24.0,51.0,108.0,126.0,0.0,0.0,-
7,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20222023/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,80.0,2008.5,7.0,43.0,16.0,27.0,50.0,41.67,165.0,4.24,8.74,309.0,214.0,95.0,25.0,7.0,24.0,26.0,12.0,12.0,0.0,0.0,14.0,39.0,45.0,93.0,58.0,124.0,0.0,0.0,-
8,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20222023/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,72,thomaschabot,68.0,1698.1166666667,11.0,30.0,12.0,18.0,41.0,34.75,165.0,6.67,9.54,355.0,228.0,109.0,16.0,8.0,28.0,52.0,26.0,26.0,0.0,0.0,11.0,65.0,19.0,79.0,141.0,118.0,0.0,0.0,-
9,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20222023/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,64.0,1590.8833333333,12.0,29.0,10.0,19.0,41.0,42.27,161.0,7.45,8.54,374.0,225.0,109.0,19.0,6.0,28.0,30.0,15.0,15.0,0.0,0.0,12.0,84.0,47.0,162.0,137.0,95.0,0.0,0.0,-
