,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
18,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,17,filiphronek,27,1997-11-02,Hradec Králové,,CZE,CZE,72,190,2016,DET,2,23,53
19,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,55,coltonparayko,32,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
20,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,73,charliemcavoy,27,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,BOS,1,14,14
21,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,74,johncarlson,35,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
22,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,38,1987-04-24,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
23,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,29,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
24,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,evanbouchard,25,1999-10-20,Oakville,ON,CAN,CAN,75,194,2018,EDM,1,10,10
25,8481581,Thomas Harley,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8481581.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,55,thomasharley,23,2001-08-19,Syracuse,NY,USA,USA,75,205,2019,DAL,1,18,18
26,8483506,Sam Rinzel,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483506.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,6,samrinzel,21,2004-06-25,,,USA,,76,177,2022,CHI,1,25,25
27,8478500,Ivan Provorov,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,9,ivanprovorov,28,1997-01-13,Yaroslavl,,RUS,RUS,73,201,2015,PHI,1,7,7
28,8477950,Tony DeAngelo,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477950.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,4,anthonydeangelo,29,1995-10-24,Sewell,NJ,USA,USA,71,180,2014,T.B,1,19,19
29,8480865,Noah Dobson,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,53,noahdobson,25,2000-01-07,Summerside,PE,CAN,CAN,76,194,2018,NYI,1,12,12
30,8481568,Alex Vlasic,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481568.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,72,alexvlasic,24,2001-06-05,Wilmette,IL,USA,USA,78,199,2019,CHI,2,12,43
31,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,27,1998-02-17,Jericho,NY,USA,USA,71,182,2016,CGY,3,5,66
32,8474578,Erik Karlsson,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,65,erikkarlsson,35,1990-05-31,Landsbro,,SWE,SWE,72,190,2008,OTT,1,15,15
33,8478882,Vladislav Gavrikov,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478882.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,44,vladislavgavrikov,29,1995-11-21,Yaroslavl,,RUS,RUS,75,221,2015,CBJ,6,8,159
34,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,34,1990-12-18,Ornskoldsvik,,SWE,SWE,79,244,2009,T.B,1,2,2
35,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,72,thomaschabot,28,1997-01-30,Sainte-Marie,QC,CAN,CAN,74,195,2015,OTT,1,18,18
36,8477986,Brandon Montour,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477986.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,62,brandonmontour,31,1994-04-11,Brantford,ON,CAN,CAN,72,194,2014,ANA,2,25,55
37,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,25,jonasbrodin,32,1993-07-12,Karlstad,,SWE,SWE,74,196,2011,MIN,1,10,10
38,8478055,Gustav Forsling,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,42,gustavforsling,29,1996-06-12,Linkoping,,SWE,SWE,72,186,2014,VAN,5,6,126
39,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20242025/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,29,nathanmackinnon,29,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
40,8478013,Jake Walman,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478013.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,96,jakewalman,29,1996-02-20,Toronto,ON,CAN,CAN,74,215,2014,STL,3,22,82
41,8483457,Lane Hutson,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483457.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,48,lanehutson,21,2004-02-14,,,USA,,69,158,2022,MTL,2,30,62
42,8481524,Bowen Byram,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481524.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,4,bowenbyram,24,2001-06-13,Cranbrook,BC,CAN,CAN,73,190,2019,COL,1,4,4
43,8479998,Mikey Anderson,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479998.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,44,michaelyanderson,26,1999-05-25,Fridley,MN,USA,USA,72,195,2017,L.A,4,10,103
44,8478864,Kirill Kaprizov,MIN,L,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478864.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,97,kirillkaprizov,28,1997-04-26,Novokuznetsk,,RUS,RUS,70,202,2015,MIN,5,14,135
45,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,72,justinfaulk,33,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
46,8474565,Alex Pietrangelo,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8474565.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,7,alexpietrangelo,35,1990-01-18,King City,ON,CAN,CAN,75,215,2008,STL,1,4,4
47,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,25,darnellnurse,30,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
48,8481014,Alexander Romanov,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,28,alexromanov,25,2000-01-06,Moscow,,RUS,RUS,73,215,2018,MTL,2,7,38
49,8481605,Jackson LaCombe,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481605.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,jacksonlacombe,24,2001-01-09,Eden Prairie,MN,USA,USA,73,171,2019,ANA,2,8,39
50,8475218,Mattias Ekholm,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8475218.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,14,mattiasekholm,35,1990-05-24,Borlange,,SWE,SWE,76,215,2009,NSH,4,11,102
51,8476902,Esa Lindell,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476902.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,23,esalindell,31,1994-05-23,Vantaa,,FIN,FIN,75,220,2012,DAL,3,13,74
52,8478407,Vince Dunn,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478407.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,29,vincedunn,28,1996-10-29,Mississauga,ON,CAN,CAN,72,200,2015,STL,2,26,56
53,8480145,Neal Pionk,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480145.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,4,nealpionk,30,1995-07-29,Hermantown,MN,USA,USA,72,185,-,-,-,-,-
54,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20242025/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,97,connormcdavid,28,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
55,8477447,Shea Theodore,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477447.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,27,sheatheodore,30,1995-08-03,Langley,BC,CAN,CAN,74,197,2013,ANA,1,26,26
56,8480817,K'Andre Miller,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,19,kandremiller,25,2000-01-21,St. Paul,MN,USA,USA,77,215,2018,NYR,1,22,22
57,8476869,Brady Skjei,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476869.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,76,bradyskjei,31,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
58,8478136,Jake Middleton,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478136.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,5,jakemiddleton,29,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,L.A,7,30,210
59,8477969,Marcus Pettersson,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477969.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,29,marcuspettersson,29,1996-05-08,Skellefteå,,SWE,SWE,75,177,2014,ANA,2,8,38
60,8476958,Jaccob Slavin,CAR,D,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476958.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,74,jaccobslavin,31,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
61,8478396,Noah Hanifin,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478396.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,15,noahhanifin,28,1997-01-25,Boston,MA,USA,USA,75,207,2015,CAR,1,5,5
62,8475764,Cam Fowler,STL,D,https://assets.nhle.com/mugs/nhl/20242025/STL/8475764.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,17,camfowler,33,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
63,8476331,Dylan DeMelo,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476331.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,2,dylandemelo,32,1993-05-01,London,ON,CAN,CAN,72,195,2011,S.J,6,28,179
64,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20242025/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,29,leondraisaitl,29,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
65,8476931,Jake McCabe,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476931.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,22,jakemccabe,31,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
66,8479983,Mario Ferraro,SJS,D,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479983.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,38,marioferraro,26,1998-09-17,Toronto,ON,CAN,CAN,72,209,2017,S.J,2,18,49
67,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,31,1994-03-09,Vancouver,BC,CAN,CAN,73,222,2012,TOR,1,5,5
68,8480860,Kevin Bahl,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8480860.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,7,kevinbahl,25,2000-06-27,New Westminster,BC,CAN,CAN,78,230,-,-,-,-,-
69,8477488,Brett Pesce,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8477488.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,22,brettpesce,30,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
70,8478483,Mitch Marner,TOR,R,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478483.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,93,mitchmarner,28,1997-05-05,Markham,ON,CAN,CAN,72,181,2015,TOR,1,4,4
71,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,25,owenpower,22,2002-11-22,Mississauga,ON,CAN,CAN,78,218,2021,BUF,1,1,1
72,8478420,Mikko Rantanen,DAL,R,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478420.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,96,mikkorantanen,28,1996-10-29,Nousiainen,,FIN,FIN,76,215,2015,COL,1,10,10
73,8475279,Ben Chiarot,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8475279.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,8,benchiarot,34,1991-05-09,Hamilton,ON,CAN,CAN,75,232,2009,ATL,4,29,120
74,8476879,Cody Ceci,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476879.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,44,codyceci,31,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
75,8476453,Nikita Kucherov,TBL,R,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476453.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,86,nikitakucherov,32,1993-06-17,Maykop,,RUS,RUS,71,181,2011,T.B,2,28,58
76,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,adamlarsson,32,1992-11-12,Skellefteå,,SWE,SWE,75,209,2011,N.J,1,4,4
77,8482087,Kaiden Guhle,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482087.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,21,kaidenguhle,23,2002-01-18,Edmonton,AB,CAN,CAN,74,205,2020,MTL,1,16,16
78,8478507,John Marino,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478507.png,https://assets.nhle.com/logos/nhl/svg/UTA_20242025-20242025_light.svg,6,johnmarino,28,1997-05-21,Brockton,MA,USA,USA,73,181,2015,EDM,6,3,154
79,8482684,Luke Hughes,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482684.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,43,lukehughes,21,2003-09-09,Manchester,NH,USA,USA,74,184,2021,N.J,1,4,4
80,8480049,Dylan Samberg,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480049.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,54,dylansamberg,26,1999-01-24,Saginaw,MN,USA,USA,76,219,2017,WPG,2,12,43
81,8482762,Simon Edvinsson,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,77,simonedvinsson,22,2003-02-05,Kungsbacka,,SWE,SWE,78,209,2021,DET,1,6,6
82,8476917,Adam Pelech,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476917.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,adampelech,30,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,NYI,3,4,65
83,8476389,Vincent Trocheck,NYR,C,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476389.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,16,vincenttrocheck,32,1993-07-11,Pittsburgh,PA,USA,USA,71,184,2011,FLA,3,3,64
84,8477506,Ryan Pulock,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477506.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,6,ryanpulock,30,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,NYI,1,15,15
85,8475171,Oliver Ekman-Larsson,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475171.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,95,oliverekmanlarsson,34,1991-07-17,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
86,8479345,Jakob Chychrun,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479345.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,6,jakobchychrun,27,1998-03-31,Boca Raton,FL,USA,USA,74,220,2016,ARI,1,16,16
87,8470613,Brent Burns,CAR,D,https://assets.nhle.com/mugs/nhl/20242025/CAR/8470613.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,8,brentburns,40,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
88,8481559,Jack Hughes,NJD,C,https://assets.nhle.com/mugs/nhl/20242025/NJD/8481559.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,86,jackhughes,24,2001-05-14,Orlando,FL,USA,USA,71,175,2019,N.J,1,1,1
89,8479371,Dante Fabbro,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479371.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,15,dantefabbro,27,1998-06-20,Coquitlam,BC,CAN,CAN,72,189,2016,NSH,1,17,17
90,8476854,Hampus Lindholm,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8476854.png,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,27,hampuslindholm,31,1994-01-20,Helsingborg,,SWE,SWE,76,215,2012,ANA,1,6,6
91,8479398,Samuel Girard,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8479398.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,49,samuelgirard,27,1998-05-12,Roberval,QC,CAN,CAN,70,170,2016,NSH,2,17,47
92,8474574,Tyler Myers,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8474574.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,57,tylermyers,35,1990-02-01,Houston,TX,USA,CAN,80,229,2008,BUF,1,12,12
93,8481546,Cam York,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481546.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,8,camyork,24,2001-01-05,Anaheim,CA,USA,USA,71,175,2019,PHI,1,14,14
94,8479542,Brandon Hagel,TBL,L,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479542.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,38,brandonhagel,26,1998-08-27,Saskatoon,SK,CAN,CAN,74,179,2016,BUF,6,8,159
95,8480434,Sean Durzi,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480434.png,https://assets.nhle.com/logos/nhl/svg/UTA_20242025-20242025_light.svg,50,seandurzi,26,1998-10-21,Mississauga,ON,CAN,CAN,72,195,2018,TOR,2,21,52
96,8482245,Artem Zub,OTT,D,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482245.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,artemzub,29,1995-10-03,Khabarovsk,,RUS,RUS,74,200,-,-,-,-,-
97,8476473,Connor Murphy,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476473.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,5,connormurphy,32,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
98,8476891,Matt Grzelcyk,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476891.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,24,mattgrzelcyk,31,1994-01-05,Charlestown,MA,USA,USA,70,176,2012,BOS,3,24,85
99,8477507,Nikita Zadorov,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477507.png,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,91,nikitazadorov,30,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
100,8478439,Travis Konecny,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478439.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,11,traviskonecny,28,1997-03-11,London,ON,CAN,CAN,70,175,2015,PHI,1,24,24
101,8476441,Joel Edmundson,LAK,D,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476441.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,6,joeledmundson,32,1993-06-28,Brandon,MB,CAN,CAN,77,221,2011,STL,2,16,46
