,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
0,8470600,Ryan Suter,MIN,D,https://assets.nhle.com/mugs/nhl/20182019/MIN/8470600.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,22,ryansuter,40.0,1985-01-21,Madison,WI,USA,USA,73.0,205.0,2003,NSH,1,7,7
1,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20182019/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,8,drewdoughty,35.0,1989-12-08,London,ON,CAN,CAN,73.0,210.0,2008,L.A,1,2,2
2,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20182019/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,38.0,1987-04-24,Montreal,QC,CAN,CAN,72.0,201.0,2005,PIT,3,1,62
3,8477495,Seth Jones,CBJ,D,https://assets.nhle.com/mugs/nhl/20182019/CBJ/8477495.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,sethjones,30.0,1994-10-03,Arlington,TX,USA,USA,76.0,213.0,2013,NSH,1,4,4
4,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20182019/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,59,romanjosi,35.0,1990-06-01,Bern,,CHE,CHE,73.0,201.0,2008,NSH,2,8,38
5,8478500,Ivan Provorov,PHI,D,https://assets.nhle.com/mugs/nhl/20182019/PHI/8478500.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,9,ivanprovorov,28.0,1997-01-13,Yaroslavl,,RUS,RUS,73.0,201.0,2015,PHI,1,7,7
6,8470613,Brent Burns,SJS,D,https://assets.nhle.com/mugs/nhl/20182019/SJS/8470613.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,8,brentburns,40.0,1985-03-09,Barrie,ON,CAN,CAN,77.0,230.0,2003,MIN,1,20,20
7,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20182019/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,74,johncarlson,35.0,1990-01-10,Natick,MA,USA,USA,75.0,215.0,2008,WSH,1,27,27
8,8477499,Rasmus Ristolainen,BUF,D,https://assets.nhle.com/mugs/nhl/20182019/BUF/8477499.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,55,rasmusristolainen,30.0,1994-10-27,Turku,,FIN,FIN,76.0,221.0,2013,BUF,1,8,8
9,8471303,Alexander Edler,VAN,D,https://assets.nhle.com/mugs/nhl/20182019/VAN/8471303.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,2,alexedler,39.0,1986-04-21,Ostersund,,SWE,SWE,76.0,210.0,2004,VAN,3,26,91
10,8475906,John Klingberg,DAL,D,https://assets.nhle.com/mugs/nhl/20182019/DAL/8475906.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,3,johnklingberg,32.0,1992-08-14,Gothenburg,,SWE,SWE,75.0,190.0,2010,DAL,5,11,131
11,8474578,Erik Karlsson,SJS,D,https://assets.nhle.com/mugs/nhl/20182019/SJS/8474578.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,65,erikkarlsson,35.0,1990-05-31,Landsbro,,SWE,SWE,72.0,190.0,2008,OTT,1,15,15
12,8470834,Dustin Byfuglien,WPG,D,https://assets.nhle.com/mugs/nhl/20182019/WPG/8470834.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,33,dustinbyfuglien,40.0,1985-03-27,Roseau,MN,USA,USA,77.0,260.0,2003,CHI,8,16,245
13,8476902,Esa Lindell,DAL,D,https://assets.nhle.com/mugs/nhl/20182019/DAL/8476902.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,23,esalindell,31.0,1994-05-23,Vantaa,,FIN,FIN,75.0,220.0,2012,DAL,3,13,74
14,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20182019/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,72,thomaschabot,28.0,1997-01-30,Sainte-Marie,QC,CAN,CAN,74.0,195.0,2015,OTT,1,18,18
15,8470966,Mark Giordano,CGY,D,https://assets.nhle.com/mugs/nhl/20182019/CGY/8470966.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,55,markgiordano,41.0,1983-10-03,Toronto,ON,CAN,CAN,72.0,205.0,-,-,-,-,-
16,8474716,Jared Spurgeon,MIN,D,https://assets.nhle.com/mugs/nhl/20182019/MIN/8474716.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,46,jaredspurgeon,35.0,1989-11-29,Edmonton,AB,CAN,CAN,69.0,166.0,2008,NYI,6,5,156
17,8474565,Alex Pietrangelo,STL,D,https://assets.nhle.com/mugs/nhl/20182019/STL/8474565.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,7,alexpietrangelo,35.0,1990-01-18,King City,ON,CAN,CAN,75.0,215.0,2008,STL,1,4,4
18,8475176,Ryan Ellis,NSH,D,https://assets.nhle.com/mugs/nhl/20182019/NSH/8475176.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,94,ryanellis,34.0,1991-01-03,Hamilton,ON,CAN,CAN,70.0,180.0,2009,NSH,1,11,11
19,8476854,Hampus Lindholm,ANA,D,https://assets.nhle.com/mugs/nhl/20182019/ANA/8476854.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,27,hampuslindholm,31.0,1994-01-20,Helsingborg,,SWE,SWE,76.0,215.0,2012,ANA,1,6,6
20,8476472,Oscar Klefbom,EDM,D,https://assets.nhle.com/mugs/nhl/20182019/EDM/8476472.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,77,oscarklefbom,32.0,1993-07-20,Karlstad,,SWE,SWE,75.0,216.0,2011,EDM,1,19,19
21,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20182019/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,25,darnellnurse,30.0,1995-02-04,Hamilton,ON,CAN,CAN,76.0,221.0,2013,EDM,1,7,7
22,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20182019/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,29.0,1996-02-07,Windsor,ON,CAN,CAN,76.0,215.0,2014,FLA,1,1,1
23,8475171,Oliver Ekman-Larsson,ARI,D,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475171.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,95,oliverekmanlarsson,34.0,1991-07-17,Karlskrona,,SWE,SWE,74.0,200.0,2009,PHX,1,6,6
24,8470642,Shea Weber,MTL,D,https://assets.nhle.com/mugs/nhl/20182019/MTL/8470642.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,6,sheaweber,39.0,1985-08-14,Sicamous,BC,CAN,CAN,76.0,230.0,2003,NSH,2,19,49
25,8476856,Mathew Dumba,MIN,D,https://assets.nhle.com/mugs/nhl/20182019/MIN/8476856.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,24,mattdumba,31.0,1994-07-25,Regina,SK,CAN,CAN,72.0,181.0,2012,MIN,1,7,7
26,8475764,Cam Fowler,ANA,D,https://assets.nhle.com/mugs/nhl/20182019/ANA/8475764.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,17,camfowler,33.0,1991-12-05,Windsor,ON,CAN,USA,74.0,215.0,2010,ANA,1,12,12
27,8475218,Mattias Ekholm,NSH,D,https://assets.nhle.com/mugs/nhl/20182019/NSH/8475218.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,14,mattiasekholm,35.0,1990-05-24,Borlange,,SWE,SWE,76.0,215.0,2009,NSH,4,11,102
28,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20182019/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,31.0,1994-03-09,Vancouver,BC,CAN,CAN,73.0,222.0,2012,TOR,1,5,5
29,8473507,Jeff Petry,MTL,D,https://assets.nhle.com/mugs/nhl/20182019/MTL/8473507.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,46,jeffpetry,37.0,1987-12-09,Ann Arbor,MI,USA,USA,75.0,209.0,2006,EDM,2,15,45
30,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20182019/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,4,miroheiskanen,26.0,1999-07-18,Espoo,,FIN,FIN,73.0,195.0,2017,DAL,1,3,3
31,8476958,Jaccob Slavin,CAR,D,https://assets.nhle.com/mugs/nhl/20182019/CAR/8476958.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,74,jaccobslavin,31.0,1994-05-01,Denver,CO,USA,USA,75.0,207.0,2012,CAR,4,29,120
32,8470281,Duncan Keith,CHI,D,https://assets.nhle.com/mugs/nhl/20182019/CHI/8470281.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,2,duncankeith,42.0,1983-07-16,Winnipeg,MB,CAN,CAN,73.0,192.0,2002,CHI,2,24,54
33,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20182019/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,zachwerenski,28.0,1997-07-19,Grosse Pointe,MI,USA,USA,74.0,213.0,2015,CBJ,1,8,8
34,8476885,Jacob Trouba,WPG,D,https://assets.nhle.com/mugs/nhl/20182019/WPG/8476885.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,65,jaketrouba,31.0,1994-02-26,Rochester,MI,USA,USA,75.0,203.0,2012,WPG,1,9,9
35,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20182019/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,97,connormcdavid,28.0,1997-01-13,Richmond Hill,ON,CAN,CAN,73.0,193.0,2015,EDM,1,1,1
36,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20182019/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,55,coltonparayko,32.0,1993-05-12,St. Albert,AB,CAN,CAN,78.0,228.0,2012,STL,3,25,86
37,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20182019/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,34.0,1990-12-18,Ornskoldsvik,,SWE,SWE,79.0,244.0,2009,T.B,1,2,2
38,8474056,P.K. Subban,NSH,D,https://assets.nhle.com/mugs/nhl/20182019/NSH/8474056.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,76,pksubban,36.0,1989-05-13,Toronto,ON,CAN,CAN,72.0,210.0,2007,MTL,2,13,43
39,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20182019/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,29,leondraisaitl,29.0,1995-10-27,Cologne,,DEU,DEU,74.0,208.0,2014,EDM,1,3,3
40,8476979,Erik Gustafsson,CHI,D,https://assets.nhle.com/mugs/nhl/20182019/CHI/8476979.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,56,erikgustafsson,33.0,1992-03-14,Nynashamn,,SWE,SWE,72.0,197.0,2012,EDM,4,2,93
41,8476879,Cody Ceci,OTT,D,https://assets.nhle.com/mugs/nhl/20182019/OTT/8476879.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,44,codyceci,31.0,1993-12-21,Ottawa,ON,CAN,CAN,74.0,210.0,2012,OTT,1,15,15
42,8474141,Patrick Kane,CHI,R,https://assets.nhle.com/mugs/nhl/20182019/CHI/8474141.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,88,patkane,36.0,1988-11-19,Buffalo,NY,USA,USA,70.0,177.0,2007,CHI,1,1,1
43,8477986,Brandon Montour,BUF,D,https://assets.nhle.com/mugs/nhl/20182019/BUF/8477986.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,62,brandonmontour,31.0,1994-04-11,Brantford,ON,CAN,CAN,72.0,194.0,2014,ANA,2,25,55
44,8471735,Keith Yandle,FLA,D,https://assets.nhle.com/mugs/nhl/20182019/FLA/8471735.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,3,keithyandle,38.0,1986-09-09,Boston,MA,USA,USA,73.0,192.0,2005,PHX,4,14,105
45,8475753,Justin Faulk,CAR,D,https://assets.nhle.com/mugs/nhl/20182019/CAR/8475753.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,72,justinfaulk,33.0,1992-03-20,South St.Paul,MN,USA,USA,72.0,214.0,2010,CAR,2,7,37
46,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20182019/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,44,joshmorrissey,30.0,1995-03-28,Calgary,AB,CAN,CAN,72.0,185.0,2013,WPG,1,13,13
