,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
0,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20172018/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,8,drewdoughty,35.0,1989-12-08,London,ON,CAN,CAN,73.0,210.0,2008,L.A,1,2,2
1,8470600,Ryan Suter,MIN,D,https://assets.nhle.com/mugs/nhl/20172018/MIN/8470600.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,22,ryansuter,40.0,1985-01-21,Madison,WI,USA,USA,73.0,205.0,2003,NSH,1,7,7
2,8474578,Erik Karlsson,OTT,D,https://assets.nhle.com/mugs/nhl/20172018/OTT/8474578.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,65,erikkarlsson,35.0,1990-05-31,Landsbro,,SWE,SWE,72.0,190.0,2008,OTT,1,15,15
3,8477499,Rasmus Ristolainen,BUF,D,https://assets.nhle.com/mugs/nhl/20172018/BUF/8477499.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,55,rasmusristolainen,30.0,1994-10-27,Turku,,FIN,FIN,76.0,221.0,2013,BUF,1,8,8
4,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20172018/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,34.0,1990-12-18,Ornskoldsvik,,SWE,SWE,79.0,244.0,2009,T.B,1,2,2
5,8474565,Alex Pietrangelo,STL,D,https://assets.nhle.com/mugs/nhl/20172018/STL/8474565.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,7,alexpietrangelo,35.0,1990-01-18,King City,ON,CAN,CAN,75.0,215.0,2008,STL,1,4,4
6,8473446,Erik Johnson,COL,D,https://assets.nhle.com/mugs/nhl/20172018/COL/8473446.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,6,erikjohnson,37.0,1988-03-21,Bloomington,MN,USA,USA,76.0,225.0,2006,STL,1,1,1
7,8470642,Shea Weber,MTL,D,https://assets.nhle.com/mugs/nhl/20172018/MTL/8470642.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,6,sheaweber,39.0,1985-08-14,Sicamous,BC,CAN,CAN,76.0,230.0,2003,NSH,2,19,49
8,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20172018/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,58,krisletang,38.0,1987-04-24,Montreal,QC,CAN,CAN,72.0,201.0,2005,PIT,3,1,62
9,8470613,Brent Burns,SJS,D,https://assets.nhle.com/mugs/nhl/20172018/SJS/8470613.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,8,brentburns,40.0,1985-03-09,Barrie,ON,CAN,CAN,77.0,230.0,2003,MIN,1,20,20
