,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
10,8476875,Mike Matheson,MTL,D,https://assets.nhle.com/mugs/nhl/20222023/MTL/8476875.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,8,michaelmatheson,31.0,1994-02-27,Pointe-Claire,QC,CAN,CAN,74.0,193.0,2012,FLA,1,23,23
11,8477495,Seth Jones,CHI,D,https://assets.nhle.com/mugs/nhl/20222023/CHI/8477495.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,3,sethjones,30.0,1994-10-03,Arlington,TX,USA,USA,76.0,213.0,2013,NSH,1,4,4
12,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20222023/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,27.0,1998-02-17,Jericho,NY,USA,USA,71.0,182.0,2016,CGY,3,5,66
13,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20222023/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,44,joshmorrissey,30.0,1995-03-28,Calgary,AB,CAN,CAN,72.0,185.0,2013,WPG,1,13,13
14,8475764,Cam Fowler,ANA,D,https://assets.nhle.com/mugs/nhl/20222023/ANA/8475764.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,17,camfowler,33.0,1991-12-05,Windsor,ON,CAN,USA,74.0,215.0,2010,ANA,1,12,12
15,8477986,Brandon Montour,FLA,D,https://assets.nhle.com/mugs/nhl/20222023/FLA/8477986.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,62,brandonmontour,31.0,1994-04-11,Brantford,ON,CAN,CAN,72.0,194.0,2014,ANA,2,25,55
16,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20222023/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,rasmusandersson,28.0,1996-10-27,Malmö,,SWE,SWE,73.0,202.0,2015,CGY,2,23,53
17,8474565,Alex Pietrangelo,VGK,D,https://assets.nhle.com/mugs/nhl/20222023/VGK/8474565.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,7,alexpietrangelo,35.0,1990-01-18,King City,ON,CAN,CAN,75.0,215.0,2008,STL,1,4,4
18,8479410,Mikhail Sergachev,TBL,D,https://assets.nhle.com/mugs/nhl/20222023/TBL/8479410.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,98,mikhailsergachev,27.0,1998-06-25,Nizhnekamsk,,RUS,RUS,73.0,217.0,2016,MTL,1,9,9
19,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20222023/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,25,owenpower,22.0,2002-11-22,Mississauga,ON,CAN,CAN,78.0,218.0,2021,BUF,1,1,1
20,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20222023/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77,victorhedman,34.0,1990-12-18,Ornskoldsvik,,SWE,SWE,79.0,244.0,2009,T.B,1,2,2
21,8478407,Vince Dunn,SEA,D,https://assets.nhle.com/mugs/nhl/20222023/SEA/8478407.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,29,vincedunn,28.0,1996-10-29,Mississauga,ON,CAN,CAN,72.0,200.0,2015,STL,2,26,56
22,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20222023/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,adamlarsson,32.0,1992-11-12,Skellefteå,,SWE,SWE,75.0,209.0,2011,N.J,1,4,4
23,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,8,zachwerenski,28.0,1997-07-19,Grosse Pointe,MI,USA,USA,74.0,213.0,2015,CBJ,1,8,8
24,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20222023/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,25,darnellnurse,30.0,1995-02-04,Hamilton,ON,CAN,CAN,76.0,221.0,2013,EDM,1,7,7
25,8478055,Gustav Forsling,FLA,D,https://assets.nhle.com/mugs/nhl/20222023/FLA/8478055.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,42,gustavforsling,29.0,1996-06-12,Linkoping,,SWE,SWE,72.0,186.0,2014,VAN,5,6,126
26,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20222023/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,5,aaronekblad,29.0,1996-02-07,Windsor,ON,CAN,CAN,76.0,215.0,2014,FLA,1,1,1
27,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20222023/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,74,johncarlson,35.0,1990-01-10,Natick,MA,USA,USA,75.0,215.0,2008,WSH,1,27,27
28,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20222023/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,72,justinfaulk,33.0,1992-03-20,South St.Paul,MN,USA,USA,72.0,214.0,2010,CAR,2,7,37
29,8470613,Brent Burns,CAR,D,https://assets.nhle.com/mugs/nhl/20222023/CAR/8470613.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,8,brentburns,40.0,1985-03-09,Barrie,ON,CAN,CAN,77.0,230.0,2003,MIN,1,20,20
30,8476854,Hampus Lindholm,BOS,D,https://assets.nhle.com/mugs/nhl/20222023/BOS/8476854.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,27,hampuslindholm,31.0,1994-01-20,Helsingborg,,SWE,SWE,76.0,215.0,2012,ANA,1,6,6
31,8481542,Moritz Seider,DET,D,https://assets.nhle.com/mugs/nhl/20222023/DET/8481542.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,53,moritzseider,24.0,2001-04-06,Zell,,DEU,DEU,76.0,204.0,2019,DET,1,6,6
32,8478500,Ivan Provorov,PHI,D,https://assets.nhle.com/mugs/nhl/20222023/PHI/8478500.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,9,ivanprovorov,28.0,1997-01-13,Yaroslavl,,RUS,RUS,73.0,201.0,2015,PHI,1,7,7
33,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20222023/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,55,coltonparayko,32.0,1993-05-12,St. Albert,AB,CAN,CAN,78.0,228.0,2012,STL,3,25,86
34,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20222023/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,25,jonasbrodin,32.0,1993-07-12,Karlstad,,SWE,SWE,74.0,196.0,2011,MIN,1,10,10
35,8479345,Jakob Chychrun,OTT,D,https://assets.nhle.com/mugs/nhl/20222023/OTT/8479345.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,6,jakobchychrun,27.0,1998-03-31,Boca Raton,FL,USA,USA,74.0,220.0,2016,ARI,1,16,16
36,8478396,Noah Hanifin,CGY,D,https://assets.nhle.com/mugs/nhl/20222023/CGY/8478396.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,15,noahhanifin,28.0,1997-01-25,Boston,MA,USA,USA,75.0,207.0,2015,CAR,1,5,5
37,8475200,Dmitry Orlov,BOS,D,https://assets.nhle.com/mugs/nhl/20222023/BOS/8475200.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,9,dmitryorlov,34.0,1991-07-23,Novokuznetsk,,RUS,RUS,71.0,214.0,2009,WSH,2,25,55
38,8475233,David Savard,MTL,D,https://assets.nhle.com/mugs/nhl/20222023/MTL/8475233.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,58,davidsavard,34.0,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73.0,235.0,2009,CBJ,4,3,94
39,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20222023/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,97,connormcdavid,28.0,1997-01-13,Richmond Hill,ON,CAN,CAN,73.0,193.0,2015,EDM,1,1,1
40,8473507,Jeff Petry,PIT,D,https://assets.nhle.com/mugs/nhl/20222023/PIT/8473507.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,46,jeffpetry,37.0,1987-12-09,Ann Arbor,MI,USA,USA,75.0,209.0,2006,EDM,2,15,45
41,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20222023/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,29,nathanmackinnon,29.0,1995-09-01,Halifax,NS,CAN,CAN,72.0,200.0,2013,COL,1,1,1
42,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20222023/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,73,charliemcavoy,27.0,1997-12-21,Long Beach,NY,USA,USA,73.0,209.0,2016,BOS,1,14,14
43,8478420,Mikko Rantanen,COL,R,https://assets.nhle.com/mugs/nhl/20222023/COL/8478420.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,96,mikkorantanen,28.0,1996-10-29,Nousiainen,,FIN,FIN,76.0,215.0,2015,COL,1,10,10
44,8480807,Mattias Samuelsson,BUF,D,https://assets.nhle.com/mugs/nhl/20222023/BUF/8480807.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,23,mattiassamuelsson,25.0,2000-03-14,Philadelphia,PA,USA,USA,76.0,231.0,2018,BUF,2,1,32
45,8477950,Tony DeAngelo,PHI,D,https://assets.nhle.com/mugs/nhl/20222023/PHI/8477950.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,4,anthonydeangelo,29.0,1995-10-24,Sewell,NJ,USA,USA,71.0,180.0,2014,T.B,1,19,19
46,8477488,Brett Pesce,CAR,D,https://assets.nhle.com/mugs/nhl/20222023/CAR/8477488.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,22,brettpesce,30.0,1994-11-15,Tarrytown,NY,USA,USA,75.0,206.0,2013,CAR,3,5,66
47,8476958,Jaccob Slavin,CAR,D,https://assets.nhle.com/mugs/nhl/20222023/CAR/8476958.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,74,jaccobslavin,31.0,1994-05-01,Denver,CO,USA,USA,75.0,207.0,2012,CAR,4,29,120
48,8478882,Vladislav Gavrikov,LAK,D,https://assets.nhle.com/mugs/nhl/20222023/LAK/8478882.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,44,vladislavgavrikov,29.0,1995-11-21,Yaroslavl,,RUS,RUS,75.0,221.0,2015,CBJ,6,8,159
49,8480817,K'Andre Miller,NYR,D,https://assets.nhle.com/mugs/nhl/20222023/NYR/8480817.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,19,kandremiller,25.0,2000-01-21,St. Paul,MN,USA,USA,77.0,215.0,2018,NYR,1,22,22
50,8480145,Neal Pionk,WPG,D,https://assets.nhle.com/mugs/nhl/20222023/WPG/8480145.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,4,nealpionk,30.0,1995-07-29,Hermantown,MN,USA,USA,72.0,185.0,-,-,-,-,-
51,8482105,Jake Sanderson,OTT,D,https://assets.nhle.com/mugs/nhl/20222023/OTT/8482105.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,85,jakesanderson,23.0,2002-07-08,Whitefish,MT,USA,USA,75.0,195.0,2020,OTT,1,5,5
52,8481524,Bowen Byram,COL,D,https://assets.nhle.com/mugs/nhl/20222023/COL/8481524.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,4,bowenbyram,24.0,2001-06-13,Cranbrook,BC,CAN,CAN,73.0,190.0,2019,COL,1,4,4
53,8474716,Jared Spurgeon,MIN,D,https://assets.nhle.com/mugs/nhl/20222023/MIN/8474716.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,46,jaredspurgeon,35.0,1989-11-29,Edmonton,AB,CAN,CAN,69.0,166.0,2008,NYI,6,5,156
54,8476869,Brady Skjei,CAR,D,https://assets.nhle.com/mugs/nhl/20222023/CAR/8476869.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,76,bradyskjei,31.0,1994-03-26,Lakeville,MN,USA,USA,75.0,210.0,2012,NYR,1,28,28
55,8476462,Dougie Hamilton,NJD,D,https://assets.nhle.com/mugs/nhl/20222023/NJD/8476462.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,7,dougiehamilton,32.0,1993-06-17,Toronto,ON,CAN,CAN,78.0,230.0,2011,BOS,1,9,9
56,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20222023/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,29,leondraisaitl,29.0,1995-10-27,Cologne,,DEU,DEU,74.0,208.0,2014,EDM,1,3,3
57,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20222023/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,31.0,1994-03-09,Vancouver,BC,CAN,CAN,73.0,222.0,2012,TOR,1,5,5
58,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20222023/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,17,filiphronek,27.0,1997-11-02,Hradec Králové,,CZE,CZE,72.0,190.0,2016,DET,2,23,53
59,8479998,Mikey Anderson,LAK,D,https://assets.nhle.com/mugs/nhl/20222023/LAK/8479998.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,44,michaelyanderson,26.0,1999-05-25,Fridley,MN,USA,USA,72.0,195.0,2017,L.A,4,10,103
60,8476917,Adam Pelech,NYI,D,https://assets.nhle.com/mugs/nhl/20222023/NYI/8476917.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,3,adampelech,30.0,1994-08-16,Toronto,ON,CAN,CAN,75.0,210.0,2012,NYI,3,4,65
61,8479983,Mario Ferraro,SJS,D,https://assets.nhle.com/mugs/nhl/20222023/SJS/8479983.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,38,marioferraro,26.0,1998-09-17,Toronto,ON,CAN,CAN,72.0,209.0,2017,S.J,2,18,49
62,8474151,Ryan McDonagh,NSH,D,https://assets.nhle.com/mugs/nhl/20222023/NSH/8474151.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,27,ryanmcdonagh,36.0,1989-06-13,St. Paul,MN,USA,USA,73.0,215.0,2007,MTL,1,12,12
63,8479398,Samuel Girard,COL,D,https://assets.nhle.com/mugs/nhl/20222023/COL/8479398.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,49,samuelgirard,27.0,1998-05-12,Roberval,QC,CAN,CAN,70.0,170.0,2016,NSH,2,17,47
64,8475218,Mattias Ekholm,EDM,D,https://assets.nhle.com/mugs/nhl/20222023/EDM/8475218.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,14,mattiasekholm,35.0,1990-05-24,Borlange,,SWE,SWE,76.0,215.0,2009,NSH,4,11,102
65,8477447,Shea Theodore,VGK,D,https://assets.nhle.com/mugs/nhl/20222023/VGK/8477447.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,27,sheatheodore,30.0,1995-08-03,Langley,BC,CAN,CAN,74.0,197.0,2013,ANA,1,26,26
66,8475790,Erik Gudbranson,CBJ,D,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8475790.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,44,erikgudbranson,33.0,1992-01-07,Ottawa,ON,CAN,CAN,77.0,222.0,2010,FLA,1,3,3
67,8476856,Mathew Dumba,MIN,D,https://assets.nhle.com/mugs/nhl/20222023/MIN/8476856.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,24,mattdumba,31.0,1994-07-25,Regina,SK,CAN,CAN,72.0,181.0,2012,MIN,1,7,7
68,8478483,Mitch Marner,TOR,R,https://assets.nhle.com/mugs/nhl/20222023/TOR/8478483.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,93,mitchmarner,28.0,1997-05-05,Markham,ON,CAN,CAN,72.0,181.0,2015,TOR,1,4,4
69,8482116,Tim Stützle,OTT,C,https://assets.nhle.com/mugs/nhl/20222023/OTT/8482116.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,18,timstutzle,23.0,2002-01-15,Viersen,,DEU,DEU,72.0,193.0,2020,OTT,1,3,3
70,8479369,Andrew Peeke,CBJ,D,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8479369.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,26,andrewpeeke,27.0,1998-03-17,Parkland,FL,USA,USA,75.0,210.0,2016,CBJ,2,4,34
71,8477493,Aleksander Barkov,FLA,C,https://assets.nhle.com/mugs/nhl/20222023/FLA/8477493.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,16,aleksanderbarkov,29.0,1995-09-02,Tampere,,FIN,FIN,75.0,215.0,2013,FLA,1,2,2
72,8474673,TJ Brodie,TOR,D,https://assets.nhle.com/mugs/nhl/20222023/TOR/8474673.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,78,tjbrodie,35.0,1990-06-07,Chatham,ON,CAN,CAN,74.0,187.0,2008,CGY,4,23,114
73,8476885,Jacob Trouba,NYR,D,https://assets.nhle.com/mugs/nhl/20222023/NYR/8476885.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,65,jaketrouba,31.0,1994-02-26,Rochester,MI,USA,USA,75.0,203.0,2012,WPG,1,9,9
74,8475181,Nick Leddy,STL,D,https://assets.nhle.com/mugs/nhl/20222023/STL/8475181.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,4,nickleddy,34.0,1991-03-20,Eden Prairie,MN,USA,USA,72.0,205.0,2009,MIN,1,16,16
75,8478864,Kirill Kaprizov,MIN,L,https://assets.nhle.com/mugs/nhl/20222023/MIN/8478864.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,97,kirillkaprizov,28.0,1997-04-26,Novokuznetsk,,RUS,RUS,70.0,202.0,2015,MIN,5,14,135
76,8477346,MacKenzie Weegar,CGY,D,https://assets.nhle.com/mugs/nhl/20222023/CGY/8477346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,52,mackenzieweegar,31.0,1994-01-07,Ottawa,ON,CAN,CAN,72.0,206.0,2013,FLA,7,25,206
77,8480018,Nick Suzuki,MTL,C,https://assets.nhle.com/mugs/nhl/20222023/MTL/8480018.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,14,nicksuzuki,26.0,1999-08-10,London,ON,CAN,CAN,71.0,208.0,2017,VGK,1,13,13
78,8478507,John Marino,NJD,D,https://assets.nhle.com/mugs/nhl/20222023/NJD/8478507.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,6,johnmarino,28.0,1997-05-21,Brockton,MA,USA,USA,73.0,181.0,2015,EDM,6,3,154
79,8482655,J.J. Moser,ARI,D,https://assets.nhle.com/mugs/nhl/20222023/ARI/8482655.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,90,janismoser,25.0,2000-06-06,Biel,,CHE,CHE,73.0,173.0,2021,ARI,2,28,60
80,8476429,Scott Mayfield,NYI,D,https://assets.nhle.com/mugs/nhl/20222023/NYI/8476429.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,24,scottmayfield,32.0,1992-10-14,St. Louis,MO,USA,USA,77.0,220.0,2011,NYI,2,4,34
81,8480035,Henri Jokiharju,BUF,D,https://assets.nhle.com/mugs/nhl/20222023/BUF/8480035.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,20,henrijokiharju,26.0,1999-06-17,Oulu,,FIN,FIN,72.0,200.0,2017,CHI,1,29,29
82,8474574,Tyler Myers,VAN,D,https://assets.nhle.com/mugs/nhl/20222023/VAN/8474574.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,57,tylermyers,35.0,1990-02-01,Houston,TX,USA,CAN,80.0,229.0,2008,BUF,1,12,12
83,8477506,Ryan Pulock,NYI,D,https://assets.nhle.com/mugs/nhl/20222023/NYI/8477506.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,6,ryanpulock,30.0,1994-10-06,Dauphin,MB,CAN,CAN,74.0,216.0,2013,NYI,1,15,15
84,8476906,Shayne Gostisbehere,CAR,D,https://assets.nhle.com/mugs/nhl/20222023/CAR/8476906.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,4,shaynegostisbehere,32.0,1993-04-20,Pembroke Pines,FL,USA,USA,71.0,180.0,2012,PHI,3,17,78
85,8479343,Clayton Keller,ARI,R,https://assets.nhle.com/mugs/nhl/20222023/ARI/8479343.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,9,claytonkeller,27.0,1998-07-29,Chesterfield,MO,USA,USA,70.0,178.0,2016,ARI,1,7,7
86,8476468,J.T. Miller,VAN,C,https://assets.nhle.com/mugs/nhl/20222023/VAN/8476468.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,8,jtmiller,32.0,1993-03-14,East Palestine,OH,USA,USA,73.0,218.0,2011,NYR,1,15,15
87,8477500,Bo Horvat,NYI,C,https://assets.nhle.com/mugs/nhl/20222023/NYI/8477500.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,14,bohorvat,30.0,1995-04-05,London,ON,CAN,CAN,72.0,215.0,2013,VAN,1,9,9
88,8475208,Brian Dumoulin,PIT,D,https://assets.nhle.com/mugs/nhl/20222023/PIT/8475208.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,2,briandumoulin,33.0,1991-09-06,Biddeford,ME,USA,USA,76.0,207.0,2009,CAR,2,21,51
89,8475906,John Klingberg,MIN,D,https://assets.nhle.com/mugs/nhl/20222023/MIN/8475906.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,3,johnklingberg,32.0,1992-08-14,Gothenburg,,SWE,SWE,75.0,190.0,2010,DAL,5,11,131
90,8475324,Nick Jensen,WSH,D,https://assets.nhle.com/mugs/nhl/20222023/WSH/8475324.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,nickjensen,34.0,1990-09-21,St. Paul,MN,USA,USA,73.0,205.0,2009,DET,5,29,150
91,8475279,Ben Chiarot,DET,D,https://assets.nhle.com/mugs/nhl/20222023/DET/8475279.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,8,benchiarot,34.0,1991-05-09,Hamilton,ON,CAN,CAN,75.0,232.0,2009,ATL,4,29,120
92,8477969,Marcus Pettersson,PIT,D,https://assets.nhle.com/mugs/nhl/20222023/PIT/8477969.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,29,marcuspettersson,29.0,1996-05-08,Skellefteå,,SWE,SWE,75.0,177.0,2014,ANA,2,8,38
93,8480012,Elias Pettersson,VAN,C,https://assets.nhle.com/mugs/nhl/20222023/VAN/8480012.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,40,eliaspetterssonC,26.0,1998-11-12,Sundsvall,,SWE,SWE,74.0,176.0,2017,VAN,1,5,5
94,8477456,J.T. Compher,COL,L,https://assets.nhle.com/mugs/nhl/20222023/COL/8477456.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,37,jtcompher,30.0,1995-04-08,Northbrook,IL,USA,USA,72.0,190.0,2013,BUF,2,5,35
95,8478398,Kyle Connor,WPG,L,https://assets.nhle.com/mugs/nhl/20222023/WPG/8478398.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,81,kyleconnor,28.0,1996-12-09,Shelby Twp.,MI,USA,USA,74.0,179.0,2015,WPG,1,17,17
96,8482087,Kaiden Guhle,MTL,D,https://assets.nhle.com/mugs/nhl/20222023/MTL/8482087.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,21,kaidenguhle,23.0,2002-01-18,Edmonton,AB,CAN,CAN,74.0,205.0,2020,MTL,1,16,16
