,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
0,8474578,Erik Karlsson,OTT,D,https://assets.nhle.com/mugs/nhl/20152016/OTT/8474578.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,65,erikkarlsson,35,1990-05-31,Landsbro,,SWE,SWE,72,190,2008,OTT,1,15,15
1,8470600,Ryan Suter,MIN,D,https://assets.nhle.com/mugs/nhl/20152016/MIN/8470600.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,22,ryansuter,40,1985-01-21,Madison,WI,USA,USA,73,205,2003,NSH,1,7,7
2,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20152016/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,8,drewdoughty,35,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
3,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20152016/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,58,krisletang,38,1987-04-24,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
4,8474056,P.K. Subban,MTL,D,https://assets.nhle.com/mugs/nhl/20152016/MTL/8474056.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,76,pksubban,36,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,MTL,2,13,43
5,8474565,Alex Pietrangelo,STL,D,https://assets.nhle.com/mugs/nhl/20152016/STL/8474565.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,7,alexpietrangelo,35,1990-01-18,King City,ON,CAN,CAN,75,215,2008,STL,1,4,4
6,8470613,Brent Burns,SJS,D,https://assets.nhle.com/mugs/nhl/20152016/SJS/8470613.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,8,brentburns,40,1985-03-09,Barrie,ON,CAN,CAN,77,230,2003,MIN,1,20,20
7,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20152016/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,59,romanjosi,35,1990-06-01,Bern,,CHE,CHE,73,201,2008,NSH,2,8,38
8,8470642,Shea Weber,NSH,D,https://assets.nhle.com/mugs/nhl/20152016/NSH/8470642.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,6,sheaweber,39,1985-08-14,Sicamous,BC,CAN,CAN,76,230,2003,NSH,2,19,49
9,8477499,Rasmus Ristolainen,BUF,D,https://assets.nhle.com/mugs/nhl/20152016/BUF/8477499.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,55,rasmusristolainen,30,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
10,8474673,TJ Brodie,CGY,D,https://assets.nhle.com/mugs/nhl/20152016/CGY/8474673.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,78,tjbrodie,35,1990-06-07,Chatham,ON,CAN,CAN,74,187,2008,CGY,4,23,114
11,8470281,Duncan Keith,CHI,D,https://assets.nhle.com/mugs/nhl/20152016/CHI/8470281.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,2,duncankeith,42,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
12,8470834,Dustin Byfuglien,WPG,D,https://assets.nhle.com/mugs/nhl/20152016/WPG/8470834.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,33,dustinbyfuglien,40,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
13,8467400,Francois Beauchemin,COL,D,https://assets.nhle.com/mugs/nhl/20152016/COL/8467400.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,23,francoisbeauchemin,45,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
14,8470966,Mark Giordano,CGY,D,https://assets.nhle.com/mugs/nhl/20152016/CGY/8470966.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,55,markgiordano,41,1983-10-03,Toronto,ON,CAN,CAN,72,205,-,-,-,-,-
15,8475171,Oliver Ekman-Larsson,ARI,D,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475171.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,95,oliverekmanlarsson,34,1991-07-17,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
