,PlayerID,Player,Position,Team,Age,ATOI,Gper1kChunk,A1per1kChunk,A2per1kChunk
115,8476906,Shayne Gostisbehere,D,DET,22,20.135087169064168,5.538983089930278,4.522869704216233,4.840562682742387
116,8473584,Andrew MacDonald,D,PHI,29,20.071250960612506,1.0098562351913074,2.888053475769598,2.1984758657851042
117,8477845,Trevor van Riemsdyk,D,WSH,24,20.05106909800221,0.9153783563872882,2.135882831570339,1.220504475183051
118,8473994,Jamie Benn,L,DAL,26,20.04988217633066,12.486295529297113,7.918138628334754,6.699963454744792
119,8468598,Lubomir Visnovsky,D,NYI,39,20.027389494818408,1.9002933502197266,3.0406527519226074,3.59599232673645
120,8476346,Johnny Gaudreau,L,CBJ,22,20.01684392590293,9.688832739147536,9.61050022590407,5.382900474024365
121,8460626,Bryce Salvador,D,NJD,39,20.008039245939106,1.070784568786621,1.23848295211792,1.5274810791015625
122,8476874,Olli Maatta,D,DET,21,20.003681782185303,2.1628767473440753,2.686491523002294,2.522783665009138
123,8475166,John Tavares,C,TOR,25,19.98860662109605,10.584144841575906,9.882095869956528,2.100871700267463
124,8475186,John Moore,D,BOS,25,19.983856569816712,1.467022574669666,2.4214249412007867,2.755145916405171
125,8469459,Mikko Koivu,C,CBJ,32,19.952660145677775,5.2013747947497775,5.507338017970352,6.425227687632077
126,8475155,Simon Despres,D,ANA,24,19.939553310144248,1.026396780479245,2.1249774612655803,3.136579904792463
127,8467344,Robyn Regehr,D,LAK,35,19.925729442277397,1.070784568786621,1.23848295211792,1.621348261833191
128,8474641,Adam Henrique,C,ANA,25,19.923197752810278,9.386597588524706,2.2604878561335164,4.07161296281655
129,8470638,Patrice Bergeron,C,BOS,30,19.914231713299866,10.036016437773727,5.0887968931251155,6.249947964599307
130,8475462,Radko Gudas,D,ANA,25,19.9099207458344,1.724957479568263,1.6924329519952588,1.4002400610468162
131,8471233,Travis Zajac,C,NYI,30,19.893287830096753,4.734611226217614,4.673361656068867,4.567671839710254
132,8471735,Keith Yandle,D,PHI,29,19.85237403269943,1.527292720922923,7.331005060430032,5.4982537953225235
133,8465185,Willie Mitchell,D,FLA,38,19.834576070893043,0.7761206226334774,0.8497443031203891,2.6020269949772725
134,8470794,Joe Pavelski,C,DAL,31,19.81840231078267,11.693027263216196,7.385069850452336,4.923379900301557
135,8471218,Blake Wheeler,R,NYR,29,19.804407099819755,8.015702555775766,11.406961329373205,4.624443782178326
136,8470724,Kyle Quincey,D,MIN,30,19.790520473685948,1.7638277822142525,0.7603859029165129,2.9929819633123786
137,8474564,Steven Stamkos,C,TBL,25,19.786296865567053,11.932609341890192,5.615320310991599,3.644220493511854
138,8471242,Mike Green,D,EDM,30,19.77974015145844,2.5083361525791212,4.215838734853352,5.37443078845082
139,8474068,Kyle Turris,C,EDM,26,19.76566857974138,6.282339411256613,5.180695476056226,3.4912372214313248
140,8476462,Dougie Hamilton,D,NJD,22,19.760989888559994,3.7016091717648716,3.393141740784466,6.16934861960812
141,8468498,Brooks Orpik,D,WSH,35,19.67245417605972,1.4587722655153237,1.3617010272884342,2.7059916052579815
142,8467514,Pavel Datsyuk,C,DET,37,19.668748455452068,6.514087062821757,6.367766533721385,6.414698140100465
143,8471686,Marc Staal,D,PHI,28,19.64065764142834,0.698597422992503,1.7068451074788196,2.6880798942643382
144,8473412,Bryan Little,C,WPG,28,19.595312862244423,7.308739059264003,6.359931188636886,4.716710452719941
