,GameID,Time (EST),Game Number,Game State,Period,Home Score,Home Team,Visiting Score,Visiting Team
281,2023020282,2023-11-22T19:00:00,282,7,3,1,Florida Panthers,3,Boston Bruins
282,2023020283,2023-11-22T19:00:00,283,7,3,0,Pittsburgh Penguins,1,New York Rangers
283,2023020284,2023-11-22T19:00:00,284,7,4,2,Tampa Bay Lightning,3,Winnipeg Jets
284,2023020285,2023-11-22T19:00:00,285,7,4,4,Washington Capitals,3,Buffalo Sabres
285,2023020286,2023-11-22T19:30:00,286,7,3,3,New York Islanders,2,Philadelphia Flyers
286,2023020287,2023-11-22T21:00:00,287,7,3,5,Arizona Coyotes,6,St. Louis Blues
287,2023020288,2023-11-22T21:00:00,288,7,3,4,Nashville Predators,2,Calgary Flames
288,2023020289,2023-11-22T21:30:00,289,7,4,1,Dallas Stars,2,Vegas Golden Knights
289,2023020290,2023-11-22T22:00:00,290,7,3,3,Anaheim Ducks,4,Montréal Canadiens
290,2023020291,2023-11-22T22:00:00,291,7,3,5,Colorado Avalanche,2,Vancouver Canucks
291,2023020292,2023-11-22T22:00:00,292,7,3,7,Seattle Kraken,1,San Jose Sharks
292,2023020293,2023-11-24T13:00:00,293,7,3,2,Boston Bruins,5,Detroit Red Wings
293,2023020294,2023-11-24T13:00:00,294,7,3,1,Philadelphia Flyers,3,New York Rangers
294,2023020295,2023-11-24T14:00:00,295,7,4,4,Chicago Blackhawks,3,Toronto Maple Leafs
295,2023020296,2023-11-24T15:00:00,296,7,3,1,New Jersey Devils,2,Columbus Blue Jackets
296,2023020297,2023-11-24T15:00:00,297,7,3,3,St. Louis Blues,8,Nashville Predators
297,2023020298,2023-11-24T15:00:00,298,7,3,0,Washington Capitals,5,Edmonton Oilers
298,2023020299,2023-11-24T15:30:00,299,7,3,2,Anaheim Ducks,5,Los Angeles Kings
299,2023020300,2023-11-24T15:30:00,300,7,5,2,San Jose Sharks,3,Montréal Canadiens
300,2023020301,2023-11-24T18:00:00,301,7,3,3,Buffalo Sabres,2,Pittsburgh Penguins
301,2023020302,2023-11-24T19:30:00,302,7,3,3,Ottawa Senators,5,New York Islanders
302,2023020303,2023-11-24T20:00:00,303,7,3,2,Carolina Hurricanes,8,Tampa Bay Lightning
303,2023020304,2023-11-24T20:00:00,304,7,3,0,Florida Panthers,3,Winnipeg Jets
304,2023020305,2023-11-24T20:30:00,305,7,3,4,Dallas Stars,7,Calgary Flames
305,2023020306,2023-11-24T20:30:00,306,7,3,2,Minnesota Wild,3,Colorado Avalanche
306,2023020307,2023-11-24T22:00:00,307,7,3,1,Seattle Kraken,5,Vancouver Canucks
307,2023020308,2023-11-25T13:00:00,308,7,3,7,New York Rangers,4,Boston Bruins
308,2023020309,2023-11-25T16:00:00,309,7,3,4,Los Angeles Kings,0,Montréal Canadiens
309,2023020310,2023-11-25T19:00:00,310,7,3,7,New Jersey Devils,2,Buffalo Sabres
310,2023020311,2023-11-25T19:00:00,311,7,3,3,Pittsburgh Penguins,2,Toronto Maple Leafs
311,2023020312,2023-11-25T19:30:00,312,7,5,0,New York Islanders,1,Philadelphia Flyers
312,2023020313,2023-11-25T22:00:00,313,7,3,3,Colorado Avalanche,1,Calgary Flames
313,2023020314,2023-11-25T22:00:00,314,7,3,4,San Jose Sharks,3,Vancouver Canucks
314,2023020315,2023-11-25T22:00:00,315,7,3,0,Vegas Golden Knights,2,Arizona Coyotes
315,2023020316,2023-11-26T13:00:00,316,7,3,4,Detroit Red Wings,1,Minnesota Wild
316,2023020317,2023-11-26T14:00:00,317,7,3,2,Chicago Blackhawks,4,St. Louis Blues
317,2023020318,2023-11-26T17:00:00,318,7,3,3,Carolina Hurricanes,2,Columbus Blue Jackets
318,2023020319,2023-11-26T20:00:00,319,7,3,3,Nashville Predators,2,Winnipeg Jets
319,2023020320,2023-11-26T21:00:00,320,7,3,8,Edmonton Oilers,2,Anaheim Ducks
320,2023020321,2023-11-27T19:00:00,321,7,3,5,Columbus Blue Jackets,2,Boston Bruins
321,2023020322,2023-11-27T19:00:00,322,7,3,1,New York Rangers,5,Buffalo Sabres
322,2023020323,2023-11-27T19:00:00,323,7,3,0,Ottawa Senators,5,Florida Panthers
323,2023020324,2023-11-27T21:00:00,324,7,3,4,Colorado Avalanche,1,Tampa Bay Lightning
324,2023020325,2023-11-27T21:30:00,325,7,4,2,Calgary Flames,1,Vegas Golden Knights
325,2023020326,2023-11-27T22:30:00,326,7,3,2,San Jose Sharks,1,Washington Capitals
326,2023020327,2023-11-28T19:00:00,327,7,3,5,New Jersey Devils,4,New York Islanders
327,2023020328,2023-11-28T19:30:00,328,7,3,1,Philadelphia Flyers,4,Carolina Hurricanes
328,2023020329,2023-11-28T19:00:00,329,7,5,2,Toronto Maple Leafs,1,Florida Panthers
329,2023020330,2023-11-28T20:00:00,330,7,3,3,Minnesota Wild,1,St. Louis Blues
330,2023020331,2023-11-28T20:00:00,331,7,4,3,Nashville Predators,2,Pittsburgh Penguins
331,2023020332,2023-11-28T20:00:00,332,7,3,0,Winnipeg Jets,2,Dallas Stars
332,2023020333,2023-11-28T20:30:00,333,7,3,4,Chicago Blackhawks,3,Seattle Kraken
333,2023020334,2023-11-28T21:00:00,334,7,3,3,Arizona Coyotes,1,Tampa Bay Lightning
334,2023020335,2023-11-28T21:00:00,335,7,5,5,Edmonton Oilers,4,Vegas Golden Knights
335,2023020336,2023-11-28T22:00:00,336,7,3,3,Vancouver Canucks,1,Anaheim Ducks
336,2023020337,2023-11-29T19:00:00,337,7,3,2,Columbus Blue Jackets,4,Montréal Canadiens
337,2023020338,2023-11-29T19:30:00,338,7,3,3,New York Rangers,2,Detroit Red Wings
338,2023020339,2023-11-29T22:30:00,339,7,3,1,Los Angeles Kings,2,Washington Capitals
339,2023020340,2023-11-30T19:00:00,340,7,3,3,Boston Bruins,0,San Jose Sharks
340,2023020341,2023-11-30T19:30:00,341,7,4,4,Carolina Hurricanes,5,New York Islanders
341,2023020342,2023-11-30T19:00:00,342,7,3,5,Detroit Red Wings,1,Chicago Blackhawks
342,2023020343,2023-11-30T19:00:00,343,7,3,1,Montréal Canadiens,5,Florida Panthers
343,2023020344,2023-11-30T19:00:00,344,7,4,3,Philadelphia Flyers,4,New Jersey Devils
344,2023020345,2023-11-30T19:00:00,345,7,3,2,Tampa Bay Lightning,4,Pittsburgh Penguins
345,2023020346,2023-11-30T19:00:00,346,7,5,4,Toronto Maple Leafs,3,Seattle Kraken
346,2023020347,2023-11-30T20:00:00,347,7,3,1,Nashville Predators,6,Minnesota Wild
347,2023020348,2023-11-30T20:00:00,348,7,3,6,St. Louis Blues,4,Buffalo Sabres
348,2023020349,2023-11-30T20:00:00,349,7,3,1,Winnipeg Jets,3,Edmonton Oilers
349,2023020350,2023-11-30T21:00:00,350,7,4,4,Arizona Coyotes,3,Colorado Avalanche
350,2023020351,2023-11-30T21:00:00,351,7,4,4,Calgary Flames,3,Dallas Stars
351,2023020352,2023-11-30T22:00:00,352,7,3,4,Anaheim Ducks,5,Washington Capitals
352,2023020353,2023-11-30T22:00:00,353,7,3,1,Vancouver Canucks,4,Vegas Golden Knights
353,2023020354,2023-12-01T19:00:00,354,7,3,4,Columbus Blue Jackets,2,Ottawa Senators
354,2023020355,2023-12-01T19:00:00,355,7,3,3,New Jersey Devils,6,San Jose Sharks
355,2023020356,2023-12-02T14:00:00,356,7,3,8,Dallas Stars,1,Tampa Bay Lightning
356,2023020357,2023-12-02T15:00:00,357,7,3,3,Winnipeg Jets,1,Chicago Blackhawks
357,2023020358,2023-12-02T16:30:00,358,7,3,3,Nashville Predators,4,New York Rangers
358,2023020359,2023-12-02T18:00:00,359,7,3,3,Florida Panthers,4,New York Islanders
359,2023020360,2023-12-02T19:00:00,360,7,3,6,Carolina Hurricanes,2,Buffalo Sabres
360,2023020361,2023-12-02T19:00:00,361,7,4,4,Montréal Canadiens,5,Detroit Red Wings
361,2023020362,2023-12-02T19:00:00,362,7,3,2,Ottawa Senators,0,Seattle Kraken
362,2023020363,2023-12-02T19:00:00,363,7,5,3,Pittsburgh Penguins,4,Philadelphia Flyers
363,2023020364,2023-12-02T19:00:00,364,7,4,3,Toronto Maple Leafs,4,Boston Bruins
364,2023020365,2023-12-02T21:00:00,365,7,3,4,Arizona Coyotes,1,St. Louis Blues
365,2023020366,2023-12-02T22:00:00,366,7,5,4,Anaheim Ducks,3,Colorado Avalanche
366,2023020367,2023-12-02T22:00:00,367,7,3,3,Calgary Flames,4,Vancouver Canucks
367,2023020368,2023-12-02T22:00:00,368,7,3,4,Vegas Golden Knights,1,Washington Capitals
368,2023020369,2023-12-03T14:00:00,369,7,3,4,Minnesota Wild,1,Chicago Blackhawks
369,2023020370,2023-12-03T18:00:00,370,7,3,6,New York Rangers,5,San Jose Sharks
370,2023020371,2023-12-03T19:00:00,371,7,3,3,Boston Bruins,1,Columbus Blue Jackets
371,2023020372,2023-12-03T19:00:00,372,7,3,1,Buffalo Sabres,2,Nashville Predators
372,2023020373,2023-12-03T20:00:00,373,7,3,4,Los Angeles Kings,1,Colorado Avalanche
373,2023020374,2023-12-04T19:00:00,374,7,4,2,Philadelphia Flyers,1,Pittsburgh Penguins
374,2023020375,2023-12-04T19:00:00,375,7,3,4,Tampa Bay Lightning,0,Dallas Stars
375,2023020376,2023-12-04T19:30:00,376,7,3,4,Montréal Canadiens,2,Seattle Kraken
376,2023020377,2023-12-04T19:30:00,377,7,3,2,Winnipeg Jets,1,Carolina Hurricanes
377,2023020378,2023-12-04T21:00:00,378,7,3,6,Arizona Coyotes,0,Washington Capitals
378,2023020379,2023-12-04T22:00:00,379,7,4,1,Vegas Golden Knights,2,St. Louis Blues
379,2023020380,2023-12-05T19:30:00,380,7,3,3,Buffalo Sabres,5,Detroit Red Wings
380,2023020381,2023-12-05T19:00:00,381,7,4,3,Columbus Blue Jackets,4,Los Angeles Kings
381,2023020382,2023-12-05T19:00:00,382,7,3,6,Ottawa Senators,2,New York Rangers
382,2023020383,2023-12-05T19:30:00,383,7,4,4,New York Islanders,5,San Jose Sharks
383,2023020384,2023-12-05T20:30:00,384,7,5,3,Chicago Blackhawks,4,Nashville Predators
384,2023020385,2023-12-05T21:00:00,385,7,3,2,Calgary Flames,5,Minnesota Wild
385,2023020386,2023-12-05T21:00:00,386,7,3,3,Colorado Avalanche,2,Anaheim Ducks
386,2023020387,2023-12-05T22:00:00,387,7,3,5,Vancouver Canucks,6,New Jersey Devils
387,2023020388,2023-12-06T19:00:00,388,7,3,5,Florida Panthers,4,Dallas Stars
388,2023020389,2023-12-06T19:00:00,389,7,3,3,Tampa Bay Lightning,1,Pittsburgh Penguins
389,2023020390,2023-12-06T21:00:00,390,7,3,3,St. Louis Blues,6,Vegas Golden Knights
390,2023020391,2023-12-06T21:30:00,391,7,3,6,Edmonton Oilers,1,Carolina Hurricanes
391,2023020392,2023-12-07T19:00:00,392,7,3,1,Boston Bruins,3,Buffalo Sabres
392,2023020393,2023-12-07T19:00:00,393,7,4,5,Detroit Red Wings,6,San Jose Sharks
393,2023020394,2023-12-07T19:00:00,394,7,3,0,Montréal Canadiens,4,Los Angeles Kings
394,2023020395,2023-12-07T19:00:00,395,7,3,3,Ottawa Senators,4,Toronto Maple Leafs
395,2023020396,2023-12-07T20:00:00,396,7,5,4,Washington Capitals,5,Dallas Stars
396,2023020397,2023-12-07T19:30:00,397,7,3,7,New York Islanders,3,Columbus Blue Jackets
397,2023020398,2023-12-07T20:00:00,398,7,3,5,Nashville Predators,1,Tampa Bay Lightning
398,2023020399,2023-12-07T20:30:00,399,7,3,1,Chicago Blackhawks,0,Anaheim Ducks
399,2023020400,2023-12-07T21:00:00,400,7,3,1,Arizona Coyotes,4,Philadelphia Flyers
400,2023020401,2023-12-07T21:00:00,401,7,3,3,Calgary Flames,2,Carolina Hurricanes
401,2023020402,2023-12-07T21:00:00,402,7,3,2,Colorado Avalanche,4,Winnipeg Jets
402,2023020403,2023-12-07T22:30:00,403,7,3,1,Seattle Kraken,2,New Jersey Devils
403,2023020404,2023-12-07T22:00:00,404,7,3,2,Vancouver Canucks,0,Minnesota Wild
404,2023020405,2023-12-08T19:00:00,405,7,3,5,Columbus Blue Jackets,2,St. Louis Blues
405,2023020406,2023-12-08T19:00:00,406,7,3,3,Florida Panthers,1,Pittsburgh Penguins
406,2023020407,2023-12-08T21:00:00,407,7,3,4,Edmonton Oilers,3,Minnesota Wild
407,2023020408,2023-12-09T13:00:00,408,7,3,5,Boston Bruins,3,Arizona Coyotes
408,2023020409,2023-12-09T16:00:00,409,7,3,2,Calgary Flames,4,New Jersey Devils
409,2023020410,2023-12-09T16:00:00,410,7,3,1,Dallas Stars,6,Vegas Golden Knights
410,2023020411,2023-12-09T19:00:00,411,7,5,2,Buffalo Sabres,3,Montréal Canadiens
411,2023020412,2023-12-09T19:00:00,412,7,3,1,Detroit Red Wings,5,Ottawa Senators
412,2023020413,2023-12-09T19:00:00,413,7,3,4,Toronto Maple Leafs,0,Nashville Predators
413,2023020414,2023-12-09T19:00:00,414,7,3,4,Washington Capitals,0,New York Rangers
414,2023020415,2023-12-09T19:30:00,415,7,4,3,New York Islanders,2,Los Angeles Kings
415,2023020416,2023-12-09T20:00:00,416,7,3,3,Chicago Blackhawks,1,St. Louis Blues
416,2023020417,2023-12-09T21:00:00,417,7,3,2,Colorado Avalanche,5,Philadelphia Flyers
417,2023020418,2023-12-09T22:00:00,418,7,4,3,Seattle Kraken,4,Tampa Bay Lightning
418,2023020419,2023-12-09T22:00:00,419,7,3,4,Vancouver Canucks,3,Carolina Hurricanes
419,2023020420,2023-12-10T13:00:00,420,7,3,2,Columbus Blue Jackets,5,Florida Panthers
420,2023020421,2023-12-10T16:00:00,421,7,3,4,Edmonton Oilers,1,New Jersey Devils
421,2023020422,2023-12-10T19:00:00,422,7,3,2,Chicago Blackhawks,4,Washington Capitals
422,2023020423,2023-12-10T19:00:00,423,7,3,1,Montréal Canadiens,2,Nashville Predators
423,2023020424,2023-12-10T19:00:00,424,7,3,4,New York Rangers,1,Los Angeles Kings
424,2023020425,2023-12-10T20:00:00,425,7,3,2,Anaheim Ducks,4,Winnipeg Jets
425,2023020426,2023-12-10T21:00:00,426,7,3,0,Seattle Kraken,3,Minnesota Wild
426,2023020427,2023-12-10T22:00:00,427,7,5,5,Vegas Golden Knights,4,San Jose Sharks
427,2023020428,2023-12-11T19:00:00,428,7,3,5,Buffalo Sabres,2,Arizona Coyotes
428,2023020429,2023-12-11T19:00:00,429,7,4,4,New York Islanders,3,Toronto Maple Leafs
429,2023020430,2023-12-11T20:00:00,430,7,3,6,Dallas Stars,3,Detroit Red Wings
430,2023020431,2023-12-11T21:30:00,431,7,3,6,Colorado Avalanche,5,Calgary Flames
431,2023020432,2023-12-12T19:00:00,432,7,3,3,New York Rangers,7,Toronto Maple Leafs
432,2023020433,2023-12-12T19:00:00,433,7,3,1,Ottawa Senators,4,Carolina Hurricanes
433,2023020434,2023-12-12T19:00:00,434,7,3,4,Pittsburgh Penguins,2,Arizona Coyotes
434,2023020435,2023-12-12T20:00:00,435,7,4,3,Nashville Predators,2,Philadelphia Flyers
435,2023020436,2023-12-12T19:30:00,436,7,3,4,St. Louis Blues,6,Detroit Red Wings
436,2023020437,2023-12-12T22:00:00,437,7,3,4,Edmonton Oilers,1,Chicago Blackhawks
437,2023020438,2023-12-12T22:00:00,438,7,3,4,Seattle Kraken,0,Florida Panthers
438,2023020439,2023-12-12T22:00:00,439,7,3,4,Vancouver Canucks,1,Tampa Bay Lightning
439,2023020440,2023-12-12T22:00:00,440,7,4,5,Vegas Golden Knights,4,Calgary Flames
440,2023020441,2023-12-12T22:30:00,441,7,3,2,San Jose Sharks,1,Winnipeg Jets
441,2023020442,2023-12-13T19:00:00,442,7,5,3,Montréal Canadiens,4,Pittsburgh Penguins
442,2023020443,2023-12-13T19:30:00,443,7,4,2,New Jersey Devils,1,Boston Bruins
443,2023020444,2023-12-13T19:30:00,444,7,3,4,New York Islanders,3,Anaheim Ducks
444,2023020445,2023-12-13T22:00:00,445,7,3,5,Colorado Avalanche,1,Buffalo Sabres
445,2023020446,2023-12-13T22:30:00,446,7,3,2,Los Angeles Kings,5,Winnipeg Jets
446,2023020447,2023-12-14T19:30:00,447,7,3,1,Detroit Red Wings,2,Carolina Hurricanes
447,2023020448,2023-12-14T19:00:00,448,7,5,4,Philadelphia Flyers,3,Washington Capitals
448,2023020449,2023-12-14T19:00:00,449,7,4,5,Toronto Maple Leafs,6,Columbus Blue Jackets
449,2023020450,2023-12-14T20:00:00,450,7,5,3,Minnesota Wild,2,Calgary Flames
450,2023020451,2023-12-14T20:00:00,451,7,3,4,St. Louis Blues,2,Ottawa Senators
451,2023020452,2023-12-14T21:00:00,452,7,3,4,Edmonton Oilers,7,Tampa Bay Lightning
452,2023020453,2023-12-14T22:00:00,453,7,3,7,Seattle Kraken,1,Chicago Blackhawks
453,2023020454,2023-12-14T22:00:00,454,7,3,4,Vancouver Canucks,0,Florida Panthers
454,2023020455,2023-12-15T19:30:00,455,7,4,5,Carolina Hurricanes,6,Nashville Predators
455,2023020456,2023-12-15T19:00:00,456,7,3,5,New York Rangers,1,Anaheim Ducks
456,2023020457,2023-12-15T19:30:00,457,7,5,4,New York Islanders,5,Boston Bruins
457,2023020458,2023-12-15T20:00:00,458,7,3,5,Dallas Stars,4,Ottawa Senators
458,2023020459,2023-12-15T21:00:00,459,7,3,1,Arizona Coyotes,0,San Jose Sharks
459,2023020460,2023-12-15T22:00:00,460,7,3,2,Vegas Golden Knights,5,Buffalo Sabres
460,2023020461,2023-12-16T14:00:00,461,7,5,2,Minnesota Wild,1,Vancouver Canucks
461,2023020462,2023-12-16T19:00:00,462,7,4,1,Boston Bruins,2,New York Rangers
462,2023020463,2023-12-16T19:00:00,463,7,3,3,Columbus Blue Jackets,6,New Jersey Devils
463,2023020464,2023-12-16T19:00:00,464,7,3,5,Montréal Canadiens,3,New York Islanders
464,2023020465,2023-12-16T19:00:00,465,7,3,1,Philadelphia Flyers,0,Detroit Red Wings
465,2023020466,2023-12-16T19:00:00,466,7,3,7,Toronto Maple Leafs,0,Pittsburgh Penguins
466,2023020467,2023-12-16T19:00:00,467,7,3,6,Winnipeg Jets,2,Colorado Avalanche
467,2023020468,2023-12-16T20:00:00,468,7,3,3,Nashville Predators,1,Washington Capitals
468,2023020469,2023-12-16T20:00:00,469,7,4,4,St. Louis Blues,3,Dallas Stars
469,2023020470,2023-12-16T21:00:00,470,7,3,2,Arizona Coyotes,0,Buffalo Sabres
470,2023020471,2023-12-16T22:00:00,471,7,3,4,Calgary Flames,2,Tampa Bay Lightning
471,2023020472,2023-12-16T22:00:00,472,7,3,1,Edmonton Oilers,5,Florida Panthers
472,2023020473,2023-12-16T22:00:00,473,7,5,2,Seattle Kraken,3,Los Angeles Kings
473,2023020474,2023-12-17T15:00:00,474,7,3,3,Chicago Blackhawks,4,Vancouver Canucks
474,2023020475,2023-12-17T18:00:00,475,7,5,1,Carolina Hurricanes,2,Washington Capitals
475,2023020476,2023-12-17T19:00:00,476,7,3,1,New Jersey Devils,5,Anaheim Ducks
476,2023020477,2023-12-17T20:00:00,477,7,3,6,Colorado Avalanche,2,San Jose Sharks
477,2023020478,2023-12-17T20:00:00,478,7,3,6,Vegas Golden Knights,3,Ottawa Senators
478,2023020479,2023-12-18T19:00:00,479,7,3,3,Detroit Red Wings,4,Anaheim Ducks
479,2023020480,2023-12-18T19:00:00,480,7,3,4,Pittsburgh Penguins,3,Minnesota Wild
480,2023020481,2023-12-18T19:30:00,481,7,4,2,Winnipeg Jets,3,Montréal Canadiens
481,2023020482,2023-12-18T20:00:00,482,7,4,4,Dallas Stars,3,Seattle Kraken
482,2023020483,2023-12-18T21:30:00,483,7,3,3,Calgary Flames,1,Florida Panthers
483,2023020484,2023-12-19T19:00:00,484,7,4,3,Boston Bruins,4,Minnesota Wild
484,2023020485,2023-12-19T19:00:00,485,7,3,4,Buffalo Sabres,9,Columbus Blue Jackets
485,2023020486,2023-12-19T19:00:00,486,7,3,6,Carolina Hurricanes,3,Vegas Golden Knights
486,2023020487,2023-12-19T19:00:00,487,7,4,2,New Jersey Devils,3,Philadelphia Flyers
487,2023020488,2023-12-19T19:00:00,488,7,3,6,Tampa Bay Lightning,1,St. Louis Blues
488,2023020489,2023-12-19T19:00:00,489,7,3,2,Toronto Maple Leafs,5,New York Rangers
489,2023020490,2023-12-19T19:30:00,490,7,3,3,New York Islanders,1,Edmonton Oilers
490,2023020491,2023-12-19T20:00:00,491,7,3,2,Nashville Predators,5,Vancouver Canucks
491,2023020492,2023-12-19T20:30:00,492,7,3,3,Chicago Blackhawks,2,Colorado Avalanche
492,2023020493,2023-12-19T21:00:00,493,7,3,4,Arizona Coyotes,3,Ottawa Senators
493,2023020494,2023-12-19T22:30:00,494,7,3,1,San Jose Sharks,4,Los Angeles Kings
494,2023020495,2023-12-20T19:30:00,495,7,3,5,Winnipeg Jets,2,Detroit Red Wings
495,2023020496,2023-12-20T19:30:00,496,7,4,3,Washington Capitals,2,New York Islanders
496,2023020497,2023-12-20T22:00:00,497,7,3,1,Los Angeles Kings,2,Seattle Kraken
497,2023020498,2023-12-21T19:00:00,498,7,3,9,Buffalo Sabres,3,Toronto Maple Leafs
498,2023020499,2023-12-21T19:00:00,499,7,4,2,Columbus Blue Jackets,3,Washington Capitals
499,2023020500,2023-12-21T19:00:00,500,7,3,1,Florida Panthers,4,St. Louis Blues
500,2023020501,2023-12-21T19:30:00,501,7,3,3,New Jersey Devils,6,Edmonton Oilers
501,2023020502,2023-12-21T19:00:00,502,7,3,2,Philadelphia Flyers,4,Nashville Predators
502,2023020503,2023-12-21T19:00:00,503,7,5,2,Pittsburgh Penguins,1,Carolina Hurricanes
503,2023020504,2023-12-21T19:00:00,504,7,3,5,Tampa Bay Lightning,4,Vegas Golden Knights
504,2023020505,2023-12-21T20:00:00,505,7,4,4,Dallas Stars,3,Vancouver Canucks
505,2023020506,2023-12-21T20:00:00,506,7,4,4,Minnesota Wild,3,Montréal Canadiens
506,2023020507,2023-12-21T21:00:00,507,7,3,6,Colorado Avalanche,4,Ottawa Senators
507,2023020508,2023-12-21T22:00:00,508,7,3,0,Anaheim Ducks,3,Calgary Flames
508,2023020509,2023-12-21T22:30:00,509,7,3,2,San Jose Sharks,5,Arizona Coyotes
509,2023020510,2023-12-22T19:00:00,510,7,5,7,Detroit Red Wings,6,Philadelphia Flyers
510,2023020511,2023-12-22T19:30:00,511,7,3,3,New York Rangers,4,Edmonton Oilers
511,2023020512,2023-12-22T20:00:00,512,7,3,5,Winnipeg Jets,1,Boston Bruins
512,2023020513,2023-12-22T20:30:00,513,7,3,2,Chicago Blackhawks,5,Montréal Canadiens
513,2023020514,2023-12-23T15:00:00,514,7,3,4,Florida Panthers,2,Vegas Golden Knights
514,2023020515,2023-12-23T14:00:00,515,7,3,2,Nashville Predators,3,Dallas Stars
515,2023020516,2023-12-23T19:30:00,516,7,3,4,Carolina Hurricanes,5,New York Islanders
516,2023020517,2023-12-23T19:00:00,517,7,3,1,Columbus Blue Jackets,4,Toronto Maple Leafs
517,2023020518,2023-12-23T19:00:00,518,7,3,3,Minnesota Wild,2,Boston Bruins
518,2023020519,2023-12-23T19:00:00,519,7,3,3,New Jersey Devils,2,Detroit Red Wings
519,2023020520,2023-12-23T19:00:00,520,7,4,5,Ottawa Senators,4,Pittsburgh Penguins
520,2023020521,2023-12-23T19:00:00,521,7,5,1,Washington Capitals,2,Tampa Bay Lightning
521,2023020522,2023-12-23T19:30:00,522,7,4,4,New York Rangers,3,Buffalo Sabres
522,2023020523,2023-12-23T20:00:00,523,7,3,2,Anaheim Ducks,3,Seattle Kraken
523,2023020524,2023-12-23T20:00:00,524,7,3,7,St. Louis Blues,5,Chicago Blackhawks
524,2023020525,2023-12-23T21:00:00,525,7,3,4,Colorado Avalanche,1,Arizona Coyotes
525,2023020526,2023-12-23T22:00:00,526,7,3,5,Los Angeles Kings,3,Calgary Flames
526,2023020527,2023-12-23T22:00:00,527,7,3,7,Vancouver Canucks,4,San Jose Sharks
527,2023020528,2023-12-27T19:00:00,528,7,4,4,New Jersey Devils,3,Columbus Blue Jackets
528,2023020529,2023-12-27T19:00:00,529,7,3,5,New York Rangers,1,Washington Capitals
529,2023020530,2023-12-27T19:00:00,530,7,3,2,Tampa Bay Lightning,3,Florida Panthers
530,2023020531,2023-12-27T19:00:00,531,7,3,2,Toronto Maple Leafs,4,Ottawa Senators
531,2023020532,2023-12-27T19:30:00,532,7,3,1,Buffalo Sabres,4,Boston Bruins
532,2023020533,2023-12-27T19:30:00,533,7,3,0,New York Islanders,7,Pittsburgh Penguins
533,2023020534,2023-12-27T20:00:00,534,7,3,6,Minnesota Wild,3,Detroit Red Wings
534,2023020535,2023-12-27T20:00:00,535,7,3,2,Nashville Predators,5,Carolina Hurricanes
535,2023020536,2023-12-27T20:00:00,536,7,3,2,St. Louis Blues,1,Dallas Stars
536,2023020537,2023-12-27T21:00:00,537,7,4,5,Arizona Coyotes,4,Colorado Avalanche
537,2023020538,2023-12-27T21:00:00,538,7,4,2,Chicago Blackhawks,1,Winnipeg Jets
538,2023020539,2023-12-27T21:30:00,539,7,3,1,Calgary Flames,2,Seattle Kraken
539,2023020540,2023-12-27T22:00:00,540,7,3,5,Anaheim Ducks,2,Vegas Golden Knights
540,2023020541,2023-12-27T22:00:00,541,7,3,5,Los Angeles Kings,1,San Jose Sharks
541,2023020542,2023-12-28T19:00:00,542,7,3,5,Carolina Hurricanes,3,Montréal Canadiens
542,2023020543,2023-12-28T22:00:00,543,7,3,1,Vancouver Canucks,4,Philadelphia Flyers
543,2023020544,2023-12-28T22:00:00,544,7,3,3,Vegas Golden Knights,2,Los Angeles Kings
544,2023020545,2023-12-28T22:30:00,545,7,3,0,San Jose Sharks,5,Edmonton Oilers
545,2023020546,2023-12-29T19:00:00,546,7,4,6,Columbus Blue Jackets,5,Toronto Maple Leafs
546,2023020547,2023-12-29T19:00:00,547,7,4,5,Detroit Red Wings,4,Nashville Predators
547,2023020548,2023-12-29T19:00:00,548,7,3,4,Florida Panthers,3,New York Rangers
548,2023020549,2023-12-29T19:00:00,549,7,3,2,Ottawa Senators,6,New Jersey Devils
549,2023020550,2023-12-29T19:30:00,550,7,3,5,New York Islanders,1,Washington Capitals
550,2023020551,2023-12-29T20:00:00,551,7,4,5,Dallas Stars,4,Chicago Blackhawks
551,2023020552,2023-12-29T20:00:00,552,7,3,1,St. Louis Blues,2,Colorado Avalanche
552,2023020553,2023-12-29T22:00:00,553,7,3,0,Anaheim Ducks,2,Arizona Coyotes
553,2023020554,2023-12-29T22:00:00,554,7,4,2,Seattle Kraken,1,Philadelphia Flyers
554,2023020555,2023-12-30T14:00:00,555,7,3,4,Winnipeg Jets,2,Minnesota Wild
555,2023020556,2023-12-30T17:00:00,556,7,4,3,Buffalo Sabres,2,Columbus Blue Jackets
556,2023020557,2023-12-30T19:00:00,557,7,3,5,Boston Bruins,2,New Jersey Devils
557,2023020558,2023-12-30T19:00:00,558,7,3,4,Florida Panthers,1,Montréal Canadiens
558,2023020559,2023-12-30T19:00:00,559,7,3,4,Pittsburgh Penguins,2,St. Louis Blues
559,2023020560,2023-12-30T19:00:00,560,7,3,1,Tampa Bay Lightning,5,New York Rangers
560,2023020561,2023-12-30T19:00:00,561,7,3,2,Toronto Maple Leafs,3,Carolina Hurricanes
561,2023020562,2023-12-30T19:00:00,562,7,5,2,Washington Capitals,3,Nashville Predators
562,2023020563,2023-12-30T22:00:00,563,7,5,2,Los Angeles Kings,3,Edmonton Oilers
563,2023020564,2023-12-31T14:00:00,564,7,3,2,Minnesota Wild,3,Winnipeg Jets
