,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
106,8477494.0,Jonathan Drouin,L,COL,28,79.0,19.0,37.0,56.0
107,8474578.0,Erik Karlsson,D,PIT,33,82.0,11.0,45.0,56.0
108,8476906.0,Shayne Gostisbehere,D,DET,30,81.0,10.0,46.0,56.0
109,8475726.0,Tyler Toffoli,R,NJD,31,79.0,33.0,22.0,55.0
110,8475765.0,Vladimir Tarasenko,R,OTT,32,76.0,23.0,32.0,55.0
111,8482124.0,Quinton Byfield,R,LAK,21,80.0,20.0,35.0,55.0
112,8478047.0,Michael Bunting,L,CAR,28,81.0,19.0,36.0,55.0
113,8475151.0,Kyle Palmieri,C,NYI,32,82.0,30.0,24.0,54.0
114,8476399.0,Blake Coleman,C,CGY,32,78.0,30.0,24.0,54.0
115,8478873.0,Troy Terry,R,ANA,26,76.0,20.0,34.0,54.0
116,8480798.0,Philipp Kurashev,C,CHI,24,75.0,18.0,36.0,54.0
117,8480036.0,Miro Heiskanen,D,DAL,24,71.0,9.0,45.0,54.0
118,8477501.0,Valeri Nichushkin,R,COL,28,54.0,28.0,25.0,53.0
119,8480015.0,Owen Tippett,R,PHI,24,78.0,28.0,25.0,53.0
120,8476882.0,Teuvo Teravainen,L,CAR,29,76.0,25.0,28.0,53.0
121,8480039.0,Martin Necas,C,CAR,24,77.0,24.0,29.0,53.0
122,8478975.0,Mason Marchment,L,DAL,28,81.0,22.0,31.0,53.0
123,8475913.0,Mark Stone,R,VGK,31,56.0,16.0,37.0,53.0
124,8478414.0,Timo Meier,R,NJD,27,69.0,28.0,24.0,52.0
125,8475794.0,Tyler Seguin,C,DAL,31,68.0,25.0,27.0,52.0
126,8477346.0,MacKenzie Weegar,D,CGY,29,82.0,20.0,32.0,52.0
127,8480830.0,Andrei Svechnikov,R,CAR,23,59.0,19.0,33.0,52.0
128,8476456.0,Jonathan Huberdeau,C,CGY,30,81.0,12.0,40.0,52.0
129,8474590.0,John Carlson,D,WSH,33,82.0,10.0,42.0,52.0
130,8474641.0,Adam Henrique,C,ANA,33,82.0,24.0,27.0,51.0
131,8476905.0,Chandler Stephenson,C,VGK,29,75.0,16.0,35.0,51.0
132,8471724.0,Kris Letang,D,PIT,36,82.0,10.0,41.0,51.0
133,8482175.0,JJ Peterka,R,BUF,21,82.0,28.0,22.0,50.0
134,8480797.0,Joel Farabee,L,PHI,23,82.0,22.0,28.0,50.0
135,8483515.0,Juraj Slafkovsky,L,MTL,19,82.0,20.0,30.0,50.0
136,8474563.0,Drew Doughty,D,LAK,34,82.0,15.0,35.0,50.0
137,8478038.0,Devon Toews,D,COL,29,82.0,12.0,38.0,50.0
138,8477456.0,J.T. Compher,L,DET,28,77.0,19.0,29.0,48.0
139,8479425.0,Filip Hronek,D,VAN,26,81.0,5.0,43.0,48.0
140,8474141.0,Patrick Kane,R,DET,35,50.0,20.0,27.0,47.0
141,8478856.0,Conor Garland,R,VAN,27,82.0,20.0,27.0,47.0
142,8481528.0,Dylan Cozens,C,BUF,22,79.0,18.0,29.0,47.0
143,8474102.0,David Perron,L,DET,35,76.0,17.0,30.0,47.0
144,8476479.0,Phillip Danault,C,LAK,30,78.0,17.0,30.0,47.0
145,8481581.0,Thomas Harley,D,DAL,22,79.0,15.0,32.0,47.0
146,8476869.0,Brady Skjei,D,CAR,29,80.0,13.0,34.0,47.0
147,8478396.0,Noah Hanifin,D,CGY,26,80.0,13.0,34.0,47.0
148,8479325.0,Charlie McAvoy,D,BOS,26,74.0,12.0,35.0,47.0
149,8477503.0,Max Domi,C,TOR,28,80.0,9.0,38.0,47.0
150,8482684.0,Luke Hughes,D,NJD,20,82.0,9.0,38.0,47.0
151,8482122.0,Brock Faber,D,MIN,21,82.0,8.0,39.0,47.0
152,8475784.0,Jeff Skinner,L,BUF,31,74.0,24.0,22.0,46.0
153,8477426.0,Nicholas Paul,L,TBL,28,82.0,24.0,22.0,46.0
154,8483808.0,Andrei Kuzmenko,L,CGY,27,72.0,22.0,24.0,46.0
155,8475170.0,Brayden Schenn,C,STL,32,82.0,20.0,26.0,46.0
156,8478407.0,Vince Dunn,D,SEA,27,59.0,11.0,35.0,46.0
157,8475760.0,Nick Bjugstad,C,ARI,31,76.0,22.0,23.0,45.0
158,8477451.0,Ryan Hartman,R,MIN,29,74.0,21.0,24.0,45.0
159,8478519.0,Anthony Cirelli,C,TBL,26,79.0,20.0,25.0,45.0
160,8477964.0,Ivan Barbashev,C,VGK,28,82.0,19.0,26.0,45.0
161,8478438.0,Tommy Novak,C,NSH,26,71.0,18.0,27.0,45.0
162,8482667.0,William Eklund,L,SJS,21,80.0,16.0,29.0,45.0
163,8477021.0,Alex Kerfoot,C,ARI,29,82.0,13.0,32.0,45.0
164,8475218.0,Mattias Ekholm,D,EDM,33,79.0,11.0,34.0,45.0
165,8475169.0,Evander Kane,L,EDM,32,77.0,24.0,20.0,44.0
166,8480188.0,Fabian Zetterlund,L,SJS,24,82.0,24.0,20.0,44.0
167,8477511.0,Anthony Mantha,R,WSH,29,74.0,23.0,21.0,44.0
168,8474586.0,Jordan Eberle,R,SEA,33,78.0,17.0,27.0,44.0
169,8477496.0,Elias Lindholm,C,VAN,29,75.0,15.0,29.0,44.0
170,8477948.0,Travis Sanheim,D,PHI,27,81.0,10.0,34.0,44.0
171,8477479.0,Tyler Bertuzzi,L,TOR,28,80.0,21.0,22.0,43.0
172,8478466.0,Daniel Sprong,R,DET,26,76.0,18.0,25.0,43.0
173,8470613.0,Brent Burns,D,CAR,38,82.0,10.0,33.0,43.0
174,8476438.0,Brandon Saad,L,STL,31,82.0,26.0,16.0,42.0
175,8477407.0,Anthony Duclair,L,SJS,28,73.0,24.0,18.0,42.0
176,8478474.0,Lawson Crouse,L,ARI,26,81.0,23.0,19.0,42.0
177,8480893.0,Kirill Marchenko,R,CBJ,23,78.0,23.0,19.0,42.0
178,8482745.0,Mason McTavish,C,ANA,20,64.0,19.0,23.0,42.0
179,8481542.0,Moritz Seider,D,DET,22,82.0,9.0,33.0,42.0
180,8477447.0,Shea Theodore,D,VGK,28,47.0,5.0,37.0,42.0
181,8477935.0,Sam Bennett,C,FLA,27,69.0,20.0,21.0,41.0
182,8477998.0,Warren Foegele,L,EDM,27,82.0,20.0,21.0,41.0
183,8480009.0,Eeli Tolvanen,R,SEA,24,81.0,16.0,25.0,41.0
184,8479345.0,Jakob Chychrun,D,OTT,25,82.0,14.0,27.0,41.0
185,8478462.0,Nicolas Roy,C,VGK,26,70.0,13.0,28.0,41.0
186,8480028.0,Morgan Frost,C,PHI,24,71.0,13.0,28.0,41.0
187,8476458.0,Ryan Strome,C,ANA,30,79.0,11.0,30.0,41.0
188,8480434.0,Sean Durzi,D,ARI,25,76.0,9.0,32.0,41.0
189,8482079.0,Marco Rossi,C,MIN,22,82.0,21.0,19.0,40.0
190,8478498.0,Jake DeBrusk,L,BOS,27,80.0,19.0,21.0,40.0
191,8479365.0,Trent Frederic,C,BOS,25,82.0,18.0,22.0,40.0
192,8479525.0,Ross Colton,C,COL,27,80.0,17.0,23.0,40.0
193,8479400.0,Pierre-Luc Dubois,C,LAK,25,82.0,16.0,24.0,40.0
194,8478233.0,Andrew Mangiapane,L,CGY,27,75.0,14.0,26.0,40.0
195,8475191.0,Reilly Smith,R,PIT,32,76.0,13.0,27.0,40.0
196,8479987.0,Morgan Geekie,C,BOS,25,76.0,17.0,22.0,39.0
197,8482146.0,Luke Evangelista,R,NSH,21,80.0,16.0,23.0,39.0
198,8474150.0,Mikael Backlund,C,CGY,34,82.0,15.0,24.0,39.0
199,8476872.0,Scott Laughton,C,PHI,29,82.0,13.0,26.0,39.0
200,8478542.0,Evan Rodrigues,C,FLA,30,80.0,12.0,27.0,39.0
201,8478055.0,Gustav Forsling,D,FLA,27,79.0,10.0,29.0,39.0
202,8478397.0,Rasmus Andersson,D,CGY,27,78.0,9.0,30.0,39.0
203,8475764.0,Cam Fowler,D,ANA,32,81.0,5.0,34.0,39.0
204,8476792.0,Torey Krug,D,STL,32,77.0,4.0,35.0,39.0
205,8482089.0,Jake Neighbours,L,STL,21,77.0,27.0,11.0,38.0
206,8482149.0,Cole Perfetti,C,WPG,21,71.0,19.0,19.0,38.0
207,8476881.0,Tomas Hertl,C,SJS,30,54.0,17.0,21.0,38.0
208,8474037.0,James van Riemsdyk,L,BOS,34,71.0,11.0,27.0,38.0
209,8482105.0,Jake Sanderson,D,OTT,21,79.0,10.0,28.0,38.0
210,8475314.0,Anders Lee,L,NYI,33,81.0,20.0,17.0,37.0
211,8473422.0,Nick Foligno,L,CHI,36,74.0,17.0,20.0,37.0
212,8476483.0,Rickard Rakell,R,PIT,30,70.0,15.0,22.0,37.0
213,8482665.0,Matty Beniers,C,SEA,21,77.0,15.0,22.0,37.0
214,8476474.0,Stefan Noesen,R,CAR,30,81.0,14.0,23.0,37.0
215,8476480.0,Vladislav Namestnikov,C,WPG,31,78.0,11.0,26.0,37.0
216,8476958.0,Jaccob Slavin,D,CAR,29,81.0,6.0,31.0,37.0
217,8481535.0,Nils Hoglander,L,VAN,23,80.0,24.0,12.0,36.0
218,8480014.0,Gabriel Vilardi,C,WPG,24,47.0,22.0,14.0,36.0
219,8473986.0,Alex Killorn,L,ANA,34,63.0,18.0,18.0,36.0
220,8478046.0,Danton Heinen,L,BOS,28,74.0,17.0,19.0,36.0
221,8478891.0,Mason Appleton,C,WPG,27,82.0,14.0,22.0,36.0
222,8476432.0,Boone Jenner,C,CBJ,30,58.0,22.0,13.0,35.0
223,8477450.0,Jason Dickinson,C,CHI,28,82.0,22.0,13.0,35.0
224,8476880.0,Tom Wilson,R,WSH,29,74.0,18.0,17.0,35.0
225,8482699.0,Dylan Guenther,R,ARI,20,45.0,18.0,17.0,35.0
226,8475287.0,Erik Haula,L,NJD,32,76.0,16.0,19.0,35.0
227,8476925.0,Colton Sissons,C,NSH,30,81.0,15.0,20.0,35.0
228,8482720.0,Matthew Knies,L,TOR,21,80.0,15.0,20.0,35.0
229,8482113.0,Anton Lundell,C,FLA,22,78.0,13.0,22.0,35.0
230,8476392.0,Adam Lowry,C,WPG,30,81.0,12.0,23.0,35.0
231,8478472.0,Mathieu Joseph,R,OTT,26,72.0,11.0,24.0,35.0
232,8475799.0,Nino Niederreiter,R,WPG,31,77.0,18.0,16.0,34.0
233,8477476.0,Artturi Lehkonen,L,COL,28,45.0,16.0,18.0,34.0
234,8481618.0,Alex Newhook,C,MTL,22,55.0,15.0,19.0,34.0
235,8482110.0,Dawson Mercer,C,NJD,22,82.0,20.0,13.0,33.0
236,8482159.0,Tyson Foerster,R,PHI,21,77.0,20.0,13.0,33.0
237,8481580.0,Connor McMichael,C,WSH,22,80.0,18.0,15.0,33.0
238,8482055.0,Drew O'Connor,L,PIT,25,79.0,16.0,17.0,33.0
239,8477429.0,Andrew Copp,C,DET,29,79.0,13.0,20.0,33.0
240,8479992.0,Michael Rasmussen,C,DET,24,75.0,13.0,20.0,33.0
241,8476419.0,Jean-Gabriel Pageau,C,NYI,31,82.0,11.0,22.0,33.0
242,8476826.0,Yanni Gourde,C,SEA,32,80.0,11.0,22.0,33.0
243,8477986.0,Brandon Montour,D,FLA,29,66.0,8.0,25.0,33.0
244,8478178.0,Darren Raddysh,D,TBL,27,82.0,6.0,27.0,33.0
245,8482671.0,Owen Power,D,BUF,21,76.0,6.0,27.0,33.0
246,8480145.0,Neal Pionk,D,WPG,28,82.0,5.0,28.0,33.0
247,8474565.0,Alex Pietrangelo,D,VGK,33,64.0,4.0,29.0,33.0
248,8477952.0,Robby Fabbri,C,DET,27,68.0,18.0,14.0,32.0
249,8478057.0,Dakota Joshua,C,VAN,27,63.0,18.0,14.0,32.0
250,8475722.0,Jason Zucker,L,ARI,31,69.0,14.0,18.0,32.0
251,8476921.0,Jordan Martinook,L,CAR,31,82.0,14.0,18.0,32.0
252,8482705.0,Cole Sillinger,C,CBJ,20,77.0,13.0,19.0,32.0
253,8477498.0,Darnell Nurse,D,EDM,28,81.0,10.0,22.0,32.0
254,8475171.0,Oliver Ekman-Larsson,D,FLA,32,80.0,9.0,23.0,32.0
255,8478500.0,Ivan Provorov,D,CBJ,26,82.0,5.0,27.0,32.0
256,8474151.0,Ryan McDonagh,D,NSH,34,74.0,3.0,29.0,32.0
257,8474870.0,Tyler Johnson,C,CHI,33,67.0,17.0,14.0,31.0
258,8475848.0,Brendan Gallagher,R,MTL,31,77.0,16.0,15.0,31.0
259,8474189.0,Lars Eller,C,PIT,34,82.0,15.0,16.0,31.0
260,8476292.0,Ondrej Palat,L,NJD,32,71.0,11.0,20.0,31.0
261,8481624.0,Ilya Mikheyev,R,VAN,29,78.0,11.0,20.0,31.0
262,8478458.0,Jack Roslovic,C,CBJ,26,59.0,9.0,22.0,31.0
263,8477495.0,Seth Jones,D,CHI,29,67.0,8.0,23.0,31.0
264,8476979.0,Erik Gustafsson,D,NYR,31,76.0,6.0,25.0,31.0
265,8476331.0,Dylan DeMelo,D,WPG,30,82.0,3.0,28.0,31.0
266,8480064.0,Josh Norris,C,OTT,24,50.0,16.0,14.0,30.0
267,8475768.0,Jaden Schwartz,C,SEA,31,62.0,13.0,17.0,30.0
268,8477987.0,Ryan Donato,C,CHI,27,78.0,12.0,18.0,30.0
